Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,
1011080,110060241885,Linde Facility 0379,Port Arthur,TX,77641,1801 South Gulfway Drive,JEFFERSON COUNTY,29.89,-93.94,325120,"C,P",Chemicals,1076469.268,1076405.7,29,34.568,,,,,,,,,,61658.868,,,,,,,,,,,1014810.4,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002023,110070081820,Linde Facility 0497,Port Arthur,TX,77641,2555 Savannah Ave,JEFFERSON COUNTY,29.89,-93.95,325120,P,Chemicals,687539.8,687539.8,,,,,,,,,,,,,,,,,,,,,,,687539.8,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002608,110012267965,Linde Inc,Sulphur,LA,70665,4451 HWY 108 S,CALCASIEU PARISH,30.14,-93.53,325120,P,Chemicals,429410.4,429410.4,,,,,,,,,,,,,,,,,,,,,,,429410.4,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011900,110000554374,Linde Inc,Niagara Falls,NY,14304,4501 Royal Ave,NIAGARA COUNTY,43.09,-79.01,325120,"C,P",Chemicals,32321.8,32321.8,,,,,,,,,,,,175.7,,,,,,,,,,,32146.1,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003255,110046264760,Linde Inc - GEISMAR HYCO FACILITY,GEISMAR,LA,70734,9145 Hwy 75 & AVE. E,ASCENSION PARISH,30.20,-91.01,325120,"C,P",Chemicals,447770.896,447769.8,0.5,0.596,,,,,,,,,,1314.496,,,,,,,,,,,446456.4,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000043,110070828261,Linde Inc Texas City Hydrogen Complex,TEXAS CITY,TX,77590,"1720 GRANT AVE, GATE 16",GALVESTON COUNTY,29.37,-94.94,325120,P,Chemicals,1407460.7,1407460.7,,,,,,,,,,,,,,,,,,,,,,,1407460.7,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1010879,110056382463,"Linde Inc, St. Charles Facility",Norco,LA,70079,"Post 2, Prospect & 40th Avenue",ST. CHARLES PARISH,30.00,-90.40,325120,"C,P",Chemicals,1103035.864,1102957.5,35.75,42.614,,,,,,,,,,76204.864,,,,,,,,,,,1026831,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1008991,110032938365,Linde Inc.,Hemlock,MI,48626,12334 Geddes Road Bldg S-80 C/O Hemlock Semiconductor,SAGINAW COUNTY,43.43,-84.16,325120,P,Chemicals,27281.3,27281.3,,,,,,,,,,,,,,,,,,,,,,,27281.3,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013934,110070119587,Linde Inc.,Delaware City,DE,19706,4550 Wrangle Hill Road,NEW CASTLE COUNTY,39.58,-75.61,325120,P,Chemicals,155549.2,155549.2,,,,,,,,,,,,,,,,,,,,,,,155549.2,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002041,110043814726,Linde Inc.,North Salt Lake,UT,84054,685 S Chevron Way,SALT LAKE COUNTY,40.82,-111.92,325120,P,Chemicals,183008.2,183008.2,,,,,,,,,,,,,,,,,,,,,,,183008.2,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014343,110071232224,Linde- Sweeny Hydrogen Plant,Sweeny,TX,77480,8985 W County Rd 359,BRAZORIA COUNTY,29.06,-95.74,325120,P,Chemicals,1082517.1,1082517.1,,,,,,,,,,,,,,,,,,,,,,,1082517.1,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001232,110023868554,Linden Cogeneration Facility,LINDEN,NJ,07036,,Union,40.63,-74.22,221112,D,Power Plants,2709777.986,2707012.5,1258.5,1506.986,,,,,,,,,,,2709777.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007330,110032435309,Linden Generating Station,LINDEN,NJ,07036,WOOD AVE SOUTH,Union,40.62,-74.21,221112,"C,D",Power Plants,2014257.338,2012166.3,934.5,1156.538,,,,,,,,,,2357.292,2011900.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005623,110020515735,Lion Elastomers,PORT NECHES,TX,77651,1615 MAIN ST,JEFFERSON COUNTY,29.99,-93.94,325212,C,Other,66503.8,66435.3,31.25,37.25,,,,,,,,,,66503.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002091,110071159707,Litchfield-Hillsboro Landfill,LITCHFIELD,IL,62056,2782 LANDFILL TRL,MONTGOMERY COUNTY,39.18,-89.65,562212,"C,HH",Waste,7725.25,22,7703.25,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7703.25,,,,N,N,N,
1001605,110071161626,Little Gypsy,LAPLACE,LA,70079,17440 RIVER RD,Saint Charles,30.00,-90.46,221112,"C,D",Power Plants,525968.6,525434.3,243.75,290.55,,,,,,,,,,1509.044,524459.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002871,110005518136,Little Rapids - Shawano Paper Mill,Shawano,WI,54166,W7575 Poplar Road,SHAWANO COUNTY,44.78,-88.62,322120,C,Pulp and Paper,35359.568,35323.4,16.5,19.668,,,,,,,,,,35359.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007295,110002356922,Livingston Generating Station,GAYLORD,MI,49753,155 NORTH TOWNLINE ROAD,Otsego,45.03,-84.73,221112,"C,D",Power Plants,11985.456,11973.4,5.5,6.556,,,,,,,,,,49.8,11935.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005300,110013955997,Livingston Landfill,Spotsylvania,VA,22551,6241 Massey Road,SPOTSYLVANIA COUNTY,38.13,-77.72,562212,"C,HH",Waste,76259.7,20.7,76239,,,,,,,,,,,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76239,,,,N,N,N,
1001265,110000326530,Lockport,LOCKPORT,NY,14094,5087 JUNCTION ROAD,Niagara,43.16,-78.75,221112,"C,D",Power Plants,97553.188,97454,45.25,53.938,,,,,,,,,,18.3,97534.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003990,110018868947,Loess Hills Regional Sanitary Landfill,Malvern,IA,51551,59722 290th St.,MILLS COUNTY,41.02,-95.64,562212,"C,HH",Waste,104484,0,104484,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104484,,,,N,N,N,
1001201,110000575182,Logan Generating Plant,SWEDESBORO,NJ,08085,76 ROUTE 130,Gloucester,39.79,-75.41,221112,D,Power Plants,240506.508,238746.7,643.5,1116.308,,,,,,,,,,,240506.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1001886,110071159940,Loma Linda University,Loma Linda,CA,92354,11100 Anderson Street,SAN BERNARDINO COUNTY,34.05,-117.25,611310,C,Other,59392.88,59332.6,27.5,32.78,,,,,,,,,,59392.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000722,110040983308,Lon D Wright Power Plant,FREMONT,NE,68025,2701 EAST 1ST ST,Dodge,41.43,-96.46,221112,"C,D",Power Plants,493535.106,489843.2,1353.5,2338.406,,,,,,,,,,173428.172,320106.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1007543,110015966472,Lone Cactus Landfill,Phoenix,AZ,85024,21402 N 7th St.,MARICOPA COUNTY,33.68,-112.07,562212,HH,Waste,63654.5,,63654.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63654.5,,,,N,N,N,
1002355,110000514523,LUCERNE GAS PLANT,GREELEY,CO,80631,31495 COUNTY ROAD 43,WELD COUNTY,40.46,-104.66,211130,"C,W-PROC",Petroleum and Natural Gas Systems,236252.584,234709.6,1481,61.984,,,,,,,,,,108789.94,,,,,,,,,,,,,,,,,,,127462.644,,,,,,,,,,,,,,,,,,N,N,N,
1004620,110014325854,Lake Charles Fractionator,Sulphur,LA,70665,1399 Davison Rd,CALCASIEU PARISH,30.16,-93.35,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",23577.65105,23552.78471,11.64037467,13.2259695,,,,,,,,,,23568.33701,,,,,,,,,,,,,,,,,,,9.314041636768,,,,,,,,,,,,,,,,,,N,N,N,
1013919,,Latham Gas Plant,Platteville,CO,80651,17693 WCR 35,,40.26,-104.73,211130,"C,W-PROC",Petroleum and Natural Gas Systems,95520.928,94391,1074.5,55.428,,,,,,,,,,30976.784,,,,,,,,,,,,,,,,,,,64544.144,,,,,,,,,,,,,,,,,,N,N,N,
1014485,,Legacy Gas Plant,Midkiff,TX,79706,2010 W County Rd,,31.67,-101.99,211130,"C,W-PROC",Petroleum and Natural Gas Systems,33066.31695,32183.48276,869.3341721,13.50002555,,,,,,,,,,18827.372,,,,,,,,,,,,,,,,,,,14238.9449531034965,,,,,,,,,,,,,,,,,,N,N,N,
1012150,110064453844,Lincoln Parish Gas Processing Plant,Arcadia,LA,71001,400 Elliot Rd.,LINCOLN PARISH,32.58,-92.86,486210,"C,W-PROC",Petroleum and Natural Gas Systems,24263.524,24064.4,195.25,3.874,,,,,,,,,,6910.824,,,,,,,,,,,,,,,,,,,17352.7,,,,,,,,,,,,,,,,,,N,N,N,
1011524,110064399574,Little Missouri Gas Plant,Watford City,ND,58854,1939 125th Avenue Northwest,MCKENZIE COUNTY,47.70,-103.26,211130,"C,W-PROC",Petroleum and Natural Gas Systems,112402.1551,109554.5291,2786.304395,61.32160451,,,,,,,,,,94982.31855,,,,,,,,,,,,,,,,,,,17419.83652959091549,,,,,,,,,,,,,,,,,,N,N,N,
1012781,110071162132,Lobo Processing Plant,Mentone,TX,79754,,LOVING COUNTY,31.75,-103.51,211130,"C,W-PROC",Petroleum and Natural Gas Systems,321723.366,300352.1,21358.75,12.516,,,,,,,,,,18385.48,,,,,,,,,,,,,,,,,,,303337.886,,,,,,,,,,,,,,,,,,N,N,N,
1010234,110071159839,Logansport Expansion Gathering Facility,Logansport,LA,71050,,DE SOTO PARISH,32.16,-94.02,211130,"C,W-PROC",Petroleum and Natural Gas Systems,69854.234,65756.2,4080.75,17.284,,,,,,,,,,30953.484,,,,,,,,,,,,,,,,,,,38900.75,,,,,,,,,,,,,,,,,,N,N,N,
1013727,110070716021,Lone Star Frac 6 & 8,Mont Belvieu,TX,77580,,CHAMBERS COUNTY,29.85,-94.92,486210,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",512315.248,504502.8,7573.75,238.698,,,,,,,,,,296569.384,,,,,,,,,,,,,,,,,,,215745.864,,,,,,,,,,,,,,,,,,N,N,N,
1013929,110070930967,Lone Star NGL Frac VII,Mont Belvieu,TX,77580,,CHAMBERS COUNTY,29.85,-94.92,486210,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",147261.452,147110.8,69,81.652,,,,,,,,,,107709.57,,,,,,,,,,,,,,,,,,,39551.882,,,,,,,,,,,,,,,,,,N,N,N,
1012131,110071162517,Lone Star NGL Fracs 4 & 5,Mont Belvieu,TX,77580,,CHAMBERS COUNTY,29.85,-94.92,486210,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",189562.11,187216.7,2220.25,125.16,,,,,,,,,,168353.168,,,,,,,,,,,,,,,,,,,21208.942,,,,,,,,,,,,,,,,,,N,N,N,
1006087,110000505105,Longview Gas Plant,Longview,TX,75604,3407 Camp Switch Road,GREGG COUNTY,32.50,-94.87,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",85203.18,73717.7,11445.25,40.23,,,,,,,,,,65137.804,,,,,,,,,,,,,,,,,,,20065.376,,,,,,,,,,,,,,,,,,N,N,N,
1002097,110071161399,Lamar Compressor Station,Paris,TX,75462,5528 Hwy 24,LAMAR COUNTY,33.54,-95.52,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,88156.286,83046.5,5063,46.786,,,,,,,,,,83126.736,,,,,,,,,,,,,,,,,,,,5029.55,,,,,,,,,,,,,,,,,N,N,N,
1008150,,Lambertville Station,Lambertville,NJ,08530,1325 Hwy 179,,40.40,-74.91,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,44446.644,41338.9,3084.5,23.244,,,,,,,,,,41377.944,,,,,,,,,,,,,,,,,,,,3068.7,,,,,,,,,,,,,,,,,N,N,N,
1011650,110071159306,"Leaf River Energy Center, LLC",Taylorsville,MS,39168,855 SC Road 5,SMITH COUNTY,31.82,-89.45,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,32447.566,22424.8,10010.25,12.516,,,,,,,,,,22436.116,,,,,,,,,,,,,,,,,,,,10011.45,,,,,,,,,,,,,,,,,N,N,N,
1002427,110071159525,Lebanon,Lebanon,OH,45036,1157 State Route 122 W.,WARREN COUNTY,39.45,-84.21,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,36891.39,29043,7832,16.39,,,,,,,,,,29063.84,,,,,,,,,,,,,,,,,,,,7827.55,,,,,,,,,,,,,,,,,N,N,N,
1006824,110000818697,Lilly,Lilly,PA,15938,224 Texas Road,CAMBRIA COUNTY,40.43,-78.60,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,72475.236,69779.4,2656.5,39.336,,,,,,,,,,69848.636,,,,,,,,,,,,,,,,,,,,2626.6,,,,,,,,,,,,,,,,,N,N,N,
1010314,110013968475,Laurel Ridge/Rager Mountain Compressor Station,Johnstown,PA,15906,555 Dishong Mountain Road,CAMBRIA COUNTY,40.42,-78.92,486210,"C,W-UNSTG",Petroleum and Natural Gas Systems,14970.1,12846.9,2115.75,7.45,,,,,,,,,,11679.256,,,,,,,,,,,,,,,,,,,,,3290.844,,,,,,,,,,,,,,,,N,N,N,
1006110,110008149672,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",MARYNEAL,TX,79535,202 County Road 306,NOLAN COUNTY,32.25,-100.46,327310,"C,H",Minerals,690011.614,689729.8,120,161.814,,,,,,,,,,55521.26,,,,,634490.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1011323,110057111003,Lonesome Creek Station,Alexander,ND,58831,2648 140th Ave NW,MCKENZIE COUNTY,47.80,-103.57,221112,D,Power Plants,337914.148,337571.1,156.5,186.548,,,,,,,,,,,337914.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000490,110035420112,Long Beach Generating Station,LONG BEACH,CA,90802,2665 SEASIDE BOULEVARD,Los Angeles,33.76,-118.22,221112,D,Power Plants,14752.144,14736.8,7,8.344,,,,,,,,,,,14752.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1012086,110070069472,Long Island Jewish Medical Center,New Hyde Park,NY,11040,270-05 76 Avenue,QUEENS COUNTY,40.75,-73.71,622110,C,Other,25492.98,25462.1,13,17.88,,,,,,,,,,25492.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014297,,Long Ridge Energy Generation,Hannibal,OH,43931,43840 Ohio State Route 7,,39.70,-80.85,221112,"C,D",Power Plants,894972.032,894062.9,414.75,494.382,,,,,,,,,,13180.7,881791.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000782,110040576267,Longview Power,Maidsville,WV,26541,1375 Fort Martin Road,MONONGALIA COUNTY,39.71,-79.96,221112,"C,D",Power Plants,3951507.416,3921167.7,11098.75,19240.966,,,,,,,,,,1000.796,3950506.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1000162,110022766096,Lordsburg Generating Station,LORDSBURG,NM,88045,2 POWER PLANT ROAD,Hidalgo,32.35,-108.70,221112,D,Power Plants,40915.648,40874,19,22.648,,,,,,,,,,,40915.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013257,110070525529,Lordstown Energy Center,Warren,OH,44481,1853 Henn Parkway,TRUMBULL COUNTY,41.15,-80.85,221112,"C,D",Power Plants,2361307.7,2358910.2,1093.75,1303.75,,,,,,,,,,63.4,2361244.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014787,110000844445,Los Angeles General Medical Center,Los Angeles,CA,90033,1200 N State St,LOS ANGELES COUNTY,34.06,-118.21,622110,C,Other,29227.24,29197.1,13.75,16.39,,,,,,,,,,29227.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001984,110001200851,Los Angeles International Airport (LAX),Los Angeles,CA,90045,275 Center Way,LOS ANGELES COUNTY,33.94,-118.40,488119,C,Other,28963.192,28933.6,13.5,16.092,,,,,,,,,,28963.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006627,110071161537,Los Angeles Refinery (LAR),CARSON,CA,90810,2350 E. 223rd Street,LOS ANGELES COUNTY,33.82,-118.23,324110,"C,P,PP,Y","Chemicals,Refineries,Suppliers of CO2",6263565.33,6235735.7,17642.5,10187.13,,,,,,,,,,4444371.502,,,,,,,,,,,919409.4,,,,,,,,,,,,,,899784.428,,,,,,,,,,,,N,Y,Y,
1000175,110013666425,Los Esteros Critical Energy Fac,SAN JOSE,CA,95134,800 THOMAS FOON CHEW WAY,Santa Clara,37.43,-121.93,221112,D,Power Plants,87197.276,87108.5,40.5,48.276,,,,,,,,,,,87197.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1010003,110001183317,Los Gatos Tomato Products,Huron,CA,93234,19800 Gale Ave,FRESNO COUNTY,36.18,-120.15,311421,C,Other,61966.516,61902.4,29.25,34.866,,,,,,,,,,61966.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001366,110002929706,"Los Medanos Energy Center, LLC",PITTSBURG,CA,94565,750 EAST THIRD ST,Contra Costa,38.03,-121.87,221112,"C,D",Power Plants,1488028.688,1486586.9,657.75,784.038,,,,,,,,,,11739.256,1476289.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002799,110034181613,Los Reales Landfill,Tucson,AZ,85756,5300 E Los Reales Road,PIMA COUNTY,32.12,-110.88,562212,HH,Waste,21442.75,,21442.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21442.75,,,,N,N,N,
1001340,110005971733,Lost Pines 1,BASTROP,TX,78602,256 POWER PLANT ROAD,Bastrop,30.15,-97.27,221112,D,Power Plants,1204084.088,1202861.5,557.75,664.838,,,,,,,,,,,1204084.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001060,110000415783,Louisa,MUSCATINE,IA,52761,8602 172 ST,Louisa,41.32,-91.09,221112,"C,D",Power Plants,3177110.254,3152311.9,9072,15726.354,,,,,,,,,,5141.332,3171968.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1007183,110071160837,Louisa Generation Facility,Gordonsville,VA,22942,3352 Klockner Road,Louisa,38.12,-78.21,221112,"C,D",Power Plants,153869.78,153674.8,80.25,114.73,,,,,,,,,,551.196,153318.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001209,110071160020,Louisiana 1,BATON ROUGE,LA,70821,GULF STATES ROAD,East Baton Rouge,30.49,-91.19,221112,"C,D",Power Plants,2097816.58,2095687.6,971.25,1157.73,,,,,,,,,,717.9,2097098.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013813,110070879384,Louisiana Integrated Polyethylene JV LLC,Westlake,LA,70669,2201 Old Spanish Trail,CALCASIEU PARISH,30.25,-93.28,325120,"C,X",Chemicals,1116644.872,1116281,166,197.872,,,,,,,,,,506447.772,,,,,,,,,,,,,,,,,,,,,,,,610197.1,,,,,,,,,,,,,N,N,N,
1012527,110070082346,Louisiana Pacific Corporation Jasper OSB Mill,Jasper,TX,75951,5110 U.S. HWY 190E,JASPER COUNTY,30.91,-93.92,321219,C,Other,18929.3,17513.4,209,1206.9,,,,,,,,,104670.3,18929.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1010825,110000448668,"Louisiana Sugar Refining, LLC",Gramercy,LA,70052,1230 S Fifth Ave POB 625,ST. JAMES PARISH,30.05,-90.68,311314,C,Other,135572.938,135432.9,63.75,76.288,,,,,,,,,,135572.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000146,110017810662,Lower Mount Bethel Energy,BANGOR,PA,18013,6079 DU PUES FERRY ROAD,Northampton,40.80,-75.11,221112,D,Power Plants,1635035.14,1633374.7,757.5,902.94,,,,,,,,,,,1635035.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1010656,110071159870,Lower War Eagle Deep Mine,Man,WV,25635,PO Box 446,LOGAN COUNTY,37.71,-81.90,212115,FF,Other,108451.5,,108451.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108451.5,,,,,,N,N,N,
1010111,110055519327,Lowry Mine,Indiana,PA,15701,2389 South Sixth Street,INDIANA COUNTY,40.67,-79.13,212115,FF,Other,139995,,139995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139995,,,,,,N,N,N,
1000795,110012245784,Luna Energy Facility,DEMING,NM,88030,1895 ARROWHEAD DR NW,Luna,32.30,-107.78,221112,"C,D",Power Plants,1269611.296,1268322.4,588,700.896,,,,,,,,,,0,1269611.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004218,110060141172,Lycoming County Resource Management Services,MONTGOMERY,PA,17752,447 Alexander Drive,LYCOMING COUNTY,41.15,-76.92,562212,"C,HH",Waste,377763.144,57,377705.25,0.894,,,,,,,,,250.5,58.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377704.75,,,,N,N,N,
1013994,110070931027,Lynn Branch No.2 Mine,Lyburn,WV,25632,1532 Madison Creek Rd,LOGAN COUNTY,37.77,-81.93,212115,FF,Other,21200,,21200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21200,,,,,,N,N,N,
1003029,110071161244,MADISON COUNTY LANDFILL,CANASTOTA,NY,13032,6663 BUYEA ROAD,MADISON COUNTY,43.03,-75.71,562212,"C,HH",Waste,11608.3,55.3,11553,,,,,,,,,,,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11553,,,,N,N,N,
1002115,110041028544,MAGNESITA REFRACTORIES/YORK,YORK,PA,17408,425 S SALEM CHURCH RD,YORK COUNTY,39.94,-76.81,327120,"C,S",Minerals,312307.728,310973.1,489.5,845.128,,,,,,,,,,187328.028,,,,,,,,,,,,,,124979.7,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007756,110010358932,MAHONING LANDFILL,NEW SPRINGFIELD,OH,44443,3510 GARFIELD ROAD,MAHONING COUNTY,40.92,-80.58,562212,"C,HH",Waste,55491.898,,55432,59.898,,,,,,,,,16598,85.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55406.5,,,,N,N,N,
1007633,110063988957,MALLARD LAKE LANDFILL,HANOVER PARK,IL,60133,26 W 580 SCHICK RD,DUPAGE COUNTY,41.95,-88.14,562212,"C,HH",Waste,16540.3,76.8,16463.5,,,,,,,,,,,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16463.5,,,,N,N,N,
1002038,110043795881,"MALLARD RIDGE LANDFILL, INC",DELEVAN,WI,53115,W8470 STATE RD 11,WALWORTH COUNTY,42.64,-88.72,562212,"C,HH",Waste,53592.3,49.3,53543,,,,,,,,,,,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53543,,,,N,N,N,
1005077,110000494796,MALLINCKRODT,ST. LOUIS,MO,63147,3600 NORTH SECOND STREET,ST. LOUIS CITY,38.66,-90.19,325412,C,Chemicals,26787.3,26759.9,12.5,14.9,,,,,,,,,,26787.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002643,110031504575,MALOY SOLID WASTE LANDFILL,CAMPBELL,TX,75422,2811 FM 1568,HUNT COUNTY,33.18,-95.88,562212,"C,HH",Waste,125015.8,21.3,124994.5,,,,,,,,,,,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124994.5,,,,N,N,N,
1004184,110013927992,MANCHESTER LANDFILL,MANCHESTER,CT,06040,1 LANDFILL WAY,HARTFORD COUNTY,41.77,-72.56,562212,"C,HH",Waste,88507.898,465.6,88042,0.298,,,,,,,,,,466.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88041.75,,,,N,N,N,
1007028,110060544102,MANISTEE COUNTY LANDFILL,MANISTEE,MI,49660,3890 CAMP ROAD,MANISTEE COUNTY,44.19,-86.26,562212,"C,HH",Waste,7006.598,117.3,6889,0.298,,,,,,,,,,117.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6888.75,,,,N,N,N,
1007610,110002032899,MAPLEWOOD RECYCLING AND WASTE DISPOSAL,JETERSVILLE,VA,23083,20221 MAPLEWOOD ROAD,AMELIA COUNTY,37.31,-78.06,562212,"C,HH",Waste,94185.548,521,93664.25,0.298,,,,,,,,,,521.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93664.25,,,,N,N,N,
1002307,110071161889,MARATHON COUNTY LANDFILL,RINGLE,WI,54471,R18500 E. Hwy 29,MARATHON COUNTY,44.92,-89.44,562212,"C,HH",Waste,34790.8,36.3,34754.5,,,,,,,,,,,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34754.5,,,,N,N,N,
