Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,
1007436,110041009734,Osawatomie Generating Station,OSAWATOMIE,KS,66064,JOHN BROWN PARK,Miami,38.53,-94.90,221112,D,Power Plants,26323.752,26296.9,12.25,14.602,,,,,,,,,,,26323.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1000107,110012174627,Osprey Energy Center,AUBURNDALE,FL,33823,1651 W DERBY AVE,Polk,28.05,-81.81,221112,D,Power Plants,847667.108,846806.2,392.75,468.158,,,,,,,,,,,847667.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001368,110024952176,Oswald Generating Station,Little Rock,AR,72206,17400 HWY 365,Pulaski,34.59,-92.22,221112,"C,D",Power Plants,390109.406,389714,180.25,215.156,,,,,,,,,,2379.39,387730.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006915,110000325416,Oswego Harbor Power,OSWEGO,NY,13126,261 WASHINGTON BLVD,Oswego,43.46,-76.53,221112,"C,D",Power Plants,64704.593,64514.9,58.275,131.418,,,,,,,,,,12977.752,51726.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1000796,110040565689,"Otay Mesa Energy Center, LLC",SAN DIEGO,CA,92154,606 De La Fuente Court,San Diego,32.57,-116.92,221112,D,Power Plants,839096.04,838243.9,388.75,463.39,,,,,,,,,,,839096.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011215,110071160054,Otero/Greentree Regional Landfill,Alamogordo,NM,88310,1376 East 9th Street,OTERO COUNTY,32.90,-105.94,562212,HH,Waste,35039,,35039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35039,,,,N,N,N,
1000248,110000409291,"Otsego Paper, Inc.",OTSEGO,MI,49078,320 NORTH FARMER ST,Allegan,42.46,-85.69,322120,C,Pulp and Paper,111351.58,111236.5,52.5,62.58,,,,,,,,,,111351.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001050,110000415202,Ottumwa,OTTUMWA,IA,52548,20775 POWER PLANT ROAD,Wapello,41.10,-92.56,221112,"C,D",Power Plants,3426759.316,3408800.2,901,17058.116,,,,,,,,,,1000.484,3425758.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1000826,110012218064,Ouachita Plant,STERLINGTON,LA,71280,350 HARVEY GREGG RD,Ouachita,32.71,-92.07,221112,"C,D",Power Plants,1521068.412,1519523.6,704.75,840.062,,,,,,,,,,1445.144,1519623.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1010763,110070881484,"Outokumpu Stainless USA, LLC",Calvert,AL,36513,1 ThyssenKrupp Drive,MOBILE COUNTY,31.15,-87.99,331110,"C,Q",Metals,158259.148,158190.1,31.5,37.548,,,,,,,,,,66926.748,,,,,,,,,,,,91332.4,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1010899,110022334375,Owens Corning,Aiken,SC,29801,2648 Wagener Road,AIKEN COUNTY,33.55,-81.67,327215,C,Minerals,29581.088,29550.4,14,16.688,,,,,,,,,,29581.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003520,110000465773,Owens Corning - Amarillo Plant,Amarillo,TX,79118,1701 West Loop 335 S,RANDALL COUNTY,35.12,-101.86,327212,"C,N",Minerals,41625.608,41586.7,17.75,21.158,,,,,,,,,,37987.308,,,,,,,,,3638.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007952,110043972564,"Owens Corning Vitrotex, LLC",Starr,SC,29684,4837 Highway 81 South,ANDERSON COUNTY,34.44,-82.66,327212,"C,N",Minerals,23246.828,23227.1,9,10.728,,,,,,,,,,18675.828,,,,,,,,,4571,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007112,110005972965,Ox Mountain Sanitary Landfill,HALF MOON BAY,CA,94019,12310 SAN MATEO ROAD,SAN MATEO COUNTY,37.50,-122.41,562212,HH,Waste,145687.25,,145687.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145687.25,,,,N,N,N,
1004553,110001318832,"Ox Paperboard WP Mill, LLC",White Pigeon,MI,49099,15781 River Street,ST. JOSEPH COUNTY,41.79,-85.65,322130,C,Pulp and Paper,15585.592,15569.7,7.25,8.642,,,,,,,,,,15585.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003823,110003360372,Oxbow Calcining LLC,Baton Rouge,LA,70807,2200 Brooklawn Drive,EAST BATON ROUGE PARISH,30.58,-91.24,324199,C,Petroleum and Natural Gas Systems,278840.69,277968.3,260,612.39,,,,,,,,,,278840.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013708,110070716083,Oxbow Creek Energy LLC,Factoryville,PA,18419,216 Henry Holod Road,WYOMING COUNTY,41.60,-75.87,221112,C,Power Plants,30522.132,30489.8,14.75,17.582,,,,,,,,,,30522.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014715,,Oxford MSW Landfill,Oxford,NC,27565,6595 Landfill Road,,36.37,-78.62,562212,HH,Waste,20195.5,,20195.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20195.5,,,,N,N,N,
1005092,110060867888,Oxnard Landfills,Oxnard,CA,93036,4105 W. Gonzales Rd.,VENTURA COUNTY,34.22,-119.22,562212,HH,Waste,4478,,4478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4478,,,,N,N,N,
1001710,110000462605,"Oxy Vinyls, LP- Pasadena Facility",PASADENA,TX,77503,4403 PASADENA FREEWAY,HARRIS COUNTY,29.71,-95.15,325211,C,Other,115123.516,115004.6,54.25,64.666,,,,,,,,,,115123.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007681,110010068023,Ozark Ridge Landfill,Danville,AR,72833,10140 Ozark Ridge Access Lane,YELL COUNTY,35.09,-93.21,562212,HH,Waste,15801.25,,15801.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15801.25,,,,N,N,N,
1001489,110000588846,P L Bartow Power Plant,SAINT PETERSBURG,FL,33702,1601 WEEDON ISLAND DRIVE,Pinellas,27.86,-82.60,221112,"C,D",Power Plants,2699795.332,2697050.9,1251.75,1492.682,,,,,,,,,,16687.33,2683108.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007943,110000743982,P4 PRODUCTION L L C,SODA SPRINGS,ID,83276,1853 HIGHWAY 34,CARIBOU COUNTY,42.69,-111.59,325180,C,Chemicals,466430.576,465983.6,167.75,279.226,,,,,,,,,30.7,466430.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004749,110043796318,"P4 Production, LLC",Rock Springs,WY,82902,2.5 Mile S. County Road 50,SWEETWATER COUNTY,41.58,-109.25,324199,C,Petroleum and Natural Gas Systems,154569.774,153365.5,440.5,763.774,,,,,,,,,,154569.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006108,110071160010,PABCO BUILDING PRODUCTS AND SANDIA,North LAS VEGAS,NV,89115,4001 State Route 147,CLARK COUNTY,36.32,-115.02,327420,C,Minerals,130575.408,130440.6,61.5,73.308,,,,,,,,,,130575.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013348,,PABCO Building Products,Newark,CA,94560,37581 Cherry Street,,37.53,-122.03,327420,C,Minerals,31791.68,31758.8,15,17.88,,,,,,,,,,31791.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006104,110041142493,PACIFIC COAST PRODUCERS,WOODLAND,CA,95776,1376 LEMEN AVENUE,YOLO COUNTY,38.68,-121.76,311421,C,Other,41751.792,41708.5,19.75,23.542,,,,,,,,,,41751.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003280,110056957084,PACKAGING CORP. OF AMERICA,VALDOSTA,GA,31601,5495 LAKE PARK-CLYATTVILLE ROAD,LOWNDES COUNTY,30.69,-83.30,322130,"AA,C,TT","Pulp and Paper,Waste",72717.09,57972.5,9617.5,5127.09,,,,,,,,,1099901.2,20630.746,,,,,,,,,,,,,,,,,,,,,,,,,,,43587.594,,,,,,,,,8498.75,N,N,N,
1006367,110056957093,PACKAGING CORPORATION OF AMERICA,FILER CITY,MI,49634,2246 UDELL STREET,MANISTEE COUNTY,44.22,-86.29,322130,"AA,C,II","Pulp and Paper,Waste",174152.694,170838.2,683.75,2630.744,,,,,,,,,218568.6,167305.286,,,,,,,,,,,,,,,,,,,,,,,,,,,6803.408,,,,,,,44,,,N,N,N,
1006256,110006020028,PACKAGING CORPORATION OF AMERICA,DERIDDER,LA,70634,4200 HWY 190 W,BEAUREGARD PARISH,30.86,-93.38,322130,"AA,C,TT","Pulp and Paper,Waste",260455.616,230626.1,22441.5,7388.016,,,,,,,,,1368720.8,187809.884,,,,,,,,,,,,,,,,,,,,,,,,,,,51786.482,,,,,,,,,20859.25,N,N,N,
1003884,110000422267,PACKAGING CORPORATION OF AMERICA-TOMAHAWK,TOMAHAWK,WI,54487,N9090 COUNTY ROAD E,LINCOLN COUNTY,45.45,-89.74,322130,"AA,C,II,TT","Pulp and Paper,Waste",202705.196,141730.3,58374.25,2600.646,,,,,,,,,275259,140398.146,,,,,,,,,,,,,,,,,,,,,,,,,,,4439.3,,,,,,,43487.25,,14380.5,N,N,N,
1002545,110000385878,PAINESVILLE MUNICIPAL ELECTRIC PLANT,PAINESVILLE,OH,44077,325 RICHMOND STREET,LAKE COUNTY,41.73,-81.25,221112,C,Power Plants,1607.066,1601.5,0.5,5.066,,,,,,,,,,1607.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003611,110012625169,PAINTED DESERT LANDFILL,JOSEPH CITY,AZ,86032,9001 N PORTER AVE,NAVAJO COUNTY,35.00,-110.34,562212,HH,Waste,3350.25,,3350.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.25,,,,N,N,N,
1007892,110017395870,PALMETTO LANDFILL AND RECYCLING CENTER,WELLFORD,SC,29385,251 NEW HOPE ROAD,SPARTANBURG COUNTY,34.93,-82.08,562212,"C,HH",Waste,12548.2,10.2,12538,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12538,,,,N,N,N,
1005865,110007032521,PALO ALTO LANDFILL AND RECYCLING CENTER,PALO ALTO,CA,94303,2380 EMBARCADERO ROAD,SANTA CLARA COUNTY,37.45,-122.11,562212,HH,Waste,1040.75,,1040.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.75,,,,N,N,N,
1003361,110028035070,PALOS VERDES LANDFILL,ROLLING HILLS ESTATES,CA,90274,25680 HAWTHORNE BLVD,LOS ANGELES COUNTY,33.79,-118.35,562212,HH,Waste,19444.75,,19444.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19444.75,,,,N,N,N,
1003134,110000599987,PAMPA PLANT,PAMPA,TX,79066,5 M SW OF PAMPA ON HWY 60,GRAY COUNTY,35.48,-101.05,325180,"C,X",Chemicals,122111.848,122070.2,19,22.648,,,,,,,,,,40263.848,,,,,,,,,,,,,,,,,,,,,,,,81848,,,,,,,,,,,,,N,N,N,
1010312,110029535304,PANOLA COUNTY GAS PLANT,CARTHAGE,TX,75633,2636 US HWY 79N,PANOLA COUNTY,32.16,-94.42,211130,"C,W-PROC",Petroleum and Natural Gas Systems,0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,N,N,N,
1010313,110062085924,PANOLA II GAS PLANT,CARTHAGE,TX,75633,2539 COUNTY ROAD 301,PANOLA COUNTY,32.19,-94.27,211130,"C,W-PROC",Petroleum and Natural Gas Systems,73028.782,68800.5,4203.25,25.032,,,,,,,,,,31704.08,,,,,,,,,,,,,,,,,,,41324.702,,,,,,,,,,,,,,,,,,N,N,N,
1002586,110071161067,Owingsville,Owingsville,KY,40360,216 Oakley Pebble Road,BATH COUNTY,38.26,-83.79,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,118716.466,115275.8,3376,64.666,,,,,,,,,,115390.816,,,,,,,,,,,,,,,,,,,,3325.65,,,,,,,,,,,,,,,,,N,N,N,
1008158,110070498930,Oxford Station,Oxford,CT,06478,40 Woodruff Hill Road,NEW HAVEN COUNTY,41.49,-73.12,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,55953.394,54772.2,1150.5,30.694,,,,,,,,,,54827.344,,,,,,,,,,,,,,,,,,,,1126.05,,,,,,,,,,,,,,,,,N,N,N,
1005726,110062074767,P-3 CMP STN,PAMPA,TX,79065,586 County Line Road,ROBERTS COUNTY,35.62,-100.97,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,29322.212,9995.8,19320.75,5.662,,,,,,,,,,9983.912,,,,,,,,,,,,,,,,,,,,19338.3,,,,,,,,,,,,,,,,,N,N,N,
1003062,110012608847,PANHANDLE EASTERN PIPE LINE CO - CENTRALIA,CENTRALIA,MO,65240,16151 NORTH ROUTE Z,BOONE COUNTY,39.14,-92.14,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,38007.786,30304.8,7686,16.986,,,,,,,,,,30327.036,,,,,,,,,,,,,,,,,,,,7680.75,,,,,,,,,,,,,,,,,N,N,N,
1003153,110001287125,PANHANDLE EASTERN PIPE LINE CO - GLENARM,GLENARM,IL,62536,11615 OLD ROUTE 66,SANGAMON COUNTY,39.63,-89.63,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,23502.2,13409.5,10085.25,7.45,,,,,,,,,,13411.5,,,,,,,,,,,,,,,,,,,,10090.7,,,,,,,,,,,,,,,,,N,N,N,
1003064,110042001632,PANHANDLE EASTERN PIPE LINE CO - HAVEN,HAVEN,KS,67543,12610 SOUTH KENT ROAD,RENO COUNTY,37.91,-97.81,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,54568.966,35748,18801,19.966,,,,,,,,,,35762.916,,,,,,,,,,,,,,,,,,,,18806.05,,,,,,,,,,,,,,,,,N,N,N,
1003106,110011097197,PANHANDLE EASTERN PIPE LINE CO - HOUSTONIA,LAMONTE,MO,65337,16076 HIGHWAY T,PETTIS COUNTY,38.85,-93.37,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,11170.888,3157.6,8011.5,1.788,,,,,,,,,,3151.588,,,,,,,,,,,,,,,,,,,,8019.3,,,,,,,,,,,,,,,,,N,N,N,
1003068,110043786230,PANHANDLE EASTERN PIPE LINE CO - LIBERAL,LIBERAL,KS,67901,8265 ROAD R,SEWARD COUNTY,37.10,-100.76,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,38343.94,29290.8,9036.75,16.39,,,,,,,,,,29310.34,,,,,,,,,,,,,,,,,,,,9033.6,,,,,,,,,,,,,,,,,N,N,N,
1003069,110003167313,PANHANDLE EASTERN PIPE LINE CO - LOUISBURG,LOUISBURG,KS,66053,29115 METCALF ROAD,MIAMI COUNTY,38.60,-94.67,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,41122.794,27948.5,13158.5,15.794,,,,,,,,,,27962.344,,,,,,,,,,,,,,,,,,,,13160.45,,,,,,,,,,,,,,,,,N,N,N,
1003109,110006013321,PANHANDLE EASTERN PIPE LINE CO - OLPE,OLPE,KS,66865,985 ROAD 90,LYON COUNTY,38.29,-96.19,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,8517.042,2044.1,6471.75,1.192,,,,,,,,,,2038.792,,,,,,,,,,,,,,,,,,,,6478.25,,,,,,,,,,,,,,,,,N,N,N,
1003111,110071161806,PANHANDLE EASTERN PIPE LINE CO - PLEASANT HILL,PLEASANT HILL,IL,62366,,PIKE COUNTY,39.47,-90.92,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,12992.998,350.7,12642,0.298,,,,,,,,,,336.648,,,,,,,,,,,,,,,,,,,,12656.35,,,,,,,,,,,,,,,,,N,N,N,
1003113,110006167646,PANHANDLE EASTERN PIPE LINE CO - TUSCOLA,TUSCOLA,IL,61953,575 E US HWY 36,DOUGLAS COUNTY,39.79,-88.36,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,21875.522,7495.1,14376.25,4.172,,,,,,,,,,7486.072,,,,,,,,,,,,,,,,,,,,14389.45,,,,,,,,,,,,,,,,,N,N,N,
1003193,110007161962,PANHANDLE EASTERN PIPE LINE CO - ALVA N HOPETON,ALVA,OK,73717,,WOODS COUNTY,36.73,-98.69,486210,"C,W-UNSTG",Petroleum and Natural Gas Systems,38820.934,30841.9,7961.75,17.284,,,,,,,,,,30864.384,,,,,,,,,,,,,,,,,,,,,7956.55,,,,,,,,,,,,,,,,N,N,N,
1000427,110000401725,PAPERWORKS INDUSTRIES INC,WABASH,IN,46992,455 W. FACTORY ST.,WABASH COUNTY,40.80,-85.83,322130,C,Pulp and Paper,51272.356,51219.2,24.25,28.906,,,,,,,,,,51272.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006617,110042082572,PARIS PLANT,PARIS,TX,75461,"500 LOOP 286 N,W.--SUITE 100",LAMAR COUNTY,33.72,-95.57,311422,C,Other,42510.64,42466.8,20,23.84,,,,,,,,,,42510.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007716,110019750438,PARKCHESTER SOUTH CONDOMINIUM,BRONX,NY,10462,2020 EAST TREMONT AVE,BRONX COUNTY,40.84,-73.86,813990,C,Other,50721.77,50662,25.5,34.27,,,,,,,,,,50721.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005903,110000462703,PASADENA REFINING SYSTEM,PASADENA,TX,77506,111 RED BLUFF ROAD,HARRIS COUNTY,29.72,-95.21,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",299822.57,296010.2,2675.5,1136.87,,,,,,,,,,276554.088,,,,,,,,,,,,,,,,,,,,,,,,,23268.482,,,,,,,,,,,,N,N,N,
1001215,110000761293,PASSAIC VALLEY SEWER COMM,NEWARK,NJ,07105,600 WILSON AVENUE,ESSEX COUNTY,40.71,-74.14,221320,C,Other,31066.484,31034.7,14.5,17.284,,,,,,,,,,31066.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006469,110037269826,PATRIOT RENEWABLE FUELS LLC,ANNAWAN,IL,61234,101 Patriot Way,HENRY COUNTY,41.39,-89.87,325193,"C,II","Other,Waste",180858.968,180664.1,93.25,101.618,,,,,,,,,123.1,180850.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,N,N,N,
1013646,110000416032,PB LEINER USA,DAVENPORT,IA,52806,7001 N. Brady Street,SCOTT COUNTY,41.59,-90.57,325199,C,Chemicals,22011.868,21989.4,10.25,12.218,,,,,,,,,,22011.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001714,110017313423,"PB NUTCLIF MASTER, LLC",NUTLEY,NJ,07110,340 KINGSLAND STREET,ESSEX COUNTY,40.83,-74.16,531210,C,Other,38948.2,38907.1,18.75,22.35,,,,,,,,,,38948.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003489,110000748059,PCS NITROGEN FERTILIZER LP - GEISMAR AGRICULTURAL NITROGEN & PHOSPHATE PLANT,GEISMAR,LA,70734,10886 Hwy 75,ASCENSION PARISH,30.23,-91.05,325311,"C,G,PP,V","Chemicals,Suppliers of CO2",1666091.196,878387.8,170.75,787532.646,,,,,,,,,,363035.884,,,,515726.2,,,,,,,,,,,,,787329.112,,,,,,,,,,,,,,,,,,,,Y,Y,N,
1004340,110070753886,"PCS NITROGEN FERTILIZER, L.P.",AUGUSTA,GA,30903,1460 Columbia Nitrogen Drive,RICHMOND COUNTY,33.47,-81.97,325311,"C,G,PP,V","Chemicals,Suppliers of CO2",1566702.416,1508047.5,182.25,58472.666,,,,,,,,,,381986.292,,,,1126460.7,,,,,,,,,,,,,58255.424,,,,,,,,,,,,,,,,,,,,Y,Y,N,
1002229,110067123865,"PCS Nitrogen Ohio, L.P.",Lima,OH,45804,2200 Fort Amanda Road,ALLEN COUNTY,40.71,-84.14,325311,"C,G,PP,V","Chemicals,Suppliers of CO2",1370574.774,1369912,234.25,428.524,,,,,,,,,,497879.076,,,,872546.4,,,,,,,,,,,,,149.298,,,,,,,,,,,,,,,,,,,,Y,Y,N,
1006242,110000586376,PCS PHOSPHATE COMPANY INCORPORATED,AURORA,NC,27806,1530 NC HIGHWAY 306 South,BEAUFORT COUNTY,35.38,-76.78,325312,"C,Z",Chemicals,321374.222,320382.8,354,637.422,,,,,,,,,,149088.622,,,,,,,,,,,,,,,,,,,,,,,,,,172285.6,,,,,,,,,,,N,N,N,
1003243,110006839412,PCSW RESOURCE RECOVERY FACILITY,SPRING HILL,FL,34610,14230 HAYS ROAD,PASCO COUNTY,28.37,-82.56,562213,"C,HH",Waste,142155.544,126963.2,10825.75,4366.594,,,,,,,,,190392.7,134120.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8034.75,,,,N,N,N,
1002500,110028016153,PEA RIDGE,PACE,FL,32571,4575 HIGHWAY 90,SANTA ROSA COUNTY,30.60,-87.13,221112,C,Power Plants,92555.952,92460.6,43.5,51.852,,,,,,,,,,92555.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004104,110031505501,PEARSALL POWER PLANT,PEARSALL,TX,78061,2393 COUNTY ROAD 1005,FRIO COUNTY,28.92,-99.09,221112,C,Power Plants,192910.024,192711.1,90.75,108.174,,,,,,,,,,192910.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001236,110071161147,PEI Power Corporation,ARCHBALD,PA,18403,170 Cogen Rd,Lackawanna,41.48,-75.54,221117,"C,D",Power Plants,65143.72,65048.1,39,56.62,,,,,,,,,5613.8,17872.296,47271.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006246,110000841527,PENN STATE MILTON S HERSHEY MED CTR,HERSHEY,PA,17033,500 UNIVERSITY DRIVE,DAUPHIN COUNTY,40.26,-76.67,622110,C,Other,46847.02,46798.2,22,26.82,,,,,,,,,,46847.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000047,110009913415,PENOBSCOT ENERGY RECOVERY CO.,ORRINGTON,ME,04474,29 INDUSTRIAL WAY,PENOBSCOT COUNTY,44.74,-68.83,562213,C,Waste,7392.966,7214.6,69,109.366,,,,,,,,,2354.1,7392.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003133,110001847912,"PEOPLES LANDFILL, INC.",BIRCH RUN,MI,48415,4143 RATHBUN ROAD,SAGINAW COUNTY,43.28,-83.87,562212,"C,HH",Waste,43143.9,201.9,42942,,,,,,,,,,,201.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42942,,,,N,N,N,
1003986,110001854636,PEORIA/CITY-COUNTY LANDFILL #1 AND #2,BRIMFIELD,IL,61517,11501 COTTONWOOD ROAD,PEORIA COUNTY,40.74,-89.80,562212,"C,HH",Waste,29087.59,484.6,28601.5,1.49,,,,,,,,,,486.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28601,,,,N,N,N,
1005656,110060913301,PERDIDO LANDFILL CONSTRUCTION - PHASE 5,CANTONMENT,FL,32533,13009 BEULAH ROAD,ESCAMBIA COUNTY,30.58,-87.39,562212,HH,Waste,197843.5,,197843.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197843.5,,,,N,N,N,
1002713,110001888841,PERDUE AGRIBUSINESS LLC,Chesapeake,VA,23324,501 Barnes Road,CHESAPEAKE CITY,36.80,-76.29,311224,C,Other,30967.084,30935.3,14.5,17.284,,,,,,,,,,30967.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002715,110045645940,PERDUE AGRIBUSINESS LLC,Salisbury,MD,21802,6906 Zion Church Road,WICOMICO COUNTY,38.38,-75.53,311224,C,Other,45020.78,44974.2,21.25,25.33,,,,,,,,,,45020.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002737,110004027320,PERDUE FARMS INC,LEWISTON,NC,27849,3539 GOVERNORS RD,BERTIE COUNTY,36.14,-77.22,311615,"C,II","Other,Waste",9986.218,7920.2,2061.25,4.768,,,,,,,,,,7928.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.5,,,N,N,N,
1002710,110020673476,PERDUE FARMS INCORPORATED - ACCOMACK,ACCOMAC,VA,23301,22520 LANKFORD HIGHWAY,ACCOMACK COUNTY,37.74,-75.66,311615,"C,II","Other,Waste",44613.218,9402.6,35183.5,27.118,,,,,,,,,,9441.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35172,,,N,N,N,
1006340,110003831275,PERHAM RESOURCE RECOVERY FACILITY,PERHAM,MN,56573,201 6TH AVENUE NE,OTTER TAIL COUNTY,46.59,-95.56,562213,C,Waste,27668.04,26675.6,387.5,604.94,,,,,,,,,23622.6,27668.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
