Mine ID,Mine Name,Mine Status,Type of Mine,Street,City,State,Zip Code,Latitude,Longitude
404992,Graham Equipment,Intermittent,Surface,17109 Eureka St,Victorville,California,92395.0,34.497248434941,-117.290385972227
405017,Esparto Plant,Intermittent,Surface,27944 County Road 19A,Esparto,California,95627.0,38.713190696547,-121.986337097996
405033,Sherwood Rd Quarry,Intermittent,Surface,1221 N. Main Street,Fort Bragg,California,95437.0,39.466677222561,-123.804143454672
405040,MTN SPRINGS RD. PIT,Intermittent,Surface,1800 Mountain Springs Road,Paso Robles,California,93446.0,35.639288170659,-120.730105419584
405086,LUCKY 7 PIT,Active,Surface,1854 Clark Road,Oroville,California,95965.0,39.619404058242,-121.628279260502
405095,Corona Plant,Active,Surface,1709 Sherborn Street,Corona,California,92879.0,33.868451408981,-117.536664935813
405096,Crystal Creek Aggregates,Active,Surface,10936 Iron Mountain Road,Redding,California,96001.0,40.607239390012,-122.462429578045
405097,Juniper Flats,Active,Surface,24740 Juniper flats rd,Homeland,California,92548.0,33.762334240264,-117.107792107608
405111,Bess Bar,Intermittent,Surface,5798 HWY 36,CARLOTTA,California,95528.0,40.533786105579,-124.055466137652
405127,WINTON PIT & MILL,Active,Surface,11650 N. Shaffer Road,Winton ,California,95388.0,37.457343943234,-120.595297417161
405131,S.R.I. MARYSVILLE,Active,Surface,4553 Hammonton Road,Marysville,California,95901.0,39.168692963341,-121.451704457341
405142,EL CENTRO PROCESSING,Intermittent,Surface,802 EAST MAIN STREET,EL CENTRO,California,92243.0,32.792880983928,-115.529068668511
405156,Orland Plant,Active,Surface,6415 County Road 7,Orland,California,95963.0,39.783735583454,-122.206029814335
405163,Plymouth Sand & Gravel,Intermittent,Surface,3900 Highway 16,Plymouth,California,95669.0,38.463068873523,-120.9514859869
405164,Southside Sand And Gravel,Active,Surface,5632 Airline Highway,Hollister,California,95023.0,36.801249514597,-121.337498843789
405178,Ridge Rock Quarry,Active,Surface,22800 Pleasant Valley Rd,North San Juan,California,95960.0,39.327531067649,-121.145101363351
405216,LYTLE CREEK PIT,Active,Surface,3221 N. Riverside Ave,Rialto,California,92377.0,34.156327327935,-117.39963503418
405237,Crushing Screening,Active,Surface,1610 E Main Street,Brawley,California,92227.0,32.978592827043,-115.51324709659
405261,Pier 92 Marine Aggregate,Active,Surface,480 Amador Street,San Francisco,California,94124.0,37.74584490616,-122.385538254859
405280,Westside Aggregate,Intermittent,Surface,6655 S Eastside Rd,Anderson,California,96007.0,40.480589469637,-122.344276963204
405282,Roads Extec Crusher,Intermittent,Surface,125 Main St.,Scotia,California,95565.0,40.48254118768,-124.102947277133
405303,Pine Creek Rock,Active,Surface,517 Roney Trail,Chico,California,95973.0,39.875691978476,-121.95705843376
405313,TULE RIVER/SUCCESS DAM,Active,Surface,14200 Road 284,Porterville,California,93257.0,36.047635270307,-118.937139653824
405330,Mossdale Plant,Active,Surface,800 W Mossdale Rd,Lathrop,California,95330.0,37.778204127868,-121.315606273046
405331,Deer Creek Plant,Intermittent,Surface,6300 Acorn Hollow Rd,Vina,California,96092.0,39.981216208021,-122.014096645944
405338,Capay Plant Facility,Active,Surface,15560 County Road 87,Esparto,California,95627.0,38.715153523262,-122.010312639049
405353,Wilsey Ranch Quarry ,Intermittent,Surface,33051 N Hwy 1,fort Bragg,California,95437.0,39.592171407767,-123.779782093438
405354,WILLIAMS PIT,Intermittent,Surface,1275 Anzar Rd,San Juan Bautista,California,95045.0,36.877629432819,-121.576701609267
405357,Cabazon Rock Plant,Active,Surface,13984 Apache Trail,Cabazon,California,92230.0,33.920011815806,-116.807346624695
405365,COACHELLA VALLEY AGGREGATE,Active,Surface,88120 Fargo Canyon Rd.,Indio,California,92202.0,33.74399089157,-116.128244468892
405371,Le Grand Asphalt,Intermittent,Surface,3000 White Rock Road,Le Grand,California,95333.0,37.24331241431,-120.198018635115
405372,Dunstone Rock Quarry ,Intermittent,Surface,1000 Dunstone Dr,Oroville,California,95966.0,39.384817361608,-121.466839419945
405392,Rialto,Active,Surface,2601 N.  Alder,Rialto,California,92377.0,34.148471168959,-117.416502111547
405395,S-8 Portable Screen Loader,TempIdle,Surface,707 Nevada St. Suite 4,Susanville,California,96130.0,40.419552938998,-120.660847933956
405407,Morris Ravine Mine,Active,Surface,1342 Cherokee Road,Oroville,California,95965.0,39.563465815388,-121.550447823466
405421,Portable Plant 1,Active,Surface,1294 CR 85 A,Lookout,California,96054.0,41.351173293558,-121.146894746959
405440,West Coast Rock and Sand,Active,Surface,10051 Black Mountian Road,San Deigo,California,92126.0,32.902060666845,-117.123889879108
405451,PLANT #5,Active,Surface,22300 Temescal Canyon rd.,Corona,California,92883.0,33.796923698116,-117.500627358174
405459,Knife River Construction Vernalis Plant,Active,Surface,2648 BLEWETT ROAD,TRACY,California,95304.0,37.623640265181,-121.33855426612
405495,Portable #1 Big Plant,Intermittent,Surface,2409 Oberlin Rd,Yreka,California,96097.0,41.71183753893,-122.60540008484
405498,Sand Merchant,Active,Surface,1316 Canal Blvd,Richmond,California,94804.0,37.911626511831,-122.367976388617
405502,Teichert-Grantline Plant ,Active,Surface,3417 Grant Line Rd.,Ranch Cordova,California,95742.0,38.589312811166,-121.181467229119
405533,Specialty Granules (Ione)  LLC,Active,Surface,1900 Highway 104,Ione,California,95640.0,38.3823219066,-120.995084735392
405561,Bianchi Pit,Active,Surface,4130 Santa Rosa Creek Rd,Cambria,California,93428.0,35.572575472841,-121.04877523087
405597,Portable Screen Plant,Intermittent,Surface,279 Sharps Road,Yreka,California,96097.0,41.708802345559,-122.635869547501
405601,Renewable Resources,Active,Surface,2709 Panoche Rd,Paicines,California,950439706.0,36.71179191883,-121.249258489712
405604,Portable #1,Intermittent,Surface,6851 East Avenue T,Littlerock,California,93543.0,34.542805331519,-118.012171224074
405635,Pacific Aggregates Pits,Active,Surface,28251 Lake St.,Lake Elsinore,California,92530.0,33.710559887512,-117.385680952563
405641,State Pit,Intermittent,Surface,1082 Airport Rd,Rio Vista,California,94571.0,38.174303068772,-121.688041643158
405684,Extec,Intermittent,Surface,2350 Glendale Drive,McKinleyville,California,95519.0,40.895926468025,-124.006013040555
405727,Orosi Quarry,Active,Surface,14600 Ave 420,Orosi,California,93647.0,36.551639153966,-119.247973011682
405731,"Gilstrap Trucking,Inc.",Intermittent,Surface,9403 E. Ave,Hesperia,California,92345.0,34.42216262851,-117.292021964698
405785,Portable #1,Intermittent,Surface,4627 South Chestnut,Fresno,California,93725.0,36.66685014448,-119.736817239822
405798,Santa Paula Materials,Active,Surface,1224 E Santa Clara Street,Santa Paula,California,93060.0,34.351264492561,-119.053631263548
405802,PORTABLE PLANT #1,Active,Surface,3500 B PYRITE ST.,RIVERSIDE,California,92509.0,34.0184082207,-117.46233761062
405831,Live Oak Quarry,Intermittent,Surface,400. North U.S. 101,Buellton,California,93427.0,34.600281424418,-120.192214901726
405833,"Grist Creek Aggregates, Longvale Plant",Active,Facility,37342 Covelo Road,Willits,California,95490.0,39.566214849636,-123.399521383518
405834,S-6 Red,Active,Surface,9487 Opal Avenue,M,California,92359.0,34.082942242239,-117.135441362804
405835,Portable Plant,Active,Surface,9441 Kruse Rd.,Pico Rivera,California,90660.0,34.019352595033,-118.066257453419
405843,Delaney Aggregates,Intermittent,Surface,28840 Lake Road,La Grange,California,95329.0,37.636466485588,-120.503188783433
405857,S-5 Red,Active,Surface,9487 Opal Avenue,Mentone,California,92359.0,34.082942242239,-117.135441362804
405887,Corona,Active,Surface,9001 Cajalco Road,Corona,California,92883.0,33.824334905201,-117.501989477636
405894,El Jay Cone,Intermittent,Surface,125 Main St.,Scotia,California,95565.0,40.48254118768,-124.102947277133
405899,LT106 Jaw,Intermittent,Surface,2350 Glendale Drive,McKinleyville,California,95519.0,40.895926468025,-124.006013040555
405917,Mojave Rock Mine,Active,Surface,10618 Mojave Tropico Rd,Mojave,California,93502.0,34.978631251018,-118.209447420927
405926,Shaw Pit,Intermittent,Surface,1294 CR 85 A,Lookout,California,96054.0,41.351173293558,-121.146894746959
405928,Almond Avenue Mine,Intermittent,Surface,1288 Almond Avenue,Biggs,California,95917.0,39.401206911433,-121.634854015477
405933,Geo Plant,Intermittent,Surface,1221 N. Main Street,Fort Bragg ,California,95437.0,39.466677222561,-123.804143454672
405943,Sylmar Site,Active,Surface,"12087 Lopez Canyon Rd, #40",Sylmar,California,91342.0,34.294534122259,-118.399728118494
405958,Portable #1,Intermittent,Surface,1750 Glendale Drive,McKinleyville ,California,95519.0,40.900142865262,-124.014287419557
405974,Reynoso Brothers Quarry,Intermittent,Surface,5914 Baggett Palermo Rd,Oroville,California,95965.0,39.466237500301,-121.560945167475
405975,Roblar Quarry LLC,Active,Facility,7175 Roblar Road,Petaluma,California,94952.0,38.316793598452,-122.808762670179
501004,LOVELAND READY-MIX CONCRETE INC SAND AND,Active,Surface,644 N NAMAQUA AVE,Loveland,Colorado,80537.0,40.398355482978,-105.124498305147
501050,WP1,Intermittent,Surface,2273 River Road,Grand Junction,Colorado,80502.0,39.100445260723,-108.627841548889
501902,Amrize Daniels Sand Pit # 1 & 2,Active,Surface,3710 Bradley Rd,Colorado Springs,Colorado,80910.0,38.770130574291,-104.759449780308
502357,Whitewater #81,Active,Surface,1360 Coffman Road,Whitewater,Colorado,81527.0,39.005424049163,-108.478044949079
502398,1995 Cedarapids Crusher ,Intermittent,Surface,26675 West US Hwy 40,Steamboat Springs,Colorado,80487.0,40.501064191062,-106.920571518227
502415,MATHIAS NORTH PIT,Intermittent,Surface,1500 North Farm Road,Monte Vista,Colorado,81144.0,37.610855073518,-106.122319058314
502797,Benson Brothers Aggregate,Active,Surface,19022 Fairview RD,Austin ,Colorado,81410.0,38.78792962157,-108.000800786102
503092,Fairplay-Trout Valley,Active,Surface,45410 Hwy 9,Fairplay,Colorado,80440.0,39.200966171949,-105.988134203301
503510,Portable Wash Plant (WP #4),Intermittent,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
503661,BUTALA CONSTRUCTION COMPANY,Active,Surface,9000 Co Rd 152,Salida,Colorado,81201.0,38.551209111418,-106.024036551952
503800,Maryland Creek,Active,Surface,28755 US Highway 9,Silverthorne,Colorado,80498.0,39.690671146867,-106.10399320523
503855,Langston Concrete Inc. ,Active,Surface,480 South Union Street,Florence,Colorado,81226.0,38.385443341506,-105.120560324016
503875,Tony J Beltramo & Sons Inc,Intermittent,Surface,23000 St Charles Rd,PUEBLO,Colorado,81001.0,38.205737426631,-104.553610768721
503992,Swift Pit,TempIdle,Surface,117 White Pine Dr.,Alamosa,Colorado,81101.0,37.474976871298,-105.850049588701
504040,Bucklen Equipment Company Incorporated,Intermittent,Surface,804 N 25 Ave,Greeley,Colorado,80631.0,40.442630755934,-104.720720692351
504061,CENTER REDI MIX INC,Intermittent,Surface,1504 West Hwy 112,Center,Colorado,81125.0,37.748452600121,-106.0106318574
504067,Crusher 2,Active,Surface,3146 C Road,Grand Junction ,Colorado,81503.0,39.048540211418,-108.469364783876
504092,El Jay,Intermittent,Surface,467 E. Topaz Ave,Granby,Colorado,80446.0,40.086869895968,-105.934452902201
504138,Moffat County El Jay,Intermittent,Surface,822 E. 1st Street,Craig,Colorado,81625.0,40.506830367617,-107.556459587304
504150,Portable Reclamation Crew,Intermittent,Surface,1111 H St,Greeley,Colorado,80632.0,40.444300962492,-104.697125059456
504186,Rich Pit,Active,Surface,37400 Hwy 96 East,Pueblo,Colorado,81006.0,38.274323817332,-104.456592735569
504231,CR3,Active,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504234,Lake County Crusher ,Intermittent,Surface,429 East 12th Street,LEADVILLE,Colorado,80461.0,39.254710543694,-106.287913097616
504257,50-3-05 Portable Crushing Plant,Intermittent,Surface,702 GREGG DR,BUENA VISTA,Colorado,81211.0,38.825161176844,-106.136784844951
504296,Crusher 1,Intermittent,Surface,556 Struthers Avenue,Grand Junction,Colorado,81501.0,39.055833301875,-108.563270408543
504332,Amrize Platte Valley Plant,Active,Surface,1859 N. US Highway 85,Brighton,Colorado,80602.0,40.026443517002,-104.818008080994
504384,Portable Unit #4,Intermittent,Surface,270 S 15th Street,Canon City,Colorado,81212.0,38.445861321803,-105.227043832383
504442,50-3-22 Portable Wash Plant,Intermittent,Surface,702 GREGG DR,BUENA VISTA,Colorado,81211.0,38.825161176844,-106.136784844951
504476,Amrize Distel Plant,Active,Surface,1587 Weld County Road 20 1/2,Longmont,Colorado,80504.0,40.138752455854,-105.023618055225
504509,Penrose Ranch Gravel Pit,Active,Surface,1481 State Highway 120,Florence,Colorado,81226.0,38.385621760963,-105.041098927631
504526,Northern Portable Plant #12,Active,Surface,1801 N. Taft Hill Rd. ,Ft. Collins,Colorado,80521.0,40.614820545634,-105.11432435895
504540,PORTABLE CRUSHER #2,Intermittent,Surface,1111 H St,Greeley,Colorado,80632.0,40.444300962492,-104.697125059456
504546,Steincrusher LLC,Active,Surface,5083 HWY 348,Delta,Colorado,81416.0,38.727878008293,-108.083124653816
504549,WP 3,TempIdle,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504554,Portable Crusher #1,Active,Surface,7040 Hwy 160 W,Alamosa,Colorado,81101.0,37.482149502573,-105.911214486146
504562,#204-RC II,Active,Surface,27661 Hwy 160,Durango,Colorado,81301.0,37.227437963208,-107.840154071739
504565,Washplant 3,TempIdle,Surface,556 Struthers Avenue,Grand Junction,Colorado,815013826.0,39.055833301875,-108.563270408543
504585,WP2,Intermittent,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504586,Crusher 1,Intermittent,Surface,311 31 Road,Grand Junction,Colorado,81503.0,39.048875111163,-108.478250968517
504593,Crusher 3,TempIdle,Surface,4910 Old Airport Road,Moab,Utah,84532.0,38.487601097532,-109.457788415382
504594,HP 300 (Crusher 4),Intermittent,Surface,556 Struthers Avenue,Grand Junction,Colorado,815013826.0,39.055833301875,-108.563270408543
504616,Track Plant 1,TempIdle,Surface,556 Struthers Avenue,Grand Junction,Colorado,815013826.0,39.055833301875,-108.563270408543
504624,SP 2,Intermittent,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504645,Crusher 2,Intermittent,Surface,556 Struthers Avenue,Grand Junction,Colorado,815013826.0,39.055833301875,-108.563270408543
504656,CR4,Active,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504680,Suncore West Colorado,Active,Surface,686 23 RD,Grand Junction,Colorado,81505.0,39.099565080147,-108.626621450058
504681,115 WP,Active,Surface,8490 HWY 66,Platteville,Colorado,80651.0,40.203824197383,-104.895834379947
504714,Pit Number One,Intermittent,Surface,26520 Co Rd 301,Buena Vista,Colorado,81211.0,38.79253004178,-106.09514045102
504717,CRUSHER 1,Intermittent,Surface,1200 E 1st St,CRAIG,Colorado,81625.0,40.506880665349,-107.561795448537
504739,CR5,Active,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504740,CR6,Active,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504741,SP3,Intermittent,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504746,Crusher #6,Intermittent,Surface,556 Struthers Avenue,Grand Junction,Colorado,81501.0,39.055833301875,-108.563270408543
504788,Portable Screening Plant,Intermittent,Surface,21300 St. Charles Road,Pueblo,Colorado,81006.0,38.201239267519,-104.560782613158
504800,Coulson Portable Wash Plant,Intermittent,Surface,2165 S.E. 14th Street,Loveland,Colorado,80537.0,40.378499187784,-105.047619548767
504834,SP4,Intermittent,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504835,CR7,Active,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504836,CR8,Active,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504854,Portable Crusher #1,Active,Surface,1960 36th Lane,Pueblo,Colorado,81006.0,38.207759416422,-104.459844710097
504862,Amrize Scout Island,Active,Surface,1620 Holly Avenue,Greeley,Colorado,80631.0,40.413948614517,-104.622725837478
504866,Black Canyon Aggregate Inc,Active,Surface,4608 Sundown Road,Delta,Colorado,81416.0,38.720309361477,-108.125887771119
504873,Washplant 1,Intermittent,Surface,556 Struthers Avenue,Grand Junction,Colorado,81501.0,39.055833301875,-108.563270408543
504876,Portable Screener #1 ,Intermittent,Surface,1170 Red Canyon Road,Canon City,Colorado,81212.0,38.475520789548,-105.222467292797
504878,Yevoli Cobblestone Pit,Active,Surface,267Fremont Co.Rd 835C,"Florence,",Colorado,81226.0,38.338487175624,-105.068996744443
504887,CR10,Active,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504888,CR9,Active,Surface,2273 River Road,Grand Junction,Colorado,81505.0,39.100445260723,-108.627841548889
504889,Amrize Solberg Pit,Active,Surface,5254 North Curtis Rd,Peyton,Colorado,80831.0,38.897864667726,-104.553516469002
504897,Pioneer 2148 Portable Jaw Crusher,Active,Surface,26000 Hwy 285 S,Buena Vista,Colorado,81211.0,38.80398632853,-106.11433737496
504927,Portable,Intermittent,Surface,480 South Union Street,Florence,Colorado,81226.0,38.385443341506,-105.120560324016
504932,ASTEC 2512K Screening Plant,Intermittent,Surface,27661 Hwy 160,Durango,Colorado,81301.0,37.227437963208,-107.840154071739
504948,Portable Unit #3,Intermittent,Surface,270 South 15th Street,Canon City,Colorado,81212.0,38.445861321803,-105.227043832383
504951,Orr Pit,Intermittent,Surface,1144 33rd Lane,Pueblo,Colorado,81006.0,38.2426870807,-104.482458026957
504963,Metso,Intermittent,Surface,595 Taylor,Craig,Colorado,81625.0,40.515931929579,-107.551955481575
504965,CRUSHER 2,Intermittent,Surface,1200 E. 1ST STREET,CRAIG,Colorado,81625.0,40.506880665349,-107.561795448537
504966,3B WASH PLANT,Active,Surface,1200 E. 1ST STREET,CRAIG,Colorado,81625.0,40.506880665349,-107.561795448537
504968,Kleemann MS15Z-AD,Active,Surface,1087 E Holiday Drive,Pueblo West,Colorado,81007.0,38.322477877431,-104.694161782081
504978,Screen Plant,TempIdle,Surface,3001 North Townsend Avenue,Montrose,Colorado,81401.0,38.508408875957,-107.909953048014
504981,Upland Pit #3 ,Intermittent,Surface,410 35 Road,Palisade,Colorado,81526.0,39.068246724993,-108.403903768412
505009,Crossfire 4 Corners Plant #1,Active,Surface,23865 CO-172,Ignacio,Colorado,81137.0,37.004918212626,-107.604629835857
