Mine ID,Mine Name_x,Commodity,Mine Status,Status Date,Type of Mine,Mine Name_y,Street,City,State,Zip Code
2402320,Superior Rock Sand & Gravel,Construction Sand and Gravel,Abandoned,8/18/2008,Surface,Superior Rock Sand & Gravel,406 Montana Avenue,Superior,Montana,59872.0
2402321,Roe Portable Crusher,Construction Sand and Gravel,Abandoned,1/6/2006,Surface,Roe Portable Crusher,P.O. Box 905,Big Timber,Montana,59011.0
2402323,"Robin's Contracting, Inc. / Tompkins Pit",Construction Sand and Gravel,Abandoned,7/11/2005,Surface,"Robin's Contracting, Inc. / Tompkins Pit",Lower Lynch Creek Road,Plains,Montana,59859.0
2402324,Bar Z,Construction Sand and Gravel,Abandoned,8/26/2003,Surface,Bar Z,T26 N R26W SECTION 11,MARION,Montana,59925.0
2402325,Jellison Pit,Construction Sand and Gravel,Abandoned,8/26/2003,Surface,Jellison Pit,285 Jellison Road,Kalispell,Montana,59902.0
2402326,Portable Screen,Construction Sand and Gravel,Abandoned,4/5/2004,Surface,Portable Screen,P.O. BOX 30238,BILLINGS,Montana,59107.0
2402327,Menth Excavating,Construction Sand and Gravel,Abandoned,7/1/2005,Surface,Menth Excavating,2910 Westview,East Helena,Montana,59635.0
2402328,West Shore Works LLC,Construction Sand and Gravel,Abandoned,6/20/2006,Surface,West Shore Works LLC,4644 Hwy 93 South,Kalispell,Montana,599017918.0
2402330,Screening Plant #2,Construction Sand and Gravel,Abandoned,8/24/2015,Surface,Screening Plant #2,Highway 87 West,Lewistown,Montana,59457.0
2402334,Cedar Rapids Crusher,Construction Sand and Gravel,Abandoned,6/26/2006,Surface,Cedar Rapids Crusher,Box 174,Fishtail,Montana,59028.0
2402336,Metso Screen,Construction Sand and Gravel,Abandoned,10/29/2019,Surface,Metso Screen,1118 Hwy 55,Whitehall,Montana,59759.0
2402337,Kodiak Concrete,Construction Sand and Gravel,Abandoned,11/14/2013,Surface,Kodiak Concrete,401 Marcella Ave,Lewistown,Montana,59457.0
2402338,Highline Road Pit,Construction Sand and Gravel,Abandoned,1/28/2025,Surface,Highline Road Pit,Highline Road,Manhattan,Montana,59741.0
2402339,Portable Pug Mill,Construction Sand and Gravel,Abandoned,1/5/2011,Surface,Portable Pug Mill,Portable,Butte,Montana,59701.0
2402340,Oftedal Crusher #2,Construction Sand and Gravel,Abandoned,11/8/2017,Surface,Oftedal Crusher #2,Various Locations,Casper ,Wyoming,82604.0
2402341,Mickelson Rock Products,Construction Sand and Gravel,Abandoned,12/3/2018,Surface,Mickelson Rock Products,18745 S Hwy 93,Lolo,Montana,59847.0
2402342,Bannack Mine,Construction Sand and Gravel,Abandoned,7/20/2015,Surface,Bannack Mine,TBD Bannack,Bannack ,Montana,59725.0
2402345,Skyline Dredging & Exc.-Portable Crusher,Construction Sand and Gravel,Abandoned,9/10/2020,Surface,Skyline Dredging & Exc.-Portable Crusher,1194 Raven Lane,Columbia Falls,Montana,59912.0
2402348,Portable Crusher #2,Construction Sand and Gravel,Abandoned,5/3/2024,Surface,Portable Crusher #2,Portable,Missoula,Montana,59808.0
2402349,Wash Plant Site,Construction Sand and Gravel,Intermittent,5/11/2016,Surface,Wash Plant Site,6101 Shepherd RD N,Havre ,Montana,59501.0
2402350,Elmo Quarry 2,Construction Sand and Gravel,Abandoned,12/19/2007,Surface,Elmo Quarry 2,Highway 93 South,Elmo,Montana,59915.0
2402351,Portable #1,Construction Sand and Gravel,Abandoned,8/2/2013,Surface,Portable #1,Leland Pit,Alexander,North Dakota,58831.0
2402352,Sandon Gravel Pit #1,Construction Sand and Gravel,Abandoned,3/7/2006,Surface,Sandon Gravel Pit #1,4705 Hwy 2 West,Columbia Falls,Montana,59912.0
2402356,West Wash Plant #12 ,Construction Sand and Gravel,TempIdle,12/3/2025,Surface,West Wash Plant #12 ,3474 Wise Lane,Billings,Montana,59101.0
2402358,Missing Link Gravel LLC,Construction Sand and Gravel,Abandoned,8/27/2014,Surface,Missing Link Gravel LLC,portable,Glasgow,Montana,59230.0
2402359,Safe Haven Mine,Construction Sand and Gravel,Abandoned,6/6/2012,Surface,Safe Haven Mine,1804 Grizzly Gulch Drive,Helena,Montana,59601.0
2402360,TMC Inc.,Construction Sand and Gravel,Intermittent,9/12/2016,Surface,TMC Inc.,22540 Frontage Rd,Belgrade,Montana,59714.0
2402361,Kavalla Quarry,Construction Sand and Gravel,Abandoned,7/5/2005,Surface,Kavalla Quarry,2572 Airport Rd,Kalispell,Montana,59901.0
2402362,Chinook Sand & Gravel,Construction Sand and Gravel,Abandoned,3/30/2005,Surface,Chinook Sand & Gravel,200 New York,Chinook,Montana,59523.0
2402365,St. Clair Ranch Rock Pit,Construction Sand and Gravel,Abandoned,6/13/2009,Surface,St. Clair Ranch Rock Pit,127 Lower Fish Crk Rd,Alberton,Montana,59820.0
2402367,Harris Sand & Gravel,Construction Sand and Gravel,Abandoned,5/16/2025,Surface,Harris Sand & Gravel,478 Tushapaw Rd,Victor,Montana,59875.0
2402368,Bonser Construction,Construction Sand and Gravel,Abandoned,7/20/2006,Surface,Bonser Construction,P.O. Box 5,Sun River,Montana,59483.0
2402369,Perma Quarry,Construction Sand and Gravel,Active,11/1/2022,Surface,Perma Quarry,Near mile marker 96/HWY 200,Dixon,Montana,59831.0
2402370,Pugmill- New C6,Construction Sand and Gravel,Abandoned,4/15/2020,Surface,Pugmill- New C6,Various ,Forsyth,Montana,593270440.0
2402372,Sickler  Shale & Gravel Portable Crusher,Construction Sand and Gravel,Abandoned,8/7/2015,Surface,Sickler  Shale & Gravel Portable Crusher,255 Sickler Creek Rd,Marion,Montana,59925.0
2402374,Read Challenger MDL #22R176,Construction Sand and Gravel,Abandoned,7/15/2008,Surface,Read Challenger MDL #22R176,Mobile Equipment,Mobile Equipment ,Montana,59404.0
2402375,STE Crushing Spread #2,Construction Sand and Gravel,Intermittent,12/18/2023,Surface,STE Crushing Spread #2,3501 Havre Hwy,Great Falls,Montana,59404.0
2402377,McGregor Peak Boulder Patch,Construction Sand and Gravel,Abandoned,6/27/2006,Surface,McGregor Peak Boulder Patch,North McGregor Peak Road,Marion,Montana,59925.0
2402380,GLSG Portable Crusher,Construction Sand and Gravel,Abandoned,4/24/2024,Surface,GLSG Portable Crusher,37246 Caffrey Road,Polson,Montana,59860.0
2402382,Crusher,Construction Sand and Gravel,Intermittent,8/9/2012,Surface,Crusher,510 1st Ave N,Lewistown,Montana,59457.0
2402383,Coleman Screen Plant,Construction Sand and Gravel,Abandoned,6/30/2005,Surface,Coleman Screen Plant,Sec 16 Lot 443 Survey #1690 T3N R8W,Butte,Montana,59701.0
2402384,Rusty Bucket Inc,Construction Sand and Gravel,Abandoned,4/1/2005,Surface,Rusty Bucket Inc,Route 1 Box 2100,Roberts,Montana,59070.0
2402387,Rabel Excavating Inc.,Construction Sand and Gravel,Abandoned,1/27/2022,Surface,Rabel Excavating Inc.,466 Gold Creek Rd,Gold Creek,Montana,59733.0
2402390,Randall Pit,Construction Sand and Gravel,Intermittent,11/23/2016,Surface,Randall Pit,HCR 59,Broadus,Montana,59317.0
2402391,Surprise Hill,Construction Sand and Gravel,Abandoned,1/14/2005,Surface,Surprise Hill,107 Dee Drive,Columbia Falls,Montana,59912.0
2402392,Riverside Contracting Inc,Construction Sand and Gravel,Intermittent,5/16/2025,Surface,Riverside Contracting Inc,5571 Alloy South,Missoula,Montana,59808.0
2402393,Silver City Sand & Gravel,Construction Sand and Gravel,Abandoned,1/3/2006,Surface,Silver City Sand & Gravel,8750 Chevalier Dr,Helena,Montana,59602.0
2402395,Soap Gulch Quarry- Nusite Stone,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Soap Gulch Quarry- Nusite Stone,Portable,Melrose,Montana,59866.0
2402396,Paradise Portable Mine,Construction Sand and Gravel,Abandoned,4/17/2023,Surface,Paradise Portable Mine,492 North Ave,Paradise,Montana,59856.0
2402397,Jaw Cone Crusher,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Jaw Cone Crusher,Rocky Boy Reservation,Havre,Montana,59501.0
2402398,Rock Bottom #1,Construction Sand and Gravel,Abandoned,6/6/2025,Surface,Rock Bottom #1,7241 Laurel Airport Rd,Billings,Montana,59106.0
2402400,Cedarapids 2236,Construction Sand and Gravel,Abandoned,11/13/2024,Surface,Cedarapids 2236,458 West Ave N,Eureka,Montana,59917.0
2402401,Portable Plant,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Portable Plant,309 Caroline Point Rd,Lakeside,Montana,59922.0
2402402,Portable Screen,Construction Sand and Gravel,Active,7/28/2022,Surface,Portable Screen,108 Jay Effar Road,Libby,Montana,599231592.0
2402403,Portable Screen Plant #3,Construction Sand and Gravel,Abandoned,10/2/2019,Surface,Portable Screen Plant #3,238 Remps Ext Rd,Libby,Montana,59923.0
2402404,E-Quarry,Construction Sand and Gravel,Abandoned,6/20/2006,Surface,E-Quarry,ACM Road,Libby,Montana,59923.0
2402405,"Western Reclamation, LLC #2",Construction Sand and Gravel,Abandoned,8/8/2008,Surface,"Western Reclamation, LLC #2",W Fork Trout Crk/Diamond Rd,Superior,Montana,59872.0
2402406,Ward Crushing LLC #2,Construction Sand and Gravel,Abandoned,6/7/2021,Surface,Ward Crushing LLC #2,549 Farmer's Flat Rd,Libby,Montana,59923.0
2402407,Hartl Mini Track 503 Rock Crusher,Construction Sand and Gravel,Abandoned,7/23/2020,Surface,Hartl Mini Track 503 Rock Crusher,1118 HWY 55,Whitehall,Montana,59759.0
2402411,Bitterroot Rock Pit,Construction Sand and Gravel,Abandoned,6/30/2005,Surface,Bitterroot Rock Pit,2905 Hwy 93 S ,Darby,Montana,59829.0
2402412,Little Grizzly,Construction Sand and Gravel,Abandoned,5/31/2006,Surface,Little Grizzly,696 Hwy 93 N,Hamilton,Montana,59840.0
2402413,Stenerson Bros Pit,Construction Sand and Gravel,Abandoned,5/30/2006,Surface,Stenerson Bros Pit,P.O. Box 538,Frenchtown,Montana,59834.0
2402414,JTL Portable Crusher #3,Construction Sand and Gravel,Active,1/24/2023,Surface,JTL Portable Crusher #3,1927 Dover Rd,Billings,Montana,59105.0
2402415,M K Weeden Construction,Construction Sand and Gravel,Abandoned,9/18/2023,Surface,M K Weeden Construction,Highway 87 West,Lewistown,Montana,59457.0
2402419,Smasher,Construction Sand and Gravel,Abandoned,1/1/2007,Surface,Smasher,Portable,Kalispell,Montana,59901.0
2402420,El Jay 54 Cone Crusher,Construction Sand and Gravel,Abandoned,4/16/2020,Surface,El Jay 54 Cone Crusher,1118 HWY 55,Whitehall,Montana,59716.0
2402421,Kolberg 710 KDS,Construction Sand and Gravel,Abandoned,10/29/2019,Surface,Kolberg 710 KDS,101 South Parkmont St,Butte,Montana,59701.0
2402424,Woods Bay Sand & Gravel I,Construction Sand and Gravel,Intermittent,7/28/2022,Surface,Woods Bay Sand & Gravel I,1469 Mt Hwy 209,Bigfork,Montana,59911.0
2402426,3 Rivers Aggregate LLC,Construction Sand and Gravel,Abandoned,4/1/2008,Surface,3 Rivers Aggregate LLC,740 Talc Rd,Three Forks,Montana,59752.0
2402429,Basin Angus Ranch Pit,Construction Sand and Gravel,Abandoned,6/15/2006,Surface,Basin Angus Ranch Pit,Northeast of Highway 87,Hobson,Montana,59452.0
2402431,Black Hat Quarry,Construction Sand and Gravel,Abandoned,7/28/2022,Surface,Black Hat Quarry,Moonshine Rd,Harlowton,Montana,59036.0
2402435,Karl Gaustad,Construction Sand and Gravel,Abandoned,9/26/2006,Surface,Karl Gaustad,26 E Willow St,Absarokee,Montana,590016003.0
2402436,Quarter Circle One,Construction Sand and Gravel,Intermittent,12/18/2023,Surface,Quarter Circle One,37 Prairie Way,Ennis,Montana,59729.0
2402437,"Paveco, LLC",Construction Sand and Gravel,Intermittent,5/16/2025,Surface,"Paveco, LLC",252 Pioneer Rd,Kalispell,Montana,59901.0
2402438,Mehling Pit,Construction Sand and Gravel,Abandoned,4/11/2013,Surface,Mehling Pit,Fallon County Redi Mix,Baker,Montana,59313.0
2402439,J.D.K. Construction Mine,Construction Sand and Gravel,Abandoned,5/30/2006,Surface,J.D.K. Construction Mine,613 Rock Creek Cattle Drive,Deer Lodge,Montana,59722.0
2402440,Welles Pug Mill,Construction Sand and Gravel,Abandoned,5/1/2024,Surface,Welles Pug Mill,Portable,Norris,Montana,597452808.0
2402442,Metso Crusher,Construction Sand and Gravel,Abandoned,6/10/2013,Surface,Metso Crusher,536 Kathy Lane,Billings,Montana,59105.0
2402443,Wash Plant,Construction Sand and Gravel,Abandoned,11/13/2024,Surface,Wash Plant,329 Windmill Road,Eureka,Montana,59917.0
2402444,Beaver Creek Quarry,Construction Sand and Gravel,Intermittent,8/25/2023,Surface,Beaver Creek Quarry,3301 Hwy2 NW,Havre,Montana,59501.0
2402446,R E Miller & Sons - Sprint Screen,Construction Sand and Gravel,Abandoned,5/20/2006,Surface,R E Miller & Sons - Sprint Screen,15 Ramshorn,Dillon,Montana,59725.0
2402447,Frontier Stone LLC,Construction Sand and Gravel,Abandoned,7/11/2008,Surface,Frontier Stone LLC,100 Sickler Creek Rd,Marion,Montana,59225.0
2402448,Rock Farm,Construction Sand and Gravel,Abandoned,8/2/2006,Surface,Rock Farm,Drawer E,St Regis,Montana,598660170.0
2402451,Mission Valley Concrete Wash Plant,Construction Sand and Gravel,Abandoned,8/16/2007,Surface,Mission Valley Concrete Wash Plant,4067 Old Hwy 93 S,Pablo,Montana,59855.0
2402453,K'n'R Sand & Gravel,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,K'n'R Sand & Gravel,Portable,Marion,Montana,59925.0
2402454,Crusher #2,Construction Sand and Gravel,Abandoned,8/2/2007,Surface,Crusher #2,37 Remp Ext.,Libby ,Montana,59923.0
2402456,Kesler Pit,Construction Sand and Gravel,Abandoned,1/1/2007,Surface,Kesler Pit,308 South Street,Philipsburg,Montana,59858.0
2402458,Screening Plant #1,Construction Sand and Gravel,Abandoned,7/8/2006,Surface,Screening Plant #1,3685 Valley Dr,Helena,Montana,59602.0
2402460,JCI K200,Construction Sand and Gravel,Abandoned,4/19/2007,Surface,JCI K200,8 Mile Jack Creek Rd,Big Sky ,Montana,59716.0
2402461,South Barber #1,"Sand, Common",Abandoned,9/12/2024,Surface,South Barber #1,3953 Parkwood Dr,Billings,Montana,59016.0
2402462,South Shawmut Yard,"Sand, Common",Abandoned,1/1/2009,Surface,South Shawmut Yard,South Shawmut Rd,Shawmut,Montana,59087.0
2402464,M.E. Inc.,Construction Sand and Gravel,Abandoned,7/28/2022,Surface,M.E. Inc.,8750 Hwy 2 West,Marion,Montana,59925.0
2402465,R. E. Miller & Sons - Portable (Mobile G,Construction Sand and Gravel,Intermittent,12/8/2021,Surface,R. E. Miller & Sons - Portable (Mobile G,225 Stoltze Drivve,Dillon,Montana,59725.0
2402466,Capital Concrete -  Diehl Pit,Construction Sand and Gravel,Active,5/2/2023,Surface,Capital Concrete -  Diehl Pit,6686 Highway 287,Winston,Montana,59647.0
2402468,Twin Creeks,Construction Sand and Gravel,Abandoned,1/16/2019,Surface,Twin Creeks,Mile Marker 84 W,Marion,Montana,59925.0
2402470,Smail Portable,Construction Sand and Gravel,TempIdle,7/21/2021,Surface,Smail Portable,Hwy 287,Alder,Montana,59710.0
2402472,Monroc/Hunton,Construction Sand and Gravel,Abandoned,8/14/2008,Surface,Monroc/Hunton,1600 River Road,Missoula ,Montana,59803.0
2402473,Matthews Mine Pit,Construction Sand and Gravel,Intermittent,12/18/2023,Surface,Matthews Mine Pit,US Highway 89,Sun River,Montana,59483.0
2402474,Rolling Glen Ranch Sand and Gravel,Construction Sand and Gravel,Abandoned,4/1/2008,Surface,Rolling Glen Ranch Sand and Gravel,End of Wildflower,Three Forks,Montana,59752.0
2402475,Trumble Creek Road Site,Construction Sand and Gravel,Abandoned,11/26/2007,Surface,Trumble Creek Road Site,3360 Trumble Creek Road,Columbia Falls,Montana,59912.0
2402480,Asphalt LLC,Construction Sand and Gravel,Abandoned,6/12/2009,Surface,Asphalt LLC,675 E Hulbert Rd,Bozeman,Montana,59718.0
2402482,Stone Recovery Quarry,Construction Sand and Gravel,Abandoned,6/13/2007,Surface,Stone Recovery Quarry,22540 Frontage Rd,Belgrade,Montana,59714.0
2402484,Screen/Crusher 1,Construction Sand and Gravel,Intermittent,12/18/2023,Surface,Screen/Crusher 1,194 DRUMLIN LANE,Eureka,Montana,59917.0
2402485,4070 Gravel Crushing Plant,Construction Sand and Gravel,Abandoned,11/27/2007,Surface,4070 Gravel Crushing Plant,250 Truck Rte,Columbia Falls,Montana,59912.0
2402486,Crusher,Construction Sand and Gravel,Abandoned,5/1/2020,Surface,Crusher,401 Easy Street,Thompson Falls,Montana,59873.0
2402487,4071 Gravel Crushing Plant,Construction Sand and Gravel,Abandoned,5/2/2008,Surface,4071 Gravel Crushing Plant,250 Truck Rte,Columbia Falls,Montana,59912.0
2402488,Crusher #2 ,Construction Sand and Gravel,Abandoned,9/19/2025,Surface,Crusher #2 ,Portable for 304 Jellison Road,Kalispell,Montana,59901.0
2402490,Jeffery Portable Pugmill #2,Construction Sand and Gravel,Abandoned,5/2/2024,Surface,Jeffery Portable Pugmill #2,3765 Crackerville Rd,Anaconda,Montana,59711.0
2402493,Towery Gravel Pit,Construction Sand and Gravel,Abandoned,9/24/2007,Surface,Towery Gravel Pit,Kestral Drive,Dillon,Montana,59725.0
2402496,Laurel Sand & Gravel,Construction Sand and Gravel,Abandoned,5/3/2024,Surface,Laurel Sand & Gravel,Buffalo Trail & Clapper Flat,Laurel,Montana,59044.0
2402498,CCRD Annihilater TSAB-643-07,Construction Sand and Gravel,TempIdle,9/16/2025,Surface,CCRD Annihilater TSAB-643-07,5125 Valley Drive East,Miles City,Montana,59301.0
2402499,Randy Gembala Excavating Company,Construction Sand and Gravel,Abandoned,7/14/2008,Surface,Randy Gembala Excavating Company,1484 Ashley Lake Rd,Kalispell,Montana,59901.0
2402500,Telesmith Wash Plant Portable,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Telesmith Wash Plant Portable,493 Hodgson rd.,Columbia Falls,Montana,59912.0
2402501,Road Dept,Construction Sand and Gravel,TempIdle,12/2/2025,Surface,Road Dept,3 County Shop Rd,Broadus,Montana,59317.0
2402502,Kleeman Crusher/Screen,Construction Sand and Gravel,Abandoned,10/1/2009,Surface,Kleeman Crusher/Screen,1 Jackson Creek Road,Clancy,Montana,59634.0
2402503,Robison Mine,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Robison Mine,15275 N Meadow Cr Rd,McAllister,Montana,59740.0
2402504,Plains State Screen,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Plains State Screen,7334 MT Hwy 200 West,Plains,Montana,59859.0
2402505,Washplant,Construction Sand and Gravel,Intermittent,9/18/2013,Surface,Washplant,201 Meadowbrook Drive,Lewistown,Montana,59457.0
2402506,Cameron Pit,Construction Sand and Gravel,Abandoned,10/15/2010,Surface,Cameron Pit,.8 Bear Creek Road,Cameron,Montana,59720.0
2402507,Moore Peavey,Construction Sand and Gravel,Abandoned,2/26/2018,Surface,Moore Peavey,P.O. Box 641,Lewistown,Montana,59457.0
2402512,Glacier Lake Sand & Gravel,Construction Sand and Gravel,Active,11/12/2024,Surface,Glacier Lake Sand & Gravel,37246 Caffery Road,Polson,Montana,59860.0
2402514,Hoe Const Pit,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Hoe Const Pit,1/4 mile West of McAllister on Meadow Creek Rd,McAllister,Montana,59740.0
2402515,Portable Crusher,Construction Sand and Gravel,Abandoned,9/17/2008,Surface,Portable Crusher,110 East Wallace,Virginia City,Montana,59755.0
2402518,Portable Screener 2,Construction Sand and Gravel,Abandoned,6/2/2015,Surface,Portable Screener 2,110 E Wallace,Virginia City,Montana,59755.0
2402519,Airstrip,Construction Sand and Gravel,Abandoned,7/3/2008,Surface,Airstrip,251 Mtn View Rd,Rexford,Montana,59930.0
2402522,Noxon Pit,Construction Sand and Gravel,TempIdle,9/12/2025,Surface,Noxon Pit,#10 Avery Way,Noxon,Montana,59853.0
2402523,Kingsbury Colony,Construction Sand and Gravel,Abandoned,10/1/2008,Surface,Kingsbury Colony,600 Kinsbury Colony Road,Valier,Montana,59486.0
2402525,Saturday Sunday,Construction Sand and Gravel,Abandoned,7/24/2008,Surface,Saturday Sunday,623 Kentucky St,Deer Lodge,Montana,59722.0
2402526,"Sanders County Dist 1, 2 & 3",Construction Sand and Gravel,Intermittent,10/10/2024,Surface,"Sanders County Dist 1, 2 & 3",38 Old Airport Rd,Plains,Montana,59859.0
2402528,Goose Bay Pit,Construction Sand and Gravel,Abandoned,3/3/2009,Surface,Goose Bay Pit,1285 Stillwater Rd,Kalispell,Montana,59901.0
2402530,CR 1,Construction Sand and Gravel,Abandoned,1/1/2017,Surface,CR 1,696 Hwy 93 N ,Hamilton,Montana,59840.0
2402532,AAA Portable Crusher #2,Construction Sand and Gravel,Abandoned,10/1/2009,Surface,AAA Portable Crusher #2,3376 Trails End Rd,Missoula,Montana,59803.0
2402533,Crusher #1  Jaw #4069,Construction Sand and Gravel,Active,9/8/2025,Surface,Crusher #1  Jaw #4069,304 Jellison Rd,Kalispell,Montana,59903.0
2402534,Judith Gap Pit,Construction Sand and Gravel,Abandoned,9/11/2009,Surface,Judith Gap Pit,3625 Ubet Rd,Buffalo,Montana,59418.0
2402535,Fisher Industries Plant 40,Construction Sand and Gravel,Active,5/12/2022,Surface,Fisher Industries Plant 40,3020 Energy Drive,Dickinson,North Dakota,58601.0
2402536,Crusher Plant #1,Construction Sand and Gravel,TempIdle,11/20/2025,Surface,Crusher Plant #1,3321 King Ave East,Billings,Montana,59101.0
2402537,Crusher #3 The Bozeman,Construction Sand and Gravel,Abandoned,9/5/2024,Surface,Crusher #3 The Bozeman,675 Hulbert Rd. E.,Bozeman,Montana,59718.0
2402538,Telsmith Jaw Plant #4010,Construction Sand and Gravel,Abandoned,1/1/2009,Surface,Telsmith Jaw Plant #4010,304 Jellison Road,Kalispell,Montana,59901.0
2402540,Portable Screening Plant,Construction Sand and Gravel,Abandoned,8/16/2021,Surface,Portable Screening Plant,33 Antler Ave,Clancy,Montana,59634.0
2402541,Conner's Crusher,Construction Sand and Gravel,Intermittent,12/8/2021,Surface,Conner's Crusher,131 Thompson Lane,Big Timber,Montana,59011.0
2402543,CEC Roadrunner Screen Plant #4080,Construction Sand and Gravel,Abandoned,3/5/2012,Surface,CEC Roadrunner Screen Plant #4080,304 Jellison Road,Kalispell,Montana,59901.0
2402544,Keestrack,Construction Sand and Gravel,Abandoned,4/2/2010,Surface,Keestrack,3/4 mile west MT Tech on Bluebird Trail,Butte,Montana,59701.0
2402547,Screening Plant #1,Construction Sand and Gravel,Abandoned,9/14/2015,Surface,Screening Plant #1,Highway 87 West,Lewistown,Montana,59457.0
2402551,Goose Bay Wash Plant ,Construction Sand and Gravel,Intermittent,5/16/2025,Surface,Goose Bay Wash Plant ,1179 Stillwater Road,Kalispell,Montana,59901.0
2402553,Onsite Recycling 1,Construction Sand and Gravel,Abandoned,2/16/2012,Surface,Onsite Recycling 1,9452 US Hwy 2 W,Havre,Montana,59501.0
2402554,Niarada Mine,Construction Sand and Gravel,Abandoned,1/1/2010,Surface,Niarada Mine,1234 West Rd,Niarada,Montana,59845.0
2402555,TMC Track Screen,Construction Sand and Gravel,Intermittent,11/8/2023,Surface,TMC Track Screen,22540 Frontage Rd,Belgrade,Montana,59714.0
2402557,Rexford Pit,Construction Sand and Gravel,Abandoned,9/1/2009,Surface,Rexford Pit,5677 W. Kootenai Rd,Rexford,Montana,59930.0
2402559,Spoklie's  #2,Construction Sand and Gravel,Abandoned,10/9/2009,Surface,Spoklie's  #2,658 White Basin Rd,Kalispell,Montana,59901.0
2402560,Munis Pit,Construction Sand and Gravel,Intermittent,1/24/2023,Surface,Munis Pit,18 Metesh Lane,Philipsburg,Montana,59858.0
2402561,Anderson Pit,Construction Sand and Gravel,Abandoned,1/24/2010,Surface,Anderson Pit,Mile Marker #5 Hwy 357,Alder,Montana,59710.0
2402564,Jaw Crusher ,Construction Sand and Gravel,Intermittent,11/1/2022,Surface,Jaw Crusher ,194 DRUMLIN LANE,Eureka ,Montana,59917.0
2402565,Mountain View Gravel Pit/Morten Pit,Construction Sand and Gravel,Abandoned,5/13/2010,Surface,Mountain View Gravel Pit/Morten Pit,273 Woodside Cutoff Rd,Corvallis,Montana,59828.0
2402567,Powerscreen Chieftan 2100 Scrn Plt #4031,Construction Sand and Gravel,Abandoned,1/1/2011,Surface,Powerscreen Chieftan 2100 Scrn Plt #4031,304 Jellison Road,Kalispell,Montana,59901.0
2402568,DR Sand & Gravel,Construction Sand and Gravel,TempIdle,9/10/2025,Surface,DR Sand & Gravel,#12 Duncan Col Lane,Harlowton,Montana,59036.0
2402569,Croell Portable #1,Construction Sand and Gravel,TempIdle,10/17/2025,Surface,Croell Portable #1,3530 Coulson Rd. / Portable,Billings / Portable,Montana,59101.0
2402570,Skookum,Construction Sand and Gravel,Abandoned,2/5/2021,Surface,Skookum,Skookum Rd. Section 23 T26N R25W,Marion,Montana,59925.0
2402574,Springwater Sand & Gravel,Construction Sand and Gravel,Abandoned,10/22/2012,Surface,Springwater Sand & Gravel,Springwater Colony Box 782,Harlowton,Montana,59036.0
2402575,Sanders County Griz,Construction Sand and Gravel,Abandoned,1/15/2011,Surface,Sanders County Griz,3983 Hwy 200,Trout Creek,Montana,59874.0
2402576,Crusher #2,Construction Sand and Gravel,Abandoned,7/7/2016,Surface,Crusher #2,Hwy 87 West,Lewistown,Montana,59457.0
2402578,C03,Construction Sand and Gravel,Abandoned,7/30/2018,Surface,C03,121 48th Ave. SW,Various,North Dakota,58801.0
2402579,Mehling Pit,Construction Sand and Gravel,Abandoned,11/13/2013,Surface,Mehling Pit,Portable,Hardin,Montana,59034.0
2402580,Portable #2,Construction Sand and Gravel,Abandoned,3/16/2014,Surface,Portable #2,212 Broadway St.,Culbertson,Montana,59218.0
2402581,Prince Portable Crusher II,Construction Sand and Gravel,TempIdle,9/24/2025,Surface,Prince Portable Crusher II,7 Ross Prince Lane,Forsyth,Montana,59327.0
2402584,Pugsley #2,Construction Sand and Gravel,Abandoned,4/7/2017,Surface,Pugsley #2,Moffat Rd,Chester,Montana,59522.0
2402585,Bay Materials Plant 002,Construction Sand and Gravel,Abandoned,8/22/2012,Surface,Bay Materials Plant 002,MP 1.2 - Richland County Rd 332,Culbertson,Montana,59218.0
2402587,Baking Powder 1,Construction Sand and Gravel,Abandoned,3/6/2015,Surface,Baking Powder 1,Hwy 212,Broadus,Montana,59317.0
2402588,Liberty Mine,Construction Sand and Gravel,Abandoned,4/11/2014,Surface,Liberty Mine,1354 3360 Rd S,Chester,Montana,59522.0
2402589,Hill Pit,Construction Sand and Gravel,Abandoned,5/2/2017,Surface,Hill Pit,Armington Road,Belt,Montana,59412.0
2402590,ACI,Construction Sand and Gravel,Abandoned,10/21/2011,Surface,ACI,Hwy 200,Belt,Montana,59412.0
2402593,Portable Screen Plant,Construction Sand and Gravel,Abandoned,4/30/2024,Surface,Portable Screen Plant,Prospect Mine Road,Virginia City,Montana,59755.0
2402594,Portable Screen,Construction Sand and Gravel,Abandoned,6/8/2012,Surface,Portable Screen,224 Stoltze Dr,Dillon,Montana,59725.0
2402595,West Crusher #4,Construction Sand and Gravel,Intermittent,11/12/2024,Surface,West Crusher #4,3474 Wise Lane,Billings,Montana,59101.0
2402598,Myers Pit,Construction Sand and Gravel,Abandoned,8/24/2012,Surface,Myers Pit,175 Stonehaven Trail,Billings,Montana,59101.0
2402599,Hufford Portable Crusher Imp1,Construction Sand and Gravel,Abandoned,9/8/2014,Surface,Hufford Portable Crusher Imp1,3655 Red River Lane,Baker,Montana,59313.0
