Facility Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Cement Production,year,Primary NAICS Code
1002530.0,Ash Grove Cement Company-LEAMINGTON,Nephi,UT,84648.0,19090 West Highway 132,MILLARD COUNTY,39.51,-112.26,584564.85,2010,
1003872.0,Brooksville North Cement Plant,BROOKSVILLE,FL,34614.0,16301 Ponce De Leon Blvd,HERNANDO COUNTY,28.64,-82.47,0.0,2010,
1003303.0,Brooksville South Cement Plant,BROOKSVILLE,FL,34601.0,10311 CEMENT PLANT ROAD,HERNANDO COUNTY,28.58,-82.43,689391.31,2010,
1004270.0,CAPITOL CEMENT PLANT,SAN ANTONIO,TX,78217.0,11551 NACOGDOCHES RD.,BEXAR COUNTY,29.55,-98.42,481265.088,2010,
1004721.0,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,KNOXVILLE,TN,37924.0,6212 CEMENT PLANT ROAD,KNOX COUNTY,36.02,-83.83,498650.64,2010,
1007877.0,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,LYONS,CO,80540.0,5134 UTE HIGHWAY,BOULDER COUNTY,40.2,-105.24,251164.728,2010,
1002308.0,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,92308.0,25220 Black Mountain Quarry Road,SAN BERNARDINO COUNTY,34.4,-117.15,2026866.984,2010,
1007663.0,"CEMEX Construction Materials South, LLC",NEW BRAUNFELS,TX,78132.0,2580 WALD ROAD,COMAL COUNTY,29.68,-98.18,1496684.34,2010,
1004758.0,CEMEX MIAMI,MIAMI,FL,33182.0,1200 NW 137TH AVE,MIAMI-DADE COUNTY,25.79,-80.42,584556.628,2010,
1005331.0,CEMEX SOUTHEAST LLC,CLINCHFIELD,GA,31013.0,2720 HIGHWAY 341 SOUTH,HOUSTON COUNTY,32.42,-83.63,472391.44,2010,
1008033.0,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",DEMOPOLIS,AL,36732.0,1617 ARCOLA ROAD,MARENGO COUNTY,32.51,-87.82,410114.9,2010,
1005987.0,CONTINENTAL CEMENT COMPANY LLC,HANNIBAL,MO,63401.0,10107 HWY 79 SOUTH,RALLS COUNTY,39.68,-91.31,874830.47,2010,
1006842.0,CalPortland Company Mojave Plant,Mojave,CA,93501.0,9350 Oak Creek Road,LAPORTE COUNTY,41.63,-86.71,920748.46,2010,
1007927.0,CalPortland Company Oro Grande Plant,Oro Grande,CA,92368.0,19409 National Trails Highway,SAN BERNARDINO COUNTY,34.6,-117.34,874276.38,2010,
1006669.0,CalPortland Company Rillito Plant,Rillito,AZ,85654.0,11115 North Casa Grande Highway,PIMA COUNTY,32.41,-111.15,552451.23,2010,
1007216.0,Central Plains Cement Company,TULSA,OK,74116.0,2609 N. 145TH E. AVE.,ROGERS COUNTY,36.19,-95.81,514321.92,2010,
1004385.0,Central Plains Cement Company LLC,Sugar Creek,MO,64050.0,2200 N. Courtney Road,JACKSON COUNTY,39.14,-94.39,806315.75,2010,
1003594.0,DRAGON CEMENT,THOMASTON,ME,4861.0,107 NEW COUNTY RD,KNOX COUNTY,44.08,-69.16,367453.158,2010,
1006077.0,Davenport Plant,BUFFALO,IA,52728.0,301 E FRONT ST,SCOTT COUNTY,41.46,-90.7,1135058.58,2010,
1001689.0,Drake Cement,Paulden,AZ,86334.0,5001 E. Drake Rd.,YAVAPAI COUNTY,34.99,-112.37,414250.868,2010,
1006212.0,Fairborn Cement Company LLC,XENIA,OH,45385.0,3250 LINEBAUGH ROAD,GREENE COUNTY,39.78,-83.97,463986.94,2010,
1004539.0,GCC DACOTAH,RAPID CITY,SD,57702.0,501 NORTH SAINT ONGE STREET,PENNINGTON COUNTY,44.09,-103.27,624385.62,2010,
1006363.0,"GCC Permian, LLC",ODESSA,TX,79766.0,16501 WEST MURPHY STREET,ECTOR COUNTY,31.7,-102.39,157778.0,2010,
1003067.0,GCC RIO GRANDE INC,PUEBLO,CO,81004.0,3372 LIME ROAD,PUEBLO COUNTY,38.13,-104.61,708116.84,2010,
1009018.0,"GCC RIO GRANDE, INC. TIJERAS PLANT",TIJERAS,NM,87059.0,11783 STATE HIGHWAY 14 S,BERNALILLO COUNTY,35.07,-106.39,301441.4,2010,
1003770.0,GIANT CEMENT COMPANY,HARLEYVILLE,SC,29448.0,654 JUDGE STREET,DORCHESTER COUNTY,33.24,-80.44,356858.014,2010,
1002431.0,HANSON PERMANENTE CEMENT,CUPERTINO,CA,95014.0,24001 STEVENS CREEK BLVD.,SANTA CLARA COUNTY,37.32,-122.09,996349.81,2010,
1006450.0,HERCULES CEMENT STOCKERTOWN PLT QUARRY,STOCKERTOWN,PA,18083.0,501 CENTER ST.,NORTHAMPTON COUNTY,40.75,-75.27,735454.896,2010,
1007563.0,HOLCIM (US) INC STE GENEVIEVE PLANT,BLOOMSDALE,MO,63627.0,2942 US HWY 61,STE. GENEVIEVE COUNTY,38.11,-90.26,2414795.3,2010,
1006815.0,HOLCIM (US) INC.,HOLLY HILL,SC,29059.0,2173 Gardner Boulevard,ORANGEBURG COUNTY,33.27,-80.44,1277259.548,2010,
1005874.0,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,ALPENA,MI,49707.0,1435 FORD AVENUE,ALPENA COUNTY,45.07,-83.4,2090710.22,2010,
1004131.0,HOLCIM (US) INC. DEVIL\S SLIDE PLANT,MORGAN,UT,84050.0,6055 EAST CROYDON ROAD,MORGAN COUNTY,41.06,-111.53,512112.602,2010,
1002055.0,HOLCIM (US) Inc,MIDLOTHIAN,TX,76065.0,1800 DOVE LN.,ELLIS COUNTY,32.51,-96.97,1352674.934,2010,
1002204.0,HOLCIM INCORPORATED,ADA,OK,74820.0,14500 CR 1550,PONTOTOC COUNTY,34.77,-96.7,506142.37,2010,
1000243.0,Holcim (US) INC JOPPA PLANT,GRAND CHAIN,IL,62941.0,2500 PORTLAND RD,MASSAC COUNTY,37.22,-88.88,537068.646,2010,
1004810.0,Holcim (US) Inc,Theodore,AL,36582.0,3051 Hamilton Boulevard,MOBILE COUNTY,30.53,-88.11,976372.18,2010,
1003008.0,Holcim (US) Inc. - Portland Plant,Florence,CO,81226.0,3500 Highway 120,CUSTER COUNTY,38.33,-105.01,905438.67,2010,
1004078.0,"Holcim (US), Inc.",Hagerstown,MD,21742.0,1260 Security Rd,WASHINGTON COUNTY,39.65,-77.68,241837.074,2010,
1006738.0,ILLINOIS CEMENT CO,LASALLE,IL,61301.0,1601 ROCKWELL ROAD,LASALLE COUNTY,41.33,-89.08,463549.0,2010,
1005622.0,KEYSTONE CEMENT COMPANY,BATH,PA,18014.0,6507 Nor-Bath Blvd,NORTHAMPTON COUNTY,40.72,-75.4,502363.898,2010,
1007997.0,KOSMOS CEMENT CO,LOUISVILLE,KY,40272.0,15301 DIXIE HIGHWAY,JEFFERSON COUNTY,38.03,-85.91,1024947.512,2010,
1005639.0,LAFARGE NA WHITEHALL PLANT,WHITEHALL,PA,18052.0,5160 MAIN ST.,LEHIGH COUNTY,40.69,-75.51,292944.544,2010,
1007766.0,LAFARGE Paulding Plant (INCLUDING SYSTECH ENV CORP),PAULDING,OH,45879.0,11435 COUNTY ROAD 176,PAULDING COUNTY,41.18,-84.6,417449.44,2010,
1005352.0,LEHIGH CEMENT CO LLC,MASON CITY,IA,50401.0,700 25TH STREET NORTHWEST,CERRO GORDO COUNTY,43.18,-93.21,441222.246,2010,
1006136.0,LEHIGH CEMENT CO LLC,LOGANSPORT,IN,46947.0,3084 W CR 225 S,CASS COUNTY,40.73,-86.43,277882.966,2010,
1002049.0,LEHIGH CEMENT CO LLC / WACO PLANT,WOODWAY,TX,76712.0,100 S WICKSON RD,MCLENNAN COUNTY,31.48,-97.24,126940.38,2010,
1002787.0,LEHIGH CEMENT COMPANY LLC,UNION BRIDGE,MD,21791.0,675 QUAKER HILL ROAD,CARROLL COUNTY,39.56,-77.17,1847679.978,2010,
1003891.0,LEHIGH CEMENT COMPANY LLC,MITCHELL,IN,47446.0,180 N. Meridian Road,LAWRENCE COUNTY,38.74,-86.46,302997.3,2010,
1004612.0,LEHIGH CEMENT WEST LLC,REDDING,CA,96003.0,15390 WONDERLAND BOULEVARD,SHASTA COUNTY,40.74,-122.32,181394.682,2010,
1002566.0,"LEHIGH CEMENT WEST, LLC.",TEHACHAPI,CA,93561.0,13573 TEHACHAPI BLVD.,KERN COUNTY,35.12,-118.37,574313.484,2010,
1005742.0,LEHIGH CEMENT/EVANSVILLE CEMENT PLT & QUARRY,FLEETWOOD,PA,19522.0,537 EVANSVILLE RD,BERKS COUNTY,40.47,-75.9,727488.0,2010,
1006234.0,LEHIGH HANSON CEMENT SOUTH LLC,LEEDS,AL,35094.0,8401 SECOND AVENUE,JEFFERSON COUNTY,33.54,-86.54,537144.25,2010,
1000198.0,LEHIGH WHITE CEMENT CO LLC,YORK,PA,17404.0,200 HOKES MILL ROAD,YORK COUNTY,39.95,-76.77,74143.8,2010,
1004289.0,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,PRYOR,OK,74361.0,2430 S. 437,MAYES COUNTY,36.3,-95.33,243435.3,2010,
1006112.0,LONE STAR INDUSTRIES,CAPE GIRARDEAU,MO,63701.0,2524 SOUTH SPRIGG STREET,CAPE GIRARDEAU COUNTY,37.27,-89.54,674519.428,2010,
1005302.0,LONE STAR INDUSTRIES INC,GREENCASTLE,IN,46135.0,3301 SOUTH COUNTY ROAD 150 W,PUTNAM COUNTY,39.62,-86.87,1105632.41,2010,
1005360.0,Lafarge Ravena Cement Plant,RAVENA,NY,12143.0,1916 ROUTE 9 WEST,RENSSELAER COUNTY,42.55,-73.67,297441.3,2010,
1001835.0,Lehigh Cement Co. LLC Nazareth,NAZARETH,PA,18064.0,3938 EASTON NAZARETH HIGHWAY,NORTHAMPTON COUNTY,40.73,-75.3,725762.75,2010,
1000290.0,Lehigh Cement Company LLC,GLENS FALLS,NY,12801.0,313 WARREN STREET,Warren,43.31,-73.62,322885.92,2010,
1002517.0,Lehigh Cement LLC,SPEED,IN,47172.0,301 US 31,CLARK COUNTY,38.42,-85.75,432504.14,2010,
1006110.0,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",MARYNEAL,TX,79535.0,202 County Road 306,NOLAN COUNTY,32.25,-100.46,227090.5,2010,
1001701.0,MONARCH CEMENT COMPANY (THE),HUMBOLDT,KS,66748.0,449 1200th Street,ALLEN COUNTY,37.8,-95.43,691587.95,2010,
1005978.0,MOUNTAIN CEMENT CO,LARAMIE,WY,82070.0,5 SAND CREEK ROAD,ALBANY COUNTY,41.26,-105.6,558141.83,2010,
1005662.0,Mitsubishi Cement Corp Cushenbury Cement Plant,Lucerne Valley,CA,92356.0,5808 State Highway 18,SAN BERNARDINO COUNTY,34.44,-116.89,1264569.0,2010,
1006642.0,NATIONAL CEMENT CO OF CALIFORNIA INC,Lebec,CA,93243.0,,KERN COUNTY,34.82,-118.75,679166.4,2010,
1007985.0,NATIONAL CEMENT COMPANY INC.,RAGLAND,AL,35131.0,80 NATIONAL CEMENT DR.,ST. CLAIR COUNTY,33.73,-86.16,433247.4,2010,
1004174.0,NEVADA CEMENT COMPANY,FERNLEY,NV,89408.0,,LYON COUNTY,39.62,-119.26,240309.7,2010,
1003643.0,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,CLARKDALE,AZ,86324.0,601 NORTH CEMENT PLANT ROAD,YAVAPAI COUNTY,34.78,-112.08,424388.68,2010,
1003002.0,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,FESTUS,MO,63028.0,1000 RIVER CEMENT ROAD,JEFFERSON COUNTY,38.18,-90.34,1705651.034,2010,
1000633.0,ROANOKE CEMENT CO - CLOVERDALE,TROUTVILLE,VA,24175.0,6071 CATAWBA ROAD,BOTETOURT COUNTY,37.46,-79.99,846610.27,2010,
1000247.0,SIGNAL MOUNTAIN CEMENT CO,CHATTANOOGA,TN,37405.0,1201 SUCK CREEK ROAD,HAMILTON COUNTY,35.1,-85.35,408296.9,2010,
1004899.0,ST MARYS CEMENT INC-DIXON PLANT,DIXON,IL,61021.0,1914 WHITE OAK LN.,LEE COUNTY,41.86,-89.45,238569.0,2010,
1000533.0,SUWANNEE AMERICAN CEMENT,BRANFORD,FL,32008.0,5117 US HIGHWAY 27,SUWANNEE COUNTY,29.96,-82.85,524999.184,2010,
1003883.0,"SUWANNEE AMERICAN CEMENT COMPANY, LLC",SUMTERVILLE,FL,33585.0,4750 EAST COUNTY ROAD 470,SUMTER COUNTY,28.76,-82.03,547766.17,2010,
1005629.0,St Marys Cement INC,CHARLEVOIX,MI,49720.0,16000  BELLS BAY RD,CHARLEVOIX COUNTY,45.32,-85.3,977734.594,2010,
1007052.0,TARMAC PENNSUCO COMPLEX,MEDLEY,FL,33178.0,11000 NORTHWEST 121 WAY,MIAMI-DADE COUNTY,25.87,-80.38,979313.24,2010,
1002102.0,TEXAS LEHIGH CEMENT COMPANY LP,BUDA,TX,78610.0,1000 JACK C HAYS TRL,HAYS COUNTY,30.07,-97.86,978613.276,2010,
1007621.0,TXI Hunter Cement Plant,New Braunfels,TX,78132.0,7781 FM 1102,COMAL COUNTY,29.8,-98.04,1026045.0,2010,
1007792.0,TXI OPERATIONS,MIDLOTHIAN,TX,76065.0,245 WARD ROAD,ELLIS COUNTY,32.46,-97.03,1331157.952,2010,
1006185.0,Trident,THREE FORKS,MT,59752.0,4070 TRIDENT ROAD,GALLATIN COUNTY,45.94,-111.48,300723.434,2010,
1006659.0,ARGOS CEMENT LLC. - ROBERTA PLANT,CALERA,AL,35040.0,8039 HIGHWAY 25,SHELBY COUNTY,33.1,-86.8,"694,430.28",2010,
1007566.0,ARGOS USA -Martinsburg,MARTINSBURG,WV,25401.0,1826 SOUTH QUEEN STREET,BERKELEY COUNTY,39.43,-77.98,"719,576.69",2010,
1006785.0,ARMSTRONG CEMENT & SUPPLY,CABOT,PA,16023.0,100 CLEARFIELD ROAD,BUTLER COUNTY,40.79,-79.7,"159,616.24",2010,
1002665.0,ASH GROVE CEMENT CO-CHANUTE PLANT,CHANUTE,KS,66720.0,1801 NORTH SANTA FE STREET,NEOSHO COUNTY,37.7,-95.46,"780,041.78",2010,
1002421.0,ASH GROVE CEMENT COMPANY,MIDLOTHIAN,TX,76065.0,900 GIFCO ROAD,ELLIS COUNTY,32.52,-97.01,"923,845.80",2010,
1002527.0,ASH GROVE CEMENT COMPANY-DURKEE,DURKEE,OR,97905.0,33060 SHIRTTAIL CREEK ROAD,BAKER COUNTY,44.54,-117.42,"453,111.15",2010,
1007552.0,ASH GROVE CEMENT COMPANY-Louisville,LOUISVILLE,NE,68037.0,16215 HWY. 50,CASS COUNTY,41.01,-96.15,"668,031.50",2010,
1002531.0,ASH GROVE CEMENT COMPANY-MONTANA CITY,CLANCY,MT,59634.0,100 HIGHWAY 518,JEFFERSON COUNTY,46.54,-111.92,"144,001.70",2010,
1002537.0,ASH GROVE CEMENT COMPANY-SEATTLE,SEATTLE,WA,98134.0,3801 EAST MARGINAL WAY SOUTH,KING COUNTY,47.57,-122.34,"305,297.85",2010,
1007606.0,ASH GROVE CEMENT-FOREMAN,Foreman,AR,71836.0,4343 HWY 108,LITTLE RIVER COUNTY,33.7,-94.42,"531,615.89",2010,
1007208.0,Alamo San Antonio Cement Plant,San Antonio,TX,78266.0,6055 West Green Mountain Road,BEXAR COUNTY,29.61,-98.37,"788,394.16",2010,
1005458.0,Argos Cement LLC,NEWBERRY,FL,32669.0,4000 NORTHWEST COUNTY ROAD 235,ALACHUA COUNTY,29.69,-82.58,"583,182.58",2010,
1002750.0,Argos Cement LLC - Harleyville Plant,HARLEYVILLE,SC,29448.0,463 JUDGE STREET,DORCHESTER COUNTY,33.23,-80.45,"553,980.81",2010,
1006164.0,"Argos Puerto Rico, Corp.",Dorado,PR,646.0,"Road PR-2, Km 26.7",DORADO MUNICIPIO,18.39,-66.3,"134,653.00",2010,
1002530.0,Ash Grove Cement Company-LEAMINGTON,Nephi,UT,84648.0,19090 West Highway 132,JUAB,39.56,-112.2,"407,716.58",2010,
1003872.0,Brooksville North Cement Plant,BROOKSVILLE,FL,34614.0,16301 Ponce De Leon Blvd,HERNANDO COUNTY,28.64,-82.47,0.00,2010,
1003303.0,Brooksville South Cement Plant,BROOKSVILLE,FL,34601.0,10311 CEMENT PLANT ROAD,HERNANDO COUNTY,28.58,-82.43,"452,360.53",2010,
1004270.0,CAPITOL CEMENT PLANT,SAN ANTONIO,TX,78217.0,11551 NACOGDOCHES RD.,BEXAR COUNTY,29.55,-98.42,"493,739.30",2010,
1004721.0,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,KNOXVILLE,TN,37924.0,6212 CEMENT PLANT ROAD,KNOX COUNTY,36.02,-83.83,"432,761.33",2010,
1007877.0,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,LYONS,CO,80540.0,5134 UTE HIGHWAY,BOULDER COUNTY,40.2,-105.24,"365,613.02",2010,
1002308.0,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,92308.0,25220 Black Mountain Quarry Road,SAN BERNARDINO COUNTY,34.62,-117.1,"1,558,242.00",2010,
1007663.0,"CEMEX Construction Materials South, LLC",NEW BRAUNFELS,TX,78132.0,2580 WALD ROAD,COMAL COUNTY,29.67,-98.18,"1,736,329.91",2010,
1004758.0,CEMEX MIAMI,MIAMI,FL,33182.0,1200 NW 137TH AVE,MIAMI-DADE,25.79,-80.42,"580,223.22",2010,
1005331.0,CEMEX SOUTHEAST LLC,CLINCHFIELD,GA,31013.0,2720 HIGHWAY 341 SOUTH,HOUSTON COUNTY,32.42,-83.63,"356,909.15",2010,
1008033.0,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",DEMOPOLIS,AL,36732.0,1617 ARCOLA ROAD,MARENGO COUNTY,32.51,-87.82,"243,485.20",2010,
1005987.0,CONTINENTAL CEMENT COMPANY LLC,HANNIBAL,MO,63401.0,10107 HWY 79 SOUTH,RALLS COUNTY,39.68,-91.31,"731,511.80",2010,
1006401.0,CalPortland Company Colton Plant,Colton,CA,92324.0,695 S Rancho Avenue,SAN BERNARDINO COUNTY,34.06,-117.34,0.00,2010,
1006842.0,CalPortland Company Mojave Plant,Mojave,CA,93501.0,9350 Oak Creek Road,KERN COUNTY,35.03,-118.32,"1,110,099.43",2010,
1007927.0,CalPortland Company Oro Grande Plant,Oro Grande,CA,92368.0,19409 National Trails Highway,SAN BERNARDINO COUNTY,34.6,-117.34,"1,032,615.20",2010,
1006669.0,CalPortland Company Rillito Plant,Rillito,AZ,85654.0,11115 North Casa Grande Highway,PIMA COUNTY,32.41,-111.15,"624,792.37",2010,
1004385.0,Central Plains Cement Company LLC,Sugar Creek,MO,64050.0,2200 N. Courtney Road,JACKSON COUNTY,39.14,-94.42,"733,899.59",2010,
1003594.0,DRAGON CEMENT,THOMASTON,ME,4861.0,107 NEW COUNTY RD,KNOX COUNTY,44.08,-69.16,"314,151.99",2010,
1006077.0,Davenport Plant,BUFFALO,IA,52728.0,301 E FRONT ST,SCOTT COUNTY,41.46,-90.7,"898,455.93",2010,
1001689.0,Drake Cement,Paulden,AZ,86334.0,5001 E. Drake Rd.,YAVAPAI,34.98,-112.38,"193,824.57",2010,
1007216.0,"EAGLE MATERIALS, INC.",TULSA,OK,74116.0,2609 N. 145TH E. AVE.,ROGERS COUNTY,36.19,-95.81,"410,028.78",2010,
1006212.0,Fairborn Cement Company LLC,XENIA,OH,45385.0,3250 LINEBAUGH ROAD,GREENE COUNTY,39.78,-83.97,"528,367.72",2010,
1004539.0,GCC DACOTAH,RAPID CITY,SD,57702.0,501 NORTH SAINT ONGE STREET,PENNINGTON COUNTY,44.09,-103.27,"445,842.90",2010,
1006363.0,"GCC Permian, LLC",ODESSA,TX,79766.0,16501 WEST MURPHY STREET,ECTOR COUNTY,31.75,-102.55,"251,752.70",2010,
1003067.0,GCC RIO GRANDE INC,PUEBLO,CO,81004.0,3372 LIME ROAD,PUEBLO COUNTY,38.15,-104.63,"620,729.80",2010,
1009018.0,"GCC RIO GRANDE, INC. TIJERAS PLANT",TIJERAS,NM,87059.0,11783 STATE HIGHWAY 14 S,BERNALILLO COUNTY,35.07,-106.39,"125,982.10",2010,
1003770.0,GIANT CEMENT COMPANY,HARLEYVILLE,SC,29448.0,654 JUDGE STREET,DORCHESTER COUNTY,33.24,-80.44,"329,520.91",2010,
1002431.0,HANSON PERMANENTE CEMENT,CUPERTINO,CA,95014.0,24001 STEVENS CREEK BLVD.,SANTA CLARA COUNTY,37.32,-122.09,"914,382.90",2010,
1006450.0,HERCULES CEMENT STOCKERTOWN PLT QUARRY,STOCKERTOWN,PA,18083.0,501 CENTER ST.,NORTHAMPTON COUNTY,40.75,-75.27,"664,762.82",2010,
1007563.0,HOLCIM (US) INC STE GENEVIEVE PLANT,BLOOMSDALE,MO,63627.0,2942 US HWY 61,STE. GENEVIEVE COUNTY,38.11,-90.26,"3,015,723.79",2010,
1006815.0,HOLCIM (US) INC.,HOLLY HILL,SC,29059.0,2173 Gardner Boulevard,ORANGEBURG COUNTY,33.28,-80.43,"1,324,997.94",2010,
1005874.0,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,ALPENA,MI,49707.0,1435 FORD AVENUE,ALPENA COUNTY,45.07,-83.4,"2,295,095.89",2010,
1004131.0,HOLCIM (US) INC. DEVIL\S SLIDE PLANT,MORGAN,UT,84050.0,6055 EAST CROYDON ROAD,MORGAN COUNTY,41.06,-111.53,"566,062.71",2010,
1002055.0,HOLCIM (US) Inc,MIDLOTHIAN,TX,76065.0,1800 DOVE LN.,ELLIS COUNTY,32.51,-96.97,"825,484.94",2010,
1002204.0,HOLCIM INCORPORATED,ADA,OK,74820.0,14500 CR 1550,PONTOTOC COUNTY,34.77,-96.7,"511,259.79",2010,
1000243.0,Holcim (US) INC JOPPA PLANT,GRAND CHAIN,IL,62941.0,2500 PORTLAND RD,MASSAC COUNTY,37.22,-88.88,"403,890.79",2010,
1004810.0,Holcim (US) Inc,Theodore,AL,36582.0,3051 Hamilton Boulevard,MOBILE COUNTY,30.53,-88.11,"630,907.26",2010,
1003008.0,Holcim (US) Inc. - Portland Plant,Florence,CO,81226.0,3500 Highway 120,FREMONT COUNTY,38.39,-105.04,"679,856.67",2010,
1004078.0,"Holcim (US), Inc.",Hagerstown,MD,21742.0,1260 Security Rd,WASHINGTON COUNTY,39.65,-77.68,"447,206.15",2010,
1006738.0,ILLINOIS CEMENT CO,LASALLE,IL,61301.0,1601 ROCKWELL ROAD,LASALLE COUNTY,41.33,-89.08,"333,359.00",2010,
1005622.0,KEYSTONE CEMENT COMPANY,BATH,PA,18014.0,6507 Nor-Bath Blvd,NORTHAMPTON COUNTY,40.72,-75.4,"348,390.77",2010,
1007997.0,KOSMOS CEMENT CO,LOUISVILLE,KY,40272.0,15301 DIXIE HIGHWAY,JEFFERSON COUNTY,38.03,-85.91,"897,515.50",2010,
1005360.0,LAFARGE BUILDING MATERIALS INC,RAVENA,NY,12143.0,1916 ROUTE 9 WEST,ALBANY COUNTY,42.5,-73.81,"1,137,892.72",2010,
1005639.0,LAFARGE NA WHITEHALL PLANT,WHITEHALL,PA,18052.0,5160 MAIN ST.,LEHIGH COUNTY,40.69,-75.51,"301,837.90",2010,
1005946.0,LAFARGE NORTH AMERICA INC SEATTLE,SEATTLE,WA,98106.0,5400 WEST MARGINAL WAY SOUTHWEST,KING COUNTY,47.55,-122.34,0.00,2010,
1007766.0,LAFARGE Paulding Plant (INCLUDING SYSTECH ENV CORP),PAULDING,OH,45879.0,11435 COUNTY ROAD 176,PAULDING COUNTY,41.18,-84.6,"415,485.61",2010,
1006234.0,LEHIGH CEMENT CO LLC,LEEDS,AL,35094.0,8401 SECOND AVENUE,JEFFERSON COUNTY,33.54,-86.54,"532,349.53",2010,
1005352.0,LEHIGH CEMENT CO LLC,MASON CITY,IA,50401.0,700 25TH STREET NORTHWEST,CERRO GORDO COUNTY,43.18,-93.21,"369,021.80",2010,
1006136.0,LEHIGH CEMENT CO LLC,LOGANSPORT,IN,46947.0,3084 W CR 225 S,CASS COUNTY,40.73,-86.43,"202,032.74",2010,
1002049.0,LEHIGH CEMENT CO LLC / WACO PLANT,WOODWAY,TX,76712.0,100 S WICKSON RD,MCLENNAN COUNTY,31.48,-97.24,"110,504.24",2010,
1003891.0,LEHIGH CEMENT COMPANY LLC,MITCHELL,IN,47446.0,180 N. Meridian Road,LAWRENCE COUNTY,38.74,-86.46,"335,925.40",2010,
1002787.0,LEHIGH CEMENT COMPANY LLC,UNION BRIDGE,MD,21791.0,675 QUAKER HILL ROAD,CARROLL COUNTY,39.56,-77.17,"1,656,376.61",2010,
1005742.0,LEHIGH CEMENT/EVANSVILLE CEMENT PLT & QUARRY,FLEETWOOD,PA,19522.0,537 EVANSVILLE RD,BERKS COUNTY,40.47,-75.9,"654,659.00",2010,
1002566.0,LEHIGH SOUTHWEST CEMENT CO,TEHACHAPI,CA,93561.0,13573 TEHACHAPI BLVD.,KERN COUNTY,35.12,-118.37,"543,581.54",2010,
1004612.0,LEHIGH SOUTHWEST CEMENT CO.,REDDING,CA,96003.0,15390 WONDERLAND BOULEVARD,SHASTA COUNTY,40.74,-122.32,"229,480.56",2010,
1000198.0,LEHIGH WHITE CEMENT CO LLC,YORK,PA,17404.0,200 HOKES MILL ROAD,YORK COUNTY,39.95,-76.77,"72,601.00",2010,
1004289.0,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,PRYOR,OK,74361.0,2430 S. 437  ,MAYES COUNTY,36.27,-95.22,"179,106.50",2010,
1006112.0,LONE STAR INDUSTRIES,CAPE GIRARDEAU,MO,63701.0,2524 SOUTH SPRIGG STREET,CAPE GIRARDEAU COUNTY,37.27,-89.54,"880,672.85",2010,
1005302.0,LONE STAR INDUSTRIES INC,GREENCASTLE,IN,46135.0,3301 SOUTH COUNTY ROAD 150 W,PUTNAM COUNTY,39.62,-86.87,"732,101.41",2010,
1005720.0,"Lafarge North America, Inc.",Fredonia,KS,66736.0,1400 South Cement Road,WILSON,37.52,-95.82,"83,700.93",2010,
1001835.0,Lehigh Cement Co. LLC Nazareth,NAZARETH,PA,18064.0,3938 EASTON NAZARETH HIGHWAY,NORTHAMPTON COUNTY,40.73,-75.3,"679,785.20",2010,
1002517.0,Lehigh Cement LLC,SPEED,IN,47172.0,301 US 31,CLARK,38.42,-85.75,"616,754.54",2010,
1000290.0,Lehigh Northeast Cement Company,GLENS FALLS,NY,12801.0,313 WARREN STREET,Warren,43.31,-73.62,"316,944.12",2010,
1006110.0,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",MARYNEAL,TX,79535.0,202 County Road 306,NOLAN,32.25,-100.46,"223,761.50",2010,
1001701.0,MONARCH CEMENT COMPANY (THE),HUMBOLDT,KS,66748.0,449 1200th Street,ALLEN COUNTY,37.8,-95.43,"511,769.65",2010,
1005978.0,MOUNTAIN CEMENT CO,LARAMIE,WY,82070.0,5 SAND CREEK ROAD,ALBANY COUNTY,41.26,-105.6,"319,967.30",2010,
1005662.0,Mitsubishi Cement Corp Cushenbury Cement Plant,Lucerne Valley,CA,92356.0,5808 State Highway 18,SAN BERNARDINO,34.44,-116.89,"1,069,115.98",2010,
1006642.0,NATIONAL CEMENT CO OF CALIFORNIA INC,Lebec,CA,93243.0,,KERN COUNTY,34.82,-118.75,"462,588.87",2010,
1007985.0,NATIONAL CEMENT COMPANY INC.,RAGLAND,AL,35131.0,80 NATIONAL CEMENT DR.,ST. CLAIR COUNTY,33.73,-86.16,"338,939.00",2010,
1004174.0,NEVADA CEMENT COMPANY,FERNLEY,NV,89408.0,,LYON COUNTY,39.62,-119.26,"206,949.00",2010,
