Mine ID,Mine Name_x,Street,City,State,Zip Code,Mine Name_y,Commodity,Mine Status,Status Date,Type of Mine
3003477,Roosevelt Road Pit,ROOSEVELT RD,CONSTANTIA,New York,13028.0,Roosevelt Road Pit,Construction Sand and Gravel,Abandoned,6/18/2013,Surface
3003483,Turbo Chiefton 800 Screen SN 5015893,Rt 44,Millbrook,New York,12545.0,Turbo Chiefton 800 Screen SN 5015893,Construction Sand and Gravel,Abandoned,10/20/2009,Surface
3003498,Rafferty Sand & Gravel,LaPlante Rd.,W. Chazy,New York,12992.0,Rafferty Sand & Gravel,Construction Sand and Gravel,Abandoned,10/30/2024,Surface
3003502,SHAMROCK PIT,Rt 49,North Bay,New York,13123.0,SHAMROCK PIT,Construction Sand and Gravel,Abandoned,8/23/2006,Surface
3003508,Portable Austin-Western Crusher #K3554,60 Olean ST,ANGELICA,New York,14709.0,Portable Austin-Western Crusher #K3554,Construction Sand and Gravel,Abandoned,9/10/2015,Surface
3003510,Rowmar Pit,Delaware Co. Rte 18,South Kortwright,New York,13842.0,Rowmar Pit,Construction Sand and Gravel,Abandoned,7/7/2011,Surface
3003515,Portable Pioneer J.C 30x42 153-PRLSE-153,290 Mott Rd. ,Dryden,New York,13053.0,Portable Pioneer J.C 30x42 153-PRLSE-153,Construction Sand and Gravel,Abandoned,10/1/2022,Surface
3003516,Powerscreen,Box 246 Main Street,Andes,New York,13731.0,Powerscreen,Construction Sand and Gravel,Abandoned,7/1/2006,Surface
3003517,Baker Pit,Rt. 374,Cadyville,New York,12918.0,Baker Pit,Construction Sand and Gravel,Abandoned,8/15/2006,Surface
3003518,Carman Sand & Gravel,1015 SR 990V,Gilboa,New York,12076.0,Carman Sand & Gravel,Construction Sand and Gravel,Abandoned,10/24/2005,Surface
3003523,West Wind,6334 Lamont Rd. ,Castile,New York,14427.0,West Wind,Construction Sand and Gravel,Abandoned,6/5/2013,Surface
3003524,Peconic Mine,Peconic Ave,Medford,New York,11763.0,Peconic Mine,Construction Sand and Gravel,Abandoned,4/10/2008,Surface
3003533,Warrens Excavation and Stone Products ,124 Algerine St,Afton,New York,13730.0,Warrens Excavation and Stone Products ,Construction Sand and Gravel,Abandoned,6/1/2012,Surface
3003535,Lebanon Hill Pit,2092 Lebanon Hill Rd,Earlville,New York,13332.0,Lebanon Hill Pit,Construction Sand and Gravel,Abandoned,8/11/2011,Surface
3003536,EAGLE500-05 33D5170 0022047X,1604 Merry Go Round Road,Windham,Pennsylvania,18837.0,EAGLE500-05 33D5170 0022047X,Construction Sand and Gravel,Abandoned,9/8/2016,Surface
3003537,Cone Plant #MVP 280,290 Mott Rd,Dryden,New York,13053.0,Cone Plant #MVP 280,Construction Sand and Gravel,Abandoned,9/11/2006,Surface
3003538,Extec 5896,3486 Franklin St. Rd. ,Auburn ,New York,13021.0,Extec 5896,Construction Sand and Gravel,Abandoned,7/17/2007,Surface
3003539,D&H Materials Inc-Hiram Road Pit,Hiram Rd. ,Arcade,New York,14009.0,D&H Materials Inc-Hiram Road Pit,Construction Sand and Gravel,Abandoned,8/28/2012,Surface
3003540,Mark Colf Excavation Contracting Inc.,3955 State Ro,Canandaigua,New York,14424.0,Mark Colf Excavation Contracting Inc.,Construction Sand and Gravel,Abandoned,7/17/2008,Surface
3003543,Beerston Stone Products Inc,22364 State Hwy 10,Walton,New York,13856.0,Beerston Stone Products Inc,Construction Sand and Gravel,Abandoned,8/11/2011,Surface
3003551,Maple Terrace Gravel Mines,2391 Co. Rte 10,Alpine,New York,14805.0,Maple Terrace Gravel Mines,Construction Sand and Gravel,Abandoned,8/7/2007,Surface
3003553,Cayuga Sand & Gravel,Center Rd.,Genoa,New York,13072.0,Cayuga Sand & Gravel,Construction Sand and Gravel,Abandoned,9/4/2007,Surface
3003554,Ivory Pit,1501 Coldspring Road,Frewsburg,New York,14738.0,Ivory Pit,"Sand, Common",Abandoned,8/30/2024,Surface
3003555,Gilbert Mills Pit,Gilbert Mills Road,Phoenix,New York,13135.0,Gilbert Mills Pit,Construction Sand and Gravel,Abandoned,6/24/2010,Surface
3003556,McCarthy Pit   (Austin Construction),8640 McCarthy Rd. ,Addison,New York,14801.0,McCarthy Pit   (Austin Construction),Construction Sand and Gravel,Abandoned,6/23/2014,Surface
3003557,Erin Trommel Screen Plant,Route 22,Ausable,New York,12944.0,Erin Trommel Screen Plant,"Sand, Common",Abandoned,7/13/2021,Surface
3003560,Bryant Mine,3034 Rt 82,Ancramdale,New York,12503.0,Bryant Mine,Construction Sand and Gravel,Abandoned,6/17/2009,Surface
3003561,Daley Soil Mine,822 North Avenue,Salt Point,New York,12578.0,Daley Soil Mine,Construction Sand and Gravel,Abandoned,10/7/2024,Surface
3003568,Mixer Road Pit,Mixer Rd,Belleville,New York,13611.0,Mixer Road Pit,Construction Sand and Gravel,Abandoned,6/2/2009,Surface
3003584,Schaefers Sand Pit,Oquaga Lake Rd,Deposit,New York,13754.0,Schaefers Sand Pit,Construction Sand and Gravel,Abandoned,9/28/2007,Surface
3003585,"Eagle Impactor 1000, #14",290 Mottt Rd,Dryden,New York,13053.0,"Eagle Impactor 1000, #14",Construction Sand and Gravel,Abandoned,9/5/2019,Surface
3003586,"CEC 24X36 JAW, #15",1865 Rt 13,Cortland ,New York,13045.0,"CEC 24X36 JAW, #15",Construction Sand and Gravel,Abandoned,12/10/2024,Surface
3003587,"12x36 Jaw,#16",290 Mott Rd,Dryden,New York,13053.0,"12x36 Jaw,#16",Construction Sand and Gravel,Abandoned,9/9/2010,Surface
3003588,"30x42 Cedar Rapids Jaw, #19",290 Mott Rd,Dryden,New York,13053.0,"30x42 Cedar Rapids Jaw, #19",Construction Sand and Gravel,Abandoned,10/1/2022,Surface
3003589,North Branch Sand and Gravel Pit/Zieres,46 Stewart Rd.,North Branch,New York,12766.0,North Branch Sand and Gravel Pit/Zieres,Construction Sand and Gravel,Abandoned,5/23/2012,Surface
3003595,MCR EAGLE 500 Impactor,179 Waterbury Hill Rd.,LaGrangeville,New York,12540.0,MCR EAGLE 500 Impactor,Construction Sand and Gravel,Abandoned,5/15/2012,Surface
3003597,Parishville Plant,1476 County Rte 58,Colton,New York,13625.0,Parishville Plant,Construction Sand and Gravel,Abandoned,8/31/2011,Surface
3003602,Town of Amity,5 Erie St. ,Belmont,New York,14813.0,Town of Amity,Construction Sand and Gravel,Abandoned,9/11/2007,Surface
3003605,Wagner Mine,Fairchild Rd,Remsen ,New York,13438.0,Wagner Mine,Construction Sand and Gravel,Abandoned,6/11/2025,Surface
3003607,Lippman 610 Portable Jaw Crusher,Eisman Rd,Arkport,New York,14807.0,Lippman 610 Portable Jaw Crusher,Construction Sand and Gravel,Abandoned,5/5/2020,Surface
3003611,C G Tanner & Son Inc,Rte 29-A,Gloversville,New York,12078.0,C G Tanner & Son Inc,Construction Sand and Gravel,Abandoned,9/6/2022,Surface
3003613,Portable Seco 6x16 Screen,Rt 51,Town of Litchfields,New York,13340.0,Portable Seco 6x16 Screen,Construction Sand and Gravel,Abandoned,9/12/2014,Surface
3003614,Lake George Sand & Gravel,Transfer Rd,Lake George,New York,12845.0,Lake George Sand & Gravel,Construction Sand and Gravel,Abandoned,1/25/2015,Surface
3003624,Fintec 640 Screen,49 Button Road,Halfmoon,New York,12065.0,Fintec 640 Screen,Construction Sand and Gravel,Abandoned,3/27/2012,Surface
3003625,Siri Sand & Stone LLC,Moore Rd. ,Bath,New York,14810.0,Siri Sand & Stone LLC,Construction Sand and Gravel,Abandoned,8/20/2009,Surface
3003634,Commander 1400,118 Button Road,Waterford,New York,12188.0,Commander 1400,"Sand, Common",Abandoned,8/30/2013,Surface
3003639,Metso (Nordberg) NO # SN 20360448,201 Ganson Street,Buffalo,New York,14203.0,Metso (Nordberg) NO # SN 20360448,Construction Sand and Gravel,Abandoned,4/17/2012,Surface
3003640,Terex Pegson S/N 400060DGXR,West Hill Rd,Bliss,New York,14024.0,Terex Pegson S/N 400060DGXR,Construction Sand and Gravel,Abandoned,7/10/2008,Surface
3003641,Fintech 542 S/N 2007542391,West Hill Rd,Bliss,New York,14024.0,Fintech 542 S/N 2007542391,Construction Sand and Gravel,Abandoned,7/10/2008,Surface
3003642,Power Screen Warrior 1800 S/N 12301873,West Hill Rd,Bliss,New York,14009.0,Power Screen Warrior 1800 S/N 12301873,Construction Sand and Gravel,Abandoned,7/2/2008,Surface
3003644,Fintec 570 S/N 2007570414,EAGLE PIT,FREEDOM,New York,14065.0,Fintec 570 S/N 2007570414,Construction Sand and Gravel,Abandoned,7/10/2009,Surface
3003645,Eagle Crusher 1200-25 S/N 30761,McKinstry Rd. ,Machias,New York,14101.0,Eagle Crusher 1200-25 S/N 30761,Construction Sand and Gravel,Abandoned,2/28/2013,Surface
3003646,Diehl Sand & Gravel,Hebbard Rd,LeRoy,New York,14482.0,Diehl Sand & Gravel,Construction Sand and Gravel,Abandoned,1/16/2014,Surface
3003647,Binns Excavating & Gravel,Rt 38 A,Morvia,New York,13118.0,Binns Excavating & Gravel,Construction Sand and Gravel,Abandoned,8/3/2016,Surface
3003650,Pioneer Fast Trax #406363,P.O. Box 169,Watkins Glenn,New York,14891.0,Pioneer Fast Trax #406363,Construction Sand and Gravel,Abandoned,9/1/2011,Surface
3003652,Terex Pegson 2644 Jaw,494 WESTERN TURNPIKE,ALTAMONT,New York,12009.0,Terex Pegson 2644 Jaw,Construction Sand and Gravel,Abandoned,6/2/2015,Surface
3003653,Powerscreen Commander 408 ser#6702017,532 County Hwy 58,Oneonta,New York,13820.0,Powerscreen Commander 408 ser#6702017,Construction Sand and Gravel,Abandoned,8/22/2025,Surface
3003655,Pegson Jaw Crusher QM021446,532 Co Hwy 58,Oneonta,New York,13820.0,Pegson Jaw Crusher QM021446,Construction Sand and Gravel,Abandoned,9/1/2010,Surface
3003658,Frew Run Aggregate Plant #11,1060 Frew Run Road,Frewsburg,New York,14738.0,Frew Run Aggregate Plant #11,Construction Sand and Gravel,Abandoned,3/23/2009,Surface
3003668,Fintec Mobile Jaw S/N 08 1107 2055,7289 State Route 4,Fort Ann,New York,12827.0,Fintec Mobile Jaw S/N 08 1107 2055,Construction Sand and Gravel,Abandoned,9/6/2019,Surface
3003669,K P Edwards Materials,1580 Fifth Ave,Bay Shore ,New York,11706.0,K P Edwards Materials,Construction Sand and Gravel,Abandoned,8/27/2025,Surface
3003670,Murphy Farm Pit,6195 State Route 226,Bath,New York,14810.0,Murphy Farm Pit,Construction Sand and Gravel,Abandoned,2/11/2014,Surface
3003671,Eagle 500-05 Crusher ser# 11294         ,1073 Cty Hwy 1,Mt Upton,New York,13809.0,Eagle 500-05 Crusher ser# 11294         ,Construction Sand and Gravel,Abandoned,5/14/2024,Surface
3003672,East Part Mine,Rt 11,Winthrope,New York,13197.0,East Part Mine,Construction Sand and Gravel,Abandoned,9/14/2011,Surface
3003673,Taylor Valley Pit,3142 Taylor Valley Road ,Cincinnatus,New York,13040.0,Taylor Valley Pit,Construction Sand and Gravel,Abandoned,6/23/2025,Surface
3003674,Power Crush Inc.,140 Old Northport Road,King Park,New York,11754.0,Power Crush Inc.,"Sand, Common",Abandoned,9/1/2009,Facility
3003675,European Mason Supply ,150 Old Northport Rd.,Kings Park,New York,11754.0,European Mason Supply ,Construction Sand and Gravel,Abandoned,11/25/2009,Facility
3003677,Wilshire Sand & Gravel,Wilshire Blvd.,Edgewood,New York,11717.0,Wilshire Sand & Gravel,"Sand, Common",Abandoned,8/13/2013,Surface
3003679,American Sand & Gravel Inc,550 Patton Avenue,West Babylon,New York,11729.0,American Sand & Gravel Inc,Construction Sand and Gravel,Abandoned,5/17/2009,Facility
3003681,Lake Street Granite Quarry,600 Lake St.,West Harrsion,New York,10604.0,Lake Street Granite Quarry,Construction Sand and Gravel,Abandoned,10/1/2015,Surface
3003686,Williams Pit,Co Rt 75,Belleville,New York,13611.0,Williams Pit,Construction Sand and Gravel,Abandoned,12/4/2024,Surface
3003687,Universal Ser #119x27,151 Plumb Rd.,Poland,New York,13431.0,Universal Ser #119x27,Construction Sand and Gravel,Abandoned,12/23/2015,Surface
3003688,Town of Bethel Gravel Pit,RT 55 and Old White Lake Turnpike,Swan Lake ,New York,12783.0,Town of Bethel Gravel Pit,Construction Sand and Gravel,Abandoned,5/5/2014,Surface
3003689,Terex Warrior 1400 #12202242,532 Co Hwy 58,Oneonta,New York,13820.0,Terex Warrior 1400 #12202242,Construction Sand and Gravel,Abandoned,11/30/2009,Surface
3003690,Metso ST272 Screen #R2721525,532 Co Hwy 58,Oneonta,New York,13820.0,Metso ST272 Screen #R2721525,Construction Sand and Gravel,Abandoned,11/2/2010,Surface
3003693,Metso Lokotrack LT1213 SN#73911,PO Box 169,Watkins Glenn,New York,14891.0,Metso Lokotrack LT1213 SN#73911,Construction Sand and Gravel,Abandoned,10/26/2009,Surface
3003695,Riato Stone ,40 Mclntosh Road,Liberty,New York,12754.0,Riato Stone ,Construction Sand and Gravel,Abandoned,5/10/2023,Surface
3003698,Cedar Rapids 380 Cone Crusher #967,4860 State Route 30,Schoharie,New York,12157.0,Cedar Rapids 380 Cone Crusher #967,Construction Sand and Gravel,Abandoned,5/16/2024,Surface
3003701,Delesio Gravel Pit,Route 22,Cherry Plains,New York,12022.0,Delesio Gravel Pit,Construction Sand and Gravel,Abandoned,8/18/2011,Surface
3003702,Little Joseph Realty LLC,#8642 SR 97,Cochecton,New York,12726.0,Little Joseph Realty LLC,Construction Sand and Gravel,Abandoned,5/24/2012,Surface
3003703,Shale Hill Farm ,PO Box 463,Nassau,New York,12123.0,Shale Hill Farm ,Construction Sand and Gravel,Abandoned,6/21/2010,Surface
3003705,Town of Steuben Sand Pit,9458 Soule Road,Remsen,New York,13438.0,Town of Steuben Sand Pit,Construction Sand and Gravel,Abandoned,8/15/2013,Surface
3003706,Hayes Pit,Route 79,Richford,New York,13835.0,Hayes Pit,Construction Sand and Gravel,Abandoned,1/16/2014,Surface
3003707,Kolberg Ser# 2504-130-5076,Route 38,Berkshire,New York,13736.0,Kolberg Ser# 2504-130-5076,Construction Sand and Gravel,Abandoned,8/11/2010,Surface
3003712,Town of Salisbury-Sand & Gravel Pit,State Route 29,Salisbury Center,New York,13454.0,Town of Salisbury-Sand & Gravel Pit,Construction Sand and Gravel,Abandoned,8/1/2024,Surface
3003713,Pegson 428-2  (QM022936),6814 Old State Road,Bolivar,New York,14715.0,Pegson 428-2  (QM022936),Construction Sand and Gravel,Abandoned,6/2/2015,Surface
3003714,Route 79 Pit,10150 State Route 79,Lisle,New York,13797.0,Route 79 Pit,Construction Sand and Gravel,Abandoned,6/20/2011,Surface
3003718,EXTEC S-5 SER# 12022,7825 New Floyd Road,Rome,New York,13440.0,EXTEC S-5 SER# 12022,Construction Sand and Gravel,Abandoned,6/16/2025,Surface
3003719,Metso 3.5  serial # 78765,532 County Hwy 58,Oneonta,New York,13820.0,Metso 3.5  serial # 78765,Construction Sand and Gravel,Abandoned,9/6/2024,Surface
3003720,Powerscreen 408 serial # 6700586,532 County Hwy 58,Oneonta,New York,13820.0,Powerscreen 408 serial # 6700586,Construction Sand and Gravel,Abandoned,3/26/2020,Surface
3003722,Portable Inertia Crusher SN# 99634048,Corner of Quaker Hill & River Roads,Western,New York,13440.0,Portable Inertia Crusher SN# 99634048,Construction Sand and Gravel,Abandoned,9/16/2016,Surface
3003723,Birch Run Gravel Pit,4581 Lower Birch Run,Allegany,New York,14706.0,Birch Run Gravel Pit,Construction Sand and Gravel,Abandoned,8/18/2020,Surface
3003724,Will Rogers Sand Pit,43 Will Rogers Drive,Saranac Lake,New York,12983.0,Will Rogers Sand Pit,Construction Sand and Gravel,Abandoned,10/26/2011,Surface
3003726,Johnson Pit,11447 State Route 40,Schaghticoke,New York,12154.0,Johnson Pit,"Sand, Common",Abandoned,8/9/2011,Surface
3003727,Cannons Corners Mine,Cannons Corners Road,Mooers,New York,12958.0,Cannons Corners Mine,Construction Sand and Gravel,Abandoned,10/1/2015,Surface
3003730,Youngs Farm Aggregate Plant #26,1716 River Road,Lindley,New York,14858.0,Youngs Farm Aggregate Plant #26,Construction Sand and Gravel,Abandoned,8/25/2017,Surface
3003731,Power Screen Commander 1400,748 Hudson River Road,Mechanicville,New York,12118.0,Power Screen Commander 1400,"Sand, Common",Abandoned,8/18/2014,Surface
3003736,2009 Power Screen #276,31 Schaad Drive,Oswego,New York,13126.0,2009 Power Screen #276,Construction Sand and Gravel,Abandoned,7/26/2023,Surface
3003743,Extec T-289 & S-4,Rt 67,Schagticoke,New York,12154.0,Extec T-289 & S-4,Construction Sand and Gravel,Abandoned,6/21/2013,Surface
3003744,Evergreen,Route 8,Piseco,New York,12139.0,Evergreen,"Sand, Common",Abandoned,7/8/2013,Surface
3003746,Karr Valley Rd Associates LLC,659 Karr Valley Road,Almond,New York,14804.0,Karr Valley Rd Associates LLC,Construction Sand and Gravel,Abandoned,5/29/2013,Surface
3003747,Chieftain Portable Power Screen,4989 State Rt. 12B,Oriskany Falls,New York,13425.0,Chieftain Portable Power Screen,Construction Sand and Gravel,Abandoned,3/17/2011,Surface
3003748,Tesab 643,6814 Old State Road,Bolivar,New York,14715.0,Tesab 643,Construction Sand and Gravel,Abandoned,12/6/2017,Surface
3003749,Monticello Mining Inc.,246 Gale Road,Mongaup Valley,New York,12762.0,Monticello Mining Inc.,Construction Sand and Gravel,Abandoned,4/19/2023,Surface
3003751,Jackson Pit,Eisman Rd.,Arkport,New York,14807.0,Jackson Pit,Construction Sand and Gravel,Abandoned,6/21/2011,Surface
3003752,Extec Screen,950 Route 19,Elizaville,New York,12523.0,Extec Screen,"Sand, Common",Abandoned,4/28/2010,Surface
3003754,Eagle 1200 Impact crusher s/n: 30522,101 Solite Drive,Eden,North Carolina,27288.0,Eagle 1200 Impact crusher s/n: 30522,Construction Sand and Gravel,Abandoned,11/15/2010,Surface
3003757,County Route 47 Pit,CR 47,Potsdam,New York,13676.0,County Route 47 Pit,Construction Sand and Gravel,Abandoned,8/16/2010,Surface
3003761,Nordberg Plant #1 SN #R17607212003,5520 School Street,Lee Center,New York,13363.0,Nordberg Plant #1 SN #R17607212003,Construction Sand and Gravel,Abandoned,6/26/2025,Surface
3003762,Dills Pit,582 East Road,Wyoming,New York,14591.0,Dills Pit,Construction Sand and Gravel,Abandoned,7/19/2011,Surface
3003764,Wethersfield,Route 78,Gainesville,New York,14066.0,Wethersfield,Construction Sand and Gravel,Abandoned,7/20/2011,Surface
3003765,PLT Sand & Gravel,176 Watson Road,Berlin,New York,12138.0,PLT Sand & Gravel,"Sand, Common",Abandoned,11/28/2018,Surface
3003766,Alexander Gravel Pit,Broadway Road,Alexander,New York,14005.0,Alexander Gravel Pit,Construction Sand and Gravel,Abandoned,5/28/2025,Surface
3003767,Finley C30 Screener SN#1236,4525 Rt. 24 ,Cameron Mills,New York,14820.0,Finley C30 Screener SN#1236,Construction Sand and Gravel,Abandoned,6/23/2014,Surface
3003768,Basile Harpersfield,Route 23,Harpersfield,New York,13786.0,Basile Harpersfield,"Sand, Common",Abandoned,7/9/2013,Surface
3003773,Lindy Materials,6175 State Hwy 12,Norwich,New York,13815.0,Lindy Materials,Construction Sand and Gravel,Abandoned,8/5/2010,Surface
3003778,Fintec 570 Screen #200657021933413145,532 Co Hwy 58,Oneonta,New York,13820.0,Fintec 570 Screen #200657021933413145,Construction Sand and Gravel,Abandoned,3/7/2013,Surface
3003780,Stedman Crusher Unit # PC021 s/n:D3257 ,1060 Frew Run Road,Frewsburg,New York,14738.0,Stedman Crusher Unit # PC021 s/n:D3257 ,Construction Sand and Gravel,Abandoned,11/2/2012,Surface
3003781,Route 125 Pit,5054 County Route 125,Campbell,New York,14821.0,Route 125 Pit,Construction Sand and Gravel,Abandoned,7/14/2025,Surface
3003782,T & L Sand and Gravel,179 Clarkmills Road,Greenwich,New York,12834.0,T & L Sand and Gravel,"Sand, Common",Abandoned,11/10/2015,Surface
3003783,Power Screen Warrier 1800 S/N 12300676,15121 State Highway 37,Massena,New York,13662.0,Power Screen Warrier 1800 S/N 12300676,Construction Sand and Gravel,Abandoned,8/21/2014,Surface
3003784, Schallenberg Gravel Pit,7237 Stokes Westernville Rd.,Ava,New York,13303.0, Schallenberg Gravel Pit,Construction Sand and Gravel,Abandoned,8/15/2013,Surface
3003785,Halstead Pit,1968 Wilawana Rd,Chemung,New York,14825.0,Halstead Pit,Construction Sand and Gravel,Abandoned,8/14/2019,Surface
3003786,Power Screen Plant 1400-30611,6131 E. Taft Road,N. Syracuse,New York,13212.0,Power Screen Plant 1400-30611,Construction Sand and Gravel,Abandoned,6/30/2014,Surface
3003795,Chatham's Rawson #48,436 State Route 295,Chatham,New York,12037.0,Chatham's Rawson #48,Construction Sand and Gravel,Abandoned,7/31/2014,Surface
3003797,Fintec 570 Screen,494 Western Turnpike,Altamont,New York,12009.0,Fintec 570 Screen,"Sand, Common",Abandoned,12/31/2021,Surface
3003800,Joss Pit,3658 nys rte 3,Woodville,New York,13650.0,Joss Pit,Construction Sand and Gravel,Abandoned,3/11/2024,Surface
3003802,Metso 3.5 serial # 79034,532 Co Hwy 58,Oneonta,New York,13820.0,Metso 3.5 serial # 79034,Construction Sand and Gravel,Abandoned,8/22/2025,Surface
3003806,Hoyt Rd Pit,Hoyt Road,Skaneateles,New York,13152.0,Hoyt Rd Pit,"Sand, Common",Abandoned,8/22/2011,Surface
3003809,Power Screen Plant 1400-30327,6131 E. Taft Road,Syracuse,New York,13212.0,Power Screen Plant 1400-30327,Construction Sand and Gravel,Abandoned,8/6/2015,Surface
3003812,BACON PIT,Wolcott Road,Rose,New York,14542.0,BACON PIT,"Sand, Common",Abandoned,8/27/2025,Surface
3003813,PW 5,205 Sills Road,Yaphank,New York,11980.0,PW 5,Construction Sand and Gravel,Abandoned,4/28/2015,Surface
3003816,Pioneer Pegson XH320SR,425 Old Macedon Center Road,Fairport,New York,14450.0,Pioneer Pegson XH320SR,Construction Sand and Gravel,Abandoned,9/4/2012,Surface
3003817,METSO ST2.8 SERIAL # 79998,532 Co Hwy 58,Oneonta,New York,13820.0,METSO ST2.8 SERIAL # 79998,Construction Sand and Gravel,Abandoned,8/22/2025,Surface
3003819,Guillo Contracting Corp.,3829 Middle Country Road,Calverton,New York,11933.0,Guillo Contracting Corp.,"Sand, Common",Abandoned,8/12/2014,Surface
3003820,Martin VanEtten Mine,Route 96,Candor,New York,13743.0,Martin VanEtten Mine,Construction Sand and Gravel,Abandoned,10/1/2014,Surface
3003824,Tesab RK643,6131 East Taft Road,Syracuse,New York,13212.0,Tesab RK643,Construction Sand and Gravel,Abandoned,6/21/2013,Surface
3003827,Power Track- Power Screen #9006,2170 River Road,Coeymans,New York,12045.0,Power Track- Power Screen #9006,Construction Sand and Gravel,Abandoned,8/12/2024,Surface
3003832,Extec Screening Plant Serial # 10144,205 Lake Road,SPENCER,New York,14883.0,Extec Screening Plant Serial # 10144,Construction Sand and Gravel,Abandoned,12/7/2020,Surface
3003833,Metso ST272 ,5054 County Rt 125,Campbell,New York,14821.0,Metso ST272 ,Construction Sand and Gravel,Abandoned,8/6/2013,Surface
3003837,J & A Mine #1,8765 State Hwy 30,Downsville,New York,13755.0,J & A Mine #1,Construction Sand and Gravel,Abandoned,8/22/2023,Surface
3003844,Power Screen Commander Wash Plant,620 Main Avenue ,Wynantskill,New York,12198.0,Power Screen Commander Wash Plant,Construction Sand and Gravel,Abandoned,10/19/2015,Surface
3003845,Rathbun Pit,720 County Route 99,Brookfield,New York,13314.0,Rathbun Pit,Construction Sand and Gravel,Abandoned,3/6/2013,Surface
3003847,Cemco Super Chipper #AHD-0795-180,469 Route 369,Port Crane,New York,13833.0,Cemco Super Chipper #AHD-0795-180,Construction Sand and Gravel,Abandoned,1/16/2014,Surface
3003849,Portable Cage 1,8694 Main St.,Poland,New York,13431.0,Portable Cage 1,Construction Sand and Gravel,Abandoned,7/24/2012,Surface
3003853,White Creek Pit,Chestnut Woods Rd.,White Creek,New York,12057.0,White Creek Pit,Construction Sand and Gravel,Abandoned,2/24/2022,Surface
3003854,Waterman Pit,12316 Vaughn Street,East Concord,New York,14055.0,Waterman Pit,Construction Sand and Gravel,Abandoned,8/12/2014,Surface
3003855,Portable Power Screen,111 County Route 104,Stratford,New York,13470.0,Portable Power Screen,Construction Sand and Gravel,Abandoned,5/14/2013,Surface
3003857,Whiting W98/9/4048 Crusher,6131 East Taft Road,Syracuse,New York,13212.0,Whiting W98/9/4048 Crusher,Construction Sand and Gravel,Abandoned,6/21/2013,Surface
3003860,River Road Gravel Pit,2628 River Road,Port Leyden,New York,13433.0,River Road Gravel Pit,Construction Sand and Gravel,Abandoned,5/5/2020,Surface
3003861,Metso ST2.8 serial # 78365,532 Co Hwy 58,Oneonta,New York,13820.0,Metso ST2.8 serial # 78365,Construction Sand and Gravel,Abandoned,9/6/2024,Surface
3003862,Crestline Pit,15275 St. Rt. 30,Malone,New York,12953.0,Crestline Pit,Construction Sand and Gravel,Abandoned,2/19/2015,Surface
3003868,Willet Mine,Landers corners Rd and NYS Rt 26,Willet,New York,13863.0,Willet Mine,Construction Sand and Gravel,Abandoned,1/7/2022,Surface
3003869,FLS 555,Horseblock Road and Zorn Blvd.,Yaphank,New York,11980.0,FLS 555,Construction Sand and Gravel,Abandoned,4/21/2020,Surface
3003870,Gridley River Rd Gravel Mine ,41 River Rd,Corning,New York,14830.0,Gridley River Rd Gravel Mine ,Construction Sand and Gravel,Abandoned,7/10/2017,Surface
3003871,B & C Sand and Gravel,Watson Rd,Cherry Plains,New York,12040.0,B & C Sand and Gravel,Construction Sand and Gravel,Abandoned,9/15/2014,Surface
3003872,Middletown Sand & Gravel Mine,CR 38,Arkville,New York,12406.0,Middletown Sand & Gravel Mine,Construction Sand and Gravel,Abandoned,7/19/2017,Surface
3003873,"DeChiaro Brothers, Inc.",2 Grucci Lane,Yaphank,New York,11980.0,"DeChiaro Brothers, Inc.",Construction Sand and Gravel,Abandoned,9/28/2020,Surface
3003874,Finlay Portable Screen,286 Sacandaga Rd,Johnstown,New York,12095.0,Finlay Portable Screen,"Sand, Common",Abandoned,9/26/2022,Surface
3003875,Metso LT96 #74501,296 Hinsdale road,Whitney Point,New York,13862.0,Metso LT96 #74501,Construction Sand and Gravel,Abandoned,4/13/2022,Surface
3003876,Kleeman MC110Z #K0040221,8222 Routes 5 & 20  ,West Bloomfield,New York,14585.0,Kleeman MC110Z #K0040221,Construction Sand and Gravel,Abandoned,7/17/2013,Surface
3003879,H. Bittle & Son,1230 Station Road,Medford,New York,11763.0,H. Bittle & Son,Construction Sand and Gravel,Abandoned,2/28/2017,Surface
3003882,MVP450 Cone #52124,290 MOTT RD,DRYDEN,New York,13053.0,MVP450 Cone #52124,Construction Sand and Gravel,Abandoned,8/22/2022,Surface
3003883,Pioneer 3042 #TRXS6203ADUBF1149,290 Mott Rd,Dryden,New York,13053.0,Pioneer 3042 #TRXS6203ADUBF1149,Construction Sand and Gravel,Abandoned,10/1/2022,Surface
3003884,Longhouse Estate Inc.,Route 60,Cassadaga,New York,14718.0,Longhouse Estate Inc.,Construction Sand and Gravel,Abandoned,5/20/2013,Surface
3003885,Kolberg #1,Rt. 60,Cassadaga,New York,14118.0,Kolberg #1,Construction Sand and Gravel,Abandoned,5/20/2013,Surface
3003890,Denny Pit,Rt. 98 North,Franklinville,New York,14737.0,Denny Pit,Construction Sand and Gravel,Abandoned,10/3/2025,Surface
3003893,Wildcat Rd Sand & Gravel,7363 Wildcat Road,Port Leyden,New York,13433.0,Wildcat Rd Sand & Gravel,Construction Sand and Gravel,Abandoned,6/30/2014,Surface
3003895,Pierrepont Pit,115 West Hanawa Road,Potsdam,New York,13699.0,Pierrepont Pit,Construction Sand and Gravel,Abandoned,9/12/2014,Surface
