Mine ID,Mine Name,Street,City,State,Zip Code,Commodity,Mine Status,Status Date,Type of Mine
3001901,Grandpas Gravel Pit,South Centenary Rd,Sodus,New York,14551.0,Construction Sand and Gravel,Intermittent,11/4/2014,Surface
3001998,RW-BILLINGS,2332 Route 82,Billings,New York,12510.0,Construction Sand and Gravel,Active,12/5/2024,Surface
3001999,E Tetz & Sons Inc Bloomingburg Sand & Gr,298 Winterton Rd.,Bloomingburg,New York,12721.0,Construction Sand and Gravel,Intermittent,12/5/2024,Surface
3002002,VAN BUREN PIT,427 Sacandaga Rd.,Scotia,New York,12302.0,Construction Sand and Gravel,Intermittent,7/17/2007,Surface
3002014,Edger Sand & Gravel LLC,310 HILLVIEW RD,SPENCER,New York,14883.0,Construction Sand and Gravel,Active,10/4/2012,Surface
3002015,Harrington Pit,NYS Rt 79 ,Richford,New York,13835.0,Construction Sand and Gravel,TempIdle,10/25/2018,Surface
3002045,PORTEC KOLBERG #1130-50  S#488411305084,Spring Creek Road,Odessa,New York,14869.0,Construction Sand and Gravel,Intermittent,8/5/2024,Surface
3002050,Marshall Pit,2700 Route 315,Deansboro,New York,13328.0,Construction Sand and Gravel,TempIdle,10/1/2016,Surface
3002055,GILL/HUNTER PIT,40024 COX ROAD,ALEXANDRIA BAY,New York,13607.0,Construction Sand and Gravel,Intermittent,5/12/2009,Surface
3002068,Bishopville Pit,BISHOPVILLE RD,ALMOND,New York,14804.0,Construction Sand and Gravel,TempIdle,11/7/2019,Surface
3002138,CORBETT HILL GRAVEL PRODUCTS,11030 Moore Rd,Randolph,New York,14772.0,Construction Sand and Gravel,Active,4/1/2023,Surface
3002184,MAYFIELD PIT AND PLANT,311 Sand Hill Road,Gloversville,New York,12078.0,Construction Sand and Gravel,Intermittent,10/20/2022,Surface
3002294,STILES PIT,County Rte 16,Fort Ann,New York,12827.0,Construction Sand and Gravel,Intermittent,8/1/1983,Surface
3002298,Clayton Sand and Gravel,Country Rt 4,Clayton,New York,13624.0,Construction Sand and Gravel,Intermittent,4/21/2022,Surface
3002310,TOWN OF BEEKMANTOWN GRAVEL PIT,928 Jersey Swamp Road,west chazy,New York,12992.0,Construction Sand and Gravel,Intermittent,5/31/1985,Surface
3002339,PORTABLE SCREEN PLANT #1,1115 NYS Rte 3,"Saranac Lake,",New York,12983.0,Construction Sand and Gravel,Intermittent,8/1/1983,Surface
3002350,RW-ROE-JAN,801 Spring Lake Road,Red Hook,New York,12571.0,Construction Sand and Gravel,Active,4/12/2012,Surface
3002351,TRIPOLI GRAVEL PIT,Tripoli Road,Fort Ann ,New York,12827.0,Construction Sand and Gravel,Intermittent,9/25/2025,Surface
3002408,RANDALL PIT,4099 Sthwy 5 S,Fultonville,New York,12072.0,Construction Sand and Gravel,Intermittent,8/1/1983,Surface
3002409,Porter's Pit,88 Porters Simmental Lane,Waverly,New York,14892.0,Construction Sand and Gravel,Intermittent,10/1/2020,Surface
3002416,BROE PIT,COUNTY RT 58 (HEMLOCK ROAD),MILFORD,New York,13807.0,Construction Sand and Gravel,Intermittent,4/26/2022,Surface
3002426,Coopers Plains Pit,3877 CURTIS RD,COOPERS PLAINS,New York,14827.0,Construction Sand and Gravel,Intermittent,5/7/2024,Surface
3002427,Little Valley Sand And Gravel,8998 New Albion Road,Little Valley,New York,14755.0,Construction Sand and Gravel,Intermittent,5/21/2024,Surface
3002450,O'CONNOR QUARRY,1456 Ridge Road,Queensbury,New York,12804.0,Construction Sand and Gravel,Intermittent,5/8/2025,Surface
3002504,Clayton Sand & Gravel ,36966 PELO RD,CLAYTON,New York,13624.0,Construction Sand and Gravel,Intermittent,1/14/1991,Surface
3002507,"JOINTA GALUSHA,LLC-PATTENS MILLS",10042 State Route 149,Fort Ann,New York,12827.0,Construction Sand and Gravel,Active,5/8/2025,Surface
3002513,Machias Aggregate Plant #47,9051 Brown Rd.,Machias,New York,14101.0,Construction Sand and Gravel,TempIdle,12/4/2025,Surface
3002519,Eagle Harbor Sand & Gravel Inc,4780 Eagle Harbor Road,Albion,New York,14411.0,Construction Sand and Gravel,Active,5/29/2025,Surface
3002540,Illion Gorge Pit,State Route 51 ,Litchfield,New York,13357.0,Construction Sand and Gravel,TempIdle,8/27/2025,Surface
3002575,"IGN Sand and Gravel, Inc.",3362 State Route 409,Watkins Glen,New York,14891.0,Construction Sand and Gravel,Intermittent,12/30/2023,Surface
3002595,Tim Hubbard Gravel Supply,Rt 70,Avoca,New York,14809.0,Construction Sand and Gravel,Intermittent,3/28/1996,Surface
3002612,O'Tooles Stone & Gravel,70 Oak Hill Road,Moravia,New York,13118.0,Construction Sand and Gravel,Intermittent,5/29/2025,Surface
3002615,POWER SCREEN CHIEFTAIN 1400 ,3135 Co. Hwy 6,Bovina Center,New York,13740.0,Construction Sand and Gravel,Intermittent,12/27/1982,Surface
3002631,POMPA BROS INC. COY RD PIT,Coy Rd.,Greenfield Center,New York,12833.0,Construction Sand and Gravel,Intermittent,8/1/1983,Surface
3002643,Bennett Mine,9256 Route 79,Lisle,New York,13797.0,Construction Sand and Gravel,Intermittent,6/13/2022,Surface
3002648,HEMSTREET PARK PIT,42 Allen Road,Schaghticoke,New York,12154.0,Construction Sand and Gravel,Active,5/8/2025,Surface
3002680,Potter Pit,1250 Phelps Road,Potter,New York,14527.0,Construction Sand and Gravel,TempIdle,5/24/2024,Surface
3002688,COUNTY SCREEN PORTABLE MUNICIPAL SCREEN,Barton Hill Ln.,Witherbee,New York,12998.0,Construction Sand and Gravel,Intermittent,10/20/1992,Surface
3002727,DRYDEN PIT,290 Mott Rd,Dryden,New York,13053.0,Construction Sand and Gravel,Active,12/12/2024,Surface
3002732,Cohocton Mine,822 Jones Rd,Cohocton ,New York,14826.0,Construction Sand and Gravel,Active,10/1/2020,Surface
3002738,Belanger Brothers,10184  Rt  21 South,Wayland,New York,145729542.0,Construction Sand and Gravel,Intermittent,5/29/2025,Surface
3002754,Howard Plant,3801 Mill Rd.,Avoca,New York,14809.0,Construction Sand and Gravel,Active,11/13/2023,Surface
3002783,Parishville Pit,1562 State Highway 72,Parishville,New York,13672.0,Construction Sand and Gravel,Intermittent,11/4/2019,Surface
3002796,SOUTH CORINTH OPERATION,33 Chapman St. (Off Rt 9N),South Corinth,New York,12822.0,Construction Sand and Gravel,Intermittent,5/8/2025,Surface
3002819,Cortlandville Sand & Gravel ,765 Rt 13,Cortland,New York,13045.0,Construction Sand and Gravel,Intermittent,3/14/2022,Surface
3002841,Wilson Pit,14120 W. Lee Rd. ,Albion,New York,14411.0,Construction Sand and Gravel,Active,11/18/2019,Surface
3002845,Northrup,4764 Route 219,Great Valley,New York,14741.0,Construction Sand and Gravel,Intermittent,3/30/2015,Surface
3002847,Great Valley,6589 McDonald Rd,Great Valley,New York,14741.0,Construction Sand and Gravel,Active,10/1/2018,Surface
3002855,STOUTS PIT,724 Sand Street Rd.,BRIER HILL,New York,13614.0,Construction Sand and Gravel,Intermittent,1/25/2005,Surface
3002856,Candor Pit,535 Ithaca Road,CANDOR,New York,13743.0,Construction Sand and Gravel,Intermittent,5/29/2025,Surface
3002858,HOFFAY FARM PIT,25 Gravel Street,West Sand Lake,New York,12196.0,Construction Sand and Gravel,Intermittent,8/30/1991,Surface
3002863,West Bloomfield Mine,8222 RTE 5 & 20,WEST BLOOMFIELD,New York,14585.0,Construction Sand and Gravel,Active,10/12/2022,Surface
3002865,Frew Run Aggregates,1060 Frew Run Road,Frewsburg,New York,14738.0,Construction Sand and Gravel,Active,10/1/2022,Surface
3002877,RANCO SAND & STONE ,151 South Street,Manorville,New York,11949.0,Construction Sand and Gravel,Active,2/23/1989,Surface
3002878,FARMINGTON PIT,877 County Road 8,FARMINGTON,New York,14425.0,Construction Sand and Gravel,Intermittent,10/3/2021,Surface
3002891,Stermer Gravel Pit #1,46 Halloran Drive,Erin,New York,14838.0,Construction Sand and Gravel,Intermittent,6/19/2014,Surface
3002910,Oak Openings,1364 OAK OPENING RD,AVON,New York,14414.0,Construction Sand and Gravel,Active,10/27/2022,Surface
3002914,FINTEC PORTABLE T-295,4440 Route 9 South,New Lebanon,New York,12125.0,Construction Sand and Gravel,Intermittent,6/5/2017,Surface
3002924,BRANDOW PIT,County Rt 9,Schenevus,New York,12155.0,Construction Sand and Gravel,TempIdle,8/11/2025,Surface
3002926,READBURN PIT,77 Mccarter road,walton,New York,13756.0,Construction Sand and Gravel,Intermittent,8/12/2025,Surface
3002927,TOWN PIT COUNTY RTE 10,11848 state rt 23,davenport center,New York,13751.0,Construction Sand and Gravel,Intermittent,4/2/2025,Surface
3002930,RIDER PIT,NY STATE ROUTE 23,DAVENPORT CENTER,New York,13751.0,Construction Sand and Gravel,Intermittent,10/5/2006,Surface
3002934,JIM'S PIT,County Highway 33,Cooperstown,New York,13326.0,Construction Sand and Gravel,Intermittent,12/5/2023,Surface
3002935,TOWN GRAVEL BANK,County Route 48,Otego,New York,13825.0,Construction Sand and Gravel,Intermittent,10/6/2025,Surface
3002936,Genesee Pit,Hawks Rd,Wellsville,New York,14895.0,Construction Sand and Gravel,TempIdle,11/24/2025,Surface
3002946,ST.JOHNSVILLE PIT #2,7955 State Route 5,St. Johnsville,New York,13452.0,Construction Sand and Gravel,Intermittent,3/22/1990,Surface
3002978,Walseman Pit,1/4 MILE N. OF MATTIS RD,LOWVILLE,New York,13367.0,Construction Sand and Gravel,Intermittent,11/5/2015,Surface
3002981,BUTTON ROAD,Button Road,Town of Halfmoon,New York,12188.0,Construction Sand and Gravel,Intermittent,7/5/2012,Surface
3002994,NY-49 Pit,2735 NY-49,West Monroe,New York,13167.0,Construction Sand and Gravel,Intermittent,4/4/2022,Surface
3003030,COMMANDER II SERIAL #5103718,41155 St Hwy 10,Delhi,New York,13753.0,Construction Sand and Gravel,Intermittent,4/24/2024,Surface
3003053,KULA-BISHOP PIT,,,New York,,Construction Sand and Gravel,Intermittent,7/20/1992,Surface
3003062,Peterson Pit,4027 State Route 69,Mexico,New York,13114.0,Construction Sand and Gravel,Intermittent,6/26/2019,Surface
3003063,BANKER PIT,485 Banker Rd,Downsville,New York,13755.0,Construction Sand and Gravel,Intermittent,5/8/2025,Surface
3003070,Panther Lake Mine and Pits,806 County Route 17,Bernhards Bay,New York,13028.0,Construction Sand and Gravel,Intermittent,4/24/2006,Surface
3003081,Portable Unit SN# 99511021,1094 Gill Rd,Addison,New York,14801.0,Construction Sand and Gravel,Intermittent,8/29/2024,Surface
3003085,PLATTERKILL SAND & GRAVEL ,638 Flat Creek Road,Gilboa,New York,12076.0,Construction Sand and Gravel,Intermittent,8/4/1993,Surface
3003092,KUKENBERGER SAND AND GRAVEL,595 County Highway 26,Fly Creek,New York,13337.0,Construction Sand and Gravel,Intermittent,9/27/2016,Surface
3003125,EXTEC 5000,5700 County Highway 18,Bloomville,New York,13739.0,Construction Sand and Gravel,Intermittent,6/8/1994,Surface
3003132,Genoa Sand & Gravel,3046 Blakley Road,Genoa,New York,13071.0,Construction Sand and Gravel,Intermittent,4/20/2023,Surface
3003144,DREAM LAKE PIT,1359 Ridge Road,Queensbury,New York,12182.0,Construction Sand and Gravel,Intermittent,3/18/2024,Surface
3003163,TOWN OF GREENWICH,330 Irwin Road,Salem,New York,12865.0,Construction Sand and Gravel,Intermittent,7/2/1996,Surface
3003165,Dyer Flat Pit,Dyer Flat Rd,Harpursville,New York,13787.0,Construction Sand and Gravel,Active,12/12/2024,Surface
3003166,R. K. Howell Gravel Products,4777 Dundee - Himrod Rd. ,Dundee,New York,148379708.0,Construction Sand and Gravel,Intermittent,7/18/1996,Surface
3003167,RIO PIT,1280 State Route 42,Sparrowbush,New York,12780.0,Construction Sand and Gravel,TempIdle,7/11/2025,Surface
3003169,KISER SAND & GRAVEL,626 State Hwy 166,Cooperstown,New York,13326.0,Construction Sand and Gravel,Intermittent,4/15/2022,Surface
3003170,Locke Rd Groton Pit,502 Locke Rd,Groton,New York,13073.0,Construction Sand and Gravel,Intermittent,12/28/2021,Surface
3003174,MONTEMORANO BROS INC. ,9491 TRAVELL - KNAPP RD,CLYDE,New York,14433.0,Construction Sand and Gravel,Intermittent,9/4/1996,Surface
3003176,Rehler Pit,1709 Gargoyle Road,Allegany,New York,14706.0,Construction Sand and Gravel,TempIdle,10/21/2025,Surface
3003183,Preston Hill Gravel,8566 Preston Hil Rd,Camden,New York,13316.0,Construction Sand and Gravel,Intermittent,4/4/2022,Surface
3003193,B J FARMS,611 Wilbur Ave,Greenwich ,New York,12834.0,Construction Sand and Gravel,Intermittent,6/4/1997,Surface
3003195,"Homer Sand & Gravel, LLC",5291 State RT 41,Homer,New York,13077.0,Construction Sand and Gravel,Intermittent,3/14/2022,Surface
3003203,GOODERMOTE FARM PIT,"Black River Road, South Side, West of State Route 22",Stephentown,New York,12169.0,Construction Sand and Gravel,Intermittent,11/17/2025,Surface
3003207,O'DONOVAN PIT,83 Church Hollow Rd,Petersburgh,New York,12138.0,Construction Sand and Gravel,Intermittent,9/26/2016,Surface
3003217,Tully ,875 Rt 11a,Tully,New York,13159.0,Construction Sand and Gravel,Intermittent,5/1/2022,Surface
3003245,CRIK GRAVEL,20 Chestnut Hill Rd,White Creek,New York,12057.0,Construction Sand and Gravel,Intermittent,4/27/2020,Surface
3003247,CEDAR INN PIT,2 BIG HILL ROAD,MOOERS FORKS,New York,12959.0,Construction Sand and Gravel,TempIdle,9/23/2025,Surface
3003252,Calverton Materials,3968 Middle Country Rd,Calverton,New York,11933.0,Construction Sand and Gravel,Intermittent,5/27/2025,Surface
3003253,Westhampton Property Associates Inc,Speonk Riverhead Road,West Hampton,New York,11972.0,Construction Sand and Gravel,Active,2/6/2014,Surface
3003262,E & R POPE'S EXCAVATING LLC,RT 8,Mt. Upton,New York,13809.0,Construction Sand and Gravel,Intermittent,3/31/1999,Surface
3003263,Charlies Pit ,County Rt 24,Edwards,New York,13635.0,Construction Sand and Gravel,Intermittent,10/1/2023,Surface
3003268,Ed Hulme Gravel Pit,Silversprings Rd,Silver Springs,New York,14550.0,Construction Sand and Gravel,Intermittent,4/4/2022,Surface
3003269,White Eagle Sand & Stone LLC,1195 STATE RT 12,EARLVILLE,New York,13332.0,Construction Sand and Gravel,Intermittent,5/27/2022,Surface
3003273,1967 Austin Western Crusher #91,31 Schaad Drive,Oswego,New York,13126.0,Construction Sand and Gravel,Intermittent,11/6/2018,Surface
3003282,Hard Rock Gravel Pit,Corner of Martin Rd & McKinstry,Machias,New York,14101.0,Construction Sand and Gravel,Intermittent,9/6/2018,Surface
3003289,Spencer Pit,205 Lake Road,Spencer,New York,14883.0,Construction Sand and Gravel,Intermittent,7/22/2024,Surface
3003296,WASHPLANT,748 Hudson River Rd,Mechanicville,New York,12118.0,Construction Sand and Gravel,Active,5/2/2023,Surface
3003297,Benson's Pit,W. Parishville Road,Hannawa Falls,New York,13647.0,Construction Sand and Gravel,TempIdle,10/6/2022,Surface
3003304,WATERBORO GRAVEL,21 Route 394,Poland,New York,14747.0,Construction Sand and Gravel,Intermittent,6/2/2020,Surface
3003314,LEITZ GRAVEL BED,Gulf Rd,Frankfort,New York,13340.0,Construction Sand and Gravel,Intermittent,8/16/2016,Surface
3003324,Sultana Sand & Stone Incorporated,225 CODDINGTON ROAD,WILLEYSVILLE ,New York,13864.0,Construction Sand and Gravel,Active,12/12/2024,Surface
3003350,Edger Sand & Gravel LLC,2300 Texas Hollow Rd. ,Odessa,New York,14869.0,Construction Sand and Gravel,Active,10/1/2014,Surface
3003354,Seven Springs Gravel Products LLC,8479 Seven Springs Rd,Batavia,New York,14020.0,Construction Sand and Gravel,Intermittent,11/13/2000,Surface
3003358,"TITUS MOUNTAIN SAND & GRAVEL, LLC",215 Johnson Rd.,Malone,New York,12953.0,Construction Sand and Gravel,Intermittent,5/8/2025,Surface
3003361,Town of Colton-Gravel Pit,Coldbrook Drive,So. Colton,New York,13687.0,Construction Sand and Gravel,TempIdle,8/29/2022,Surface
3003393,"TOWN OF GREENE, GRAVEL/MINE",806 Hitchkiss Rd.,Greene,New York,13778.0,Construction Sand and Gravel,Intermittent,5/15/2024,Surface
3003394,K.M.C. II SAND & GRAVEL,6629 STATE HIGHWAY 12,NORTH NORWICH,New York,13814.0,Construction Sand and Gravel,Intermittent,5/8/2025,Surface
3003409,Wyants Gravel Pit,Allegany Co Rt 32,ARKPORT,New York,14807.0,Construction Sand and Gravel,TempIdle,9/7/2023,Surface
3003413,LEE CENTER PIT,MEYERS RD,TOWN OF LEE,New York,13363.0,Construction Sand and Gravel,Active,12/12/2024,Surface
3003415,MATT'S GRAVEL,Julie Street,Taberg,New York,13471.0,Construction Sand and Gravel,Intermittent,9/18/2024,Surface
3003425,F.C.H.D PIT 2,142 Pigeon Road,Malone,New York,12953.0,Construction Sand and Gravel,Intermittent,7/24/2002,Surface
3003435,MSB Gravel Products,5552 Thorton Road,Ellington,New York,14732.0,Construction Sand and Gravel,Intermittent,6/28/2017,Surface
3003437,CHIEFTAIN SERIAL # 6490,41155 St Hwy 10,Delhi,New York,13753.0,Construction Sand and Gravel,Intermittent,4/12/2022,Surface
3003439,Brisben Pit,2356 County Route 32,Oxford,New York,13830.0,Construction Sand and Gravel,Active,10/2/2024,Surface
3003440,CHENANGO ASPHALT PRODUCTS RIVER RD PIT,4961 EAST RIVER RD,NORWICH,New York,13815.0,Construction Sand and Gravel,Intermittent,7/27/2016,Surface
3003447,ADIRONDACK PORTABLE CUSTOM CRUSHING LLC,3265 State Rt 8,Johnsburg,New York,12843.0,Construction Sand and Gravel,Active,12/6/2024,Surface
3003451,COLD BROOK PIT,1080 St. Rt. 8,Cold Brook,New York,13324.0,Construction Sand and Gravel,Intermittent,8/18/2016,Surface
3003454,2019 Kolberg Pioneer 440CC #418531,Eisman Road,Fremont,New York,148261480.0,Construction Sand and Gravel,Intermittent,5/17/2017,Surface
3003460,POLAND SAND & GRAVEL,8649 SOUTH MAIN ST,POLAND ,New York,13431.0,Construction Sand and Gravel,Active,6/27/2012,Surface
3003463,STACKHOUSE GRAVEL BED-SOUTH SIDE,6833 RT 12,Norwich,New York,13815.0,Construction Sand and Gravel,Intermittent,4/16/2004,Surface
3003468,YOLE PIT,10795 Rt 149,Fort Ann,New York,12804.0,Construction Sand and Gravel,Active,5/8/2025,Surface
3003476,LINDSEY AGGREGATES INC,Red School House Road,Fulton,New York,13069.0,Construction Sand and Gravel,Active,5/29/2025,Surface
3003479,MOBILE SCREENING PLANT,111 Quarry Road,Plattsburgh,New York,12901.0,Construction Sand and Gravel,Intermittent,5/22/2023,Surface
3003488,LEAVITT SAND & GRAVEL,989 State Rt. 86,Gabriels,New York,12939.0,Construction Sand and Gravel,Intermittent,8/21/2013,Surface
3003490,Portable Pegson,15121 State highway 37,Massena,New York,13662.0,Construction Sand and Gravel,Intermittent,8/24/2022,Surface
3003496,Randy Wassink Pit,765 Bakerink Road,Clymer,New York,14724.0,Construction Sand and Gravel,Intermittent,4/22/2016,Surface
3003503,Rauh Aggregate Mine,3334 Cassadaga Road,Cassadaga,New York,14718.0,Construction Sand and Gravel,Intermittent,4/7/2023,Surface
3003504,POTTER PIT,3802 COTTAGE BRIDGE ROAD,SCIO,New York,14880.0,Construction Sand and Gravel,Intermittent,4/4/2022,Surface
3003505,HIGH PEAKS SAND & GRAVEL,617 rte 28n,North Creek,New York,12853.0,Construction Sand and Gravel,Intermittent,7/7/2023,Surface
3003511,2018 Kleenman Crusher #968,218 Riverside Drive,Fultonville,New York,12072.0,Construction Sand and Gravel,TempIdle,8/18/2025,Surface
3003512,SANDVIK QE441 Scalping Screen #966,218 Riverside Drive,Fultonville,New York,12072.0,Construction Sand and Gravel,Intermittent,3/26/2024,Surface
3003513,MCCLOSKEY TROMMEL SCREEN #947,218 Riverside Drive,Fultonville,New York,12072.0,Construction Sand and Gravel,Intermittent,5/8/2025,Surface
3003514,EAGLE 1000 COMPACT CRUSHER #965,218 Riverside Drive,Fultonville,New York,12072.0,Construction Sand and Gravel,TempIdle,8/18/2025,Surface
3003521,Edelrock Gravel Products,7785 Rt 19,Pike,New York,14130.0,Construction Sand and Gravel,Active,11/28/2023,Surface
3003542,FLICK PIT,19000 COUNTY ROUTE #3,CLAYTON,New York,13624.0,Construction Sand and Gravel,Intermittent,4/27/2006,Surface
3003547,TROY SAND & GRAVEL MECHANICVILLE PLANT,Allen Rd,Mechanicville,New York,12118.0,Construction Sand and Gravel,Intermittent,5/15/2006,Surface
3003548,Smiths Gravel,7120 Sodus Center Rd,Sodus,New York,14551.0,Construction Sand and Gravel,Intermittent,5/18/2006,Surface
3003569,OAK RIDGE SAND & GRAVEL,1586 State Hwy. 29,Gloversville,New York,12078.0,Construction Sand and Gravel,Intermittent,11/21/2006,Surface
3003592,PERRY PIT,449 Route 40,Troy,New York,12182.0,Construction Sand and Gravel,Intermittent,9/8/2022,Surface
3003593,MANORKILL GRAVEL MINE,325 Bush Road,Manorkill,New York,12076.0,Construction Sand and Gravel,Intermittent,5/16/2007,Surface
3003594,MCR EXTEC S-5,350 county rt 19,livingston,New York,12534.0,Construction Sand and Gravel,Intermittent,7/30/2024,Surface
3003596,Beard Mine,2628 East River Rd,Cortland,New York,130459761.0,Construction Sand and Gravel,Intermittent,6/5/2007,Surface
3003610,Davis Mine,2650 Otisco Valley Rd. ,Marietta ,New York,13110.0,Construction Sand and Gravel,Intermittent,10/11/2007,Surface
3003619,BLUE STORES MINE,2292 US Route 9,Livingston,New York,12574.0,Construction Sand and Gravel,Intermittent,12/11/2007,Surface
3003621,Delphi Plant and Pits,2300 Oran Delphi Rd,Manlius,New York,13104.0,Construction Sand and Gravel,Intermittent,1/3/2008,Surface
3003633,WATERFORD SAND & GRAVEL,49 Button Road,Waterford,New York,12065.0,Construction Sand and Gravel,Intermittent,6/1/2021,Surface
3003651,SENTERS PIT,160 Staples Rd,Stephentown,New York,12168.0,Construction Sand and Gravel,Intermittent,6/26/2024,Surface
3003654,HAMMERSMITH GRAVEL MINE,52 Watson Rd,Berlin ,New York,12022.0,Construction Sand and Gravel,Intermittent,11/12/2008,Surface
3003656,MT ROSS PIT,Mt. Ross Rd.,Pine Plains,New York,12567.0,Construction Sand and Gravel,Intermittent,12/29/2008,Surface
3003657,Rivington Gravel Pit,730 Route 12B,Hamilton,New York,13346.0,Construction Sand and Gravel,TempIdle,6/3/2025,Surface
3003662,COMMANDER 510 II SERIAL #5703655,41155 St Hwy 10,Delhi,New York,13753.0,Construction Sand and Gravel,Intermittent,4/12/2022,Surface
3003682,65-05-040 TURBO CHIEFTAIN,Angel Rd.,Mt. Vision,New York,13810.0,Construction Sand and Gravel,TempIdle,7/16/2025,Surface
3003694,NORTH TI SAND & GRAVEL,Victory Lane,Ticonderoga,New York,12883.0,Construction Sand and Gravel,Intermittent,6/30/2009,Surface
3003697,TJ PUTMAN ENTERPRISES ,136 SAND HILL RD,GLOVERSVILLE,New York,12078.0,Construction Sand and Gravel,Intermittent,12/5/2017,Surface
3003700,PROVIDENCE PIT,152 South Line Rd.,Middle Grove,New York,12850.0,Construction Sand and Gravel,TempIdle,9/4/2025,Surface
3003716,Town of Potsdam,County Rt 59,Hannawa Falls,New York,13676.0,Construction Sand and Gravel,Intermittent,8/12/2025,Surface
3003717,T&L SAND & GRAVEL,201 Clarks Mills Rd ,Greenwich ,New York,12834.0,Construction Sand and Gravel,TempIdle,3/10/2025,Surface
3003721,BEEMAN SCREENING PLANT,497 Stetson Rd.,Chazy,New York,12921.0,Construction Sand and Gravel,TempIdle,9/24/2025,Surface
3003725,St Lawrence Cnty & Rich F Woodside Grave,27 Plains Road,Pierrepont,New York,13617.0,Construction Sand and Gravel,Intermittent,11/9/2022,Surface
3003728,JOE WOOD MINE,488 Joe Wood Rd.,Mooers,New York,12958.0,Construction Sand and Gravel,Intermittent,5/23/2024,Surface
3003733,Robert L. Weaver,Route 11,Hastings ,New York,13076.0,Construction Sand and Gravel,Intermittent,4/18/2022,Surface
3003738,TOWN OF LIBERTY SAND AND GRAVEL PIT,NYS Route 55,Bethel,New York,12720.0,Construction Sand and Gravel,Intermittent,8/19/2025,Surface
3003739,VALENTE PIT,620 Main Ave ,Wynantskill,New York,12198.0,Construction Sand and Gravel,Active,5/11/2023,Surface
3003745,Machias Sand and Gravel,3497 Route 242,Machias,New York,14101.0,Construction Sand and Gravel,Intermittent,3/29/2016,Surface
3003750,Harter Brothers Pit,Fairbrother Road,Avoca,New York,14809.0,Construction Sand and Gravel,TempIdle,8/10/2023,Surface
3003756,Hurley Pit,1543 Maple Ave.,Elmira,New York,14904.0,Construction Sand and Gravel,Intermittent,8/10/2020,Surface
3003760,Power Screen Plant SN #3802306,Moose River Road,Boonville,New York,13309.0,Construction Sand and Gravel,Intermittent,9/25/2024,Surface
3003763,Wyco Pit,6128 Sheppard Road,Bliss,New York,14024.0,Construction Sand and Gravel,Intermittent,8/2/2022,Surface
3003770,SOUTHERN ADIRONDACK SAND & STONE,Tiedman Rd,Dolgeville,New York,13329.0,Construction Sand and Gravel,Intermittent,8/5/2025,Surface
3003772,ADIRONDACK SAND & GRAVEL,3237  Rt 9N,Crown Point,New York,12928.0,Construction Sand and Gravel,Intermittent,8/18/2010,Surface
3003777,MINE ID 3003777,186 Wyckoff Road ,Gilboa,New York,12076.0,"Sand, Common",Intermittent,4/15/2022,Surface
3003787,TOWN SAND PIT,88 Ski Bowl Road,North Creek,New York,12853.0,"Sand, Common",Intermittent,3/26/2015,Surface
3003789,ROBINSON PIT,Barehill Road,Malone,New York,12953.0,Construction Sand and Gravel,Intermittent,11/8/2010,Surface
3003790,Machias Pines Pit,State Route 16,Machias,New York,14101.0,Construction Sand and Gravel,TempIdle,3/19/2024,Surface
3003792,209 SAND & GRAVEL,299 Main Street,Napanoch,New York,12458.0,Construction Sand and Gravel,Active,6/27/2012,Surface
3003803,Mapledale Rd. Pit,Mapledale Road,Trenton,New York,13304.0,Construction Sand and Gravel,Intermittent,9/26/2022,Surface
3003804,TOWN PIT,3782 State Highway 10,St Johnsville,New York,13452.0,Construction Sand and Gravel,Intermittent,4/13/2011,Surface
3003805,Delevan Pit,10811 State Route 16,Delevan,New York,14042.0,Construction Sand and Gravel,Intermittent,8/9/2011,Surface
3003818,POWERSCREEN CHIEFTAN 1700,748 Hudson River Rd,Mechanicville,New York,12118.0,Construction Sand and Gravel,Intermittent,5/2/2023,Surface
3003821,KMC III SAND & GRAVEL,179 State Highway 80,New Berlin,New York,13411.0,Construction Sand and Gravel,Intermittent,10/4/2011,Surface
3003822,F.S. Lopke - Buck Plant,1018 Stanton Hill Road,Nichols,New York,13812.0,Construction Sand and Gravel,Intermittent,3/24/2022,Surface
3003823,POLAND SAND & GRAVEL NORWAY PIT,1155 RT 8,Cold Brook,New York,13431.0,Construction Sand and Gravel,Intermittent,12/14/2017,Surface
3003828,SANDVIK QA441#983,218 Riverside Drive,Fultonville,New York,12072.0,Construction Sand and Gravel,Intermittent,6/27/2021,Surface
3003829,KINIRY MINE,780 North Clove Road,Verbank,New York,12585.0,"Sand, Common",Intermittent,10/1/2015,Surface
3003831,Quakertown Pit,Quakertown Rd,Warsaw,New York,14569.0,Construction Sand and Gravel,TempIdle,9/22/2025,Surface
3003840,PALMYRA PLANT,5070 Hogback Hill Rd.,Palmyra,New York,14522.0,"Sand, Common",Active,5/29/2025,Surface
3003841,Perkins Pit,Laidlaw Road,Franklinville,New York,14737.0,Construction Sand and Gravel,Intermittent,8/10/2012,Surface
3003842,MacDuffie Sand & Gravel,10318 Pavilion Center Road,Pavilion,New York,145259710.0,Construction Sand and Gravel,Active,12/12/2024,Surface
3003843,Sand Hill Mine,2614 Sand Hill Road,Mount Morris,New York,14510.0,Construction Sand and Gravel,Active,5/29/2025,Surface
