Mine ID,Mine Name,Street,City,State,Zip Code
2003581,McCarty Pit,Portable,Carnsonville,Michigan,48419
2003582,McCloskey Screener,13948 Blue water dr,Kewadin,Michigan,49648
2003584,#1,3307 Froede Rd,Kingston,Michigan,48741
2003585,M-52 Sand & Gravel,6700 State highway m-52,Manchester,Michigan,48185
2003586,Michigan Sand Products LLC Plant 3,6601 Imlay City Rd,Clyde,Michigan,48049
2003587,Stoneco Finlay Plant,3700 Patterson Rd.,Middleville,Michigan,49333
2003588,Finley Screening Plant 693,4457 Alpine Ave.,Comstock Park,Michigan,49321
2003589,POWERSCREEN PLANT,3265 W US HIGHWAY 12,Niles,Michigan,49120
2003590,Callahan Aggregate Supply LLC,5201 North Brown Road,Manton,Michigan,49663
2003591,Usko Farms LLC,2166 W. Brown Rd,Mayville,Michigan,48744
2003592,Woodstock,9121 Round Lake Hwy.,Manitiou,Michigan,49253
2003593,Simplicity Screener,3790 W Sanilac Rd,Snover,Michigan,48472
2003594,Flat Iron Lake Property,4995 N DeWitt Road,St. Johns,Michigan,48879
2003595,Kyser 1,3950 w fremont rd,blanchard,Michigan,49310
2003596,"Elba Sand, Inc",NE Corner Elba Rd and Medowel,Elba,Michigan,48446
2003597,Haddix Sand & Gravel LLC,1486 W State Rd,Grand Ledge,Michigan,48837
2003598,B&M Seed,10606 E. Washington Rd.,Wheeler,Michigan,48662
2003599,Blumfield Sand and Gravel,4848 Mertz Rd,Mayville,Michigan,48744
2003600,Plant #2,11183 Monroe Rd.,Portland,Michigan,48875
2003601,Kleeman MR130Zi,N.3 Lane,Gladstone,Michigan,49837
2003603,Screen Plant #1,52655 Hwy M26,Lake Linden,Michigan,49945
2003605,Winn Pit,6439 S. Winn Rd ,Mt Pleasant,Michigan,48858
2003607,Top Grade_McCloskey S190,3407 58th st.,Hamilton,Michigan,49419
2003609,Chrystal Lake,8689 Bryce Rd,Kenockee,Michigan,48006
2003610,Sandvik Qi 430,Portable,Portable,Michigan,49854
2003611,Kapplinger Pit,66 Kapplinger Drive,Farwell,Michigan,48622
2003612,Screen Plant 3,1320 W. 3 Mile Road,Sault Ste. Marie,Michigan,49783
2003613,Crusher,3239 S. Radar Road,Sault Ste. Marie,Michigan,49783
2003614,B & B Sand & Gravel,58219 Centennial Heights Road,Calumet,Michigan,49913
2003615,Allegan Pit,2180 23rd Street,Allegan,Michigan,49010
2003616,R&M Excavating/Sand Pit,2543 Dryden Rd ,Metamora,Michigan,48455
2003617,Finlay Screen Plant #2,8554w County Rd 442,Manistique,Michigan,49854
2003618,Jeremys Sand and Gravel,1483 BC/EJ rd,Boyne City,Michigan,49712
2003619,Wells Road Pit,2387 Wells road,Caro,Michigan,48726
2003620,DBX Aggregates,4826 Willis RD,North Branch,Michigan,48461
2003621,Findlay,2791 East Geyer RD,Niles,Michigan,49120
2003622,TROMMEL SCREEN,14555 Elm Row Rd,Albion ,Michigan,49224
2003623,The 120 Pit,2110 s. Maple Island Rd,Fremont,Michigan,49412
2003624,M-55,M-55,Lake City,Michigan,49651
2003625,Jamestown Reserve,Riley Street,Hudsonville,Michigan,49426
2003626,ESK Mining,7105 W Briggs rd,Stanton,Michigan,48888
2003627,Wilkinson Road Mine,N/E CORNER OF BALDWIN & WILKINSON RD.,owosso,Michigan,48867
2003628,C&E Portable Plant 1,19384 US-12,Edwardsburg,Michigan,49112
2003629,Wheeler Road Pit,4695 wheeler rd,snover,Michigan,48472
2003630,UP Rock N Redi Mix LLC,14860 S M-129,Sault Ste Marie,Michigan,49783
2003631,Portable Crusher- Otsego,451 12TH ST,PLAINWELL,Michigan,49080
2003632,Great Lakes Mineral - #645 Rip Rap Plant,46425 Green Acres Road,Houghton,Michigan,49931
2003633,"Fredonia Aggregate, LLC",17555 F Dr South,Marshall,Michigan,49068
2003634,Seco Screen,14555 ELM ROW RD,ALBION,Michigan,49224
2003636,Portable Crushing Plant #1,7405 Nixon Rd,Potterville,Michigan,48876
2003637,Round Lake Rd Pit,2950 E Round Lake road,Dewitt,Michigan,48820
2003639,RM105003D,2245 142nd Ave,Dorr,Michigan,49323
2003640,RM105002D,11910 46th Ave,Allendale,Michigan,49401
2003641,Reynolds Pit,Near 2458 Fox Ridge Rd. - Peckins Rd.,Lyons,Michigan,48851
2003642,Attica Materials #1,1273 S. Lake George Rd.,Attica,Michigan,48014
2003643,F Drive,18907 F Drive South,Marshall,Michigan,49068
2003644,Howe Road,2273 Howe Road,Dewitt,Michigan,48820
2003645,Attica Materials #2,4742 N. Van Dyke,Brown City,Michigan,48416
2003647,Gravel Pit 1,W7820 US Highway 141 ,Iron Mountain,Michigan,49801
2003648,Terex 400 Crusher,28509 west M64,White Pine,Michigan,49971
2003649,PLANT-77,2104 Bowes St.,lowell,Michigan,49331
2003650,Pete's Screening Plant #1,Beeler Road ,Falmouth,Michigan,49632
2003651,WSG Sandvik Cone Crusher,beyond the end of Tomasi Drive,Hancock,Michigan,49930
2003652,Hartsell,0000 Hartsell Rd,Owendale ,Michigan,48754
2003653,Davis Sand & Gravel,10165 Beardslee Rd,Perry,Michigan,48872
2003657,Kalin Sand Plant,7595 M-139,Berrien Springs,Michigan,49103
2003658,Tracked Crusher,W7706 Hiawatha Trail,Naubinway,Michigan,49762
2003659,Sand Screen Rental,PRRTABLE UNIT,iron mnt,Michigan,49801
2003660,United Dredging Y103,10555 Tecumseh Clinton Hwy,Tecumseh,Michigan,49286
2003661,Finlay 684,8554w County Rd 442,Manistique,Michigan,49854
2003662,Meauwataka mine 1,12547 20 Mile Rd,Tustin,Michigan,49688
2003663,Superior Plant 2,1024 Palms rd,palms,Michigan,48465
2003665,SMH Portable,"4984 Earhart Rd Ann Arbor, MI 48105",Ann Arbor,Michigan,48105
2003666,Nash Pit,7550 Nash Hwy,Clarksville,Michigan,48815
2003667,Miner's Lake Plant,2168 23rd St.,Allegan,Michigan,49010
2003668,Portable Plant #1,18615 Nessen City Road,Copemish,Michigan,49625
2003669,Lawton/Delton,2100 Chicago Drive SW,Wyoming,Michigan,49519
2003670,Top Grade_Lippmann Plant,3407 58th st.,Hamilton,Michigan,49419
2003671,Kipp Road Pit,7480 Kipp Road,Harbor Springs,Michigan,49740
2003673,Saxton Sand and Gravel,6277 W Nestel Rd,Houghton Lake,Michigan,48629
2003674,Metso Screener,3790 W Sanilac Rd,Snover,Michigan,48472
2003676,Northstar Aggregates,1265 117th Ave ,Martin,Michigan,49070
2003677,Algonac Sand & Supply LLC,3480 Fruit ,"Clay, MI ",Michigan,48001
2003678,Washplant II,4194 230th Ave,Morley,Michigan,49336
2003679,United Dredging Y105,16240 Tindall Road,Ann Arbor,Michigan,48350
2003680,Robinson Road Pit,0000 Robinson Road,Pellston,Michigan,49769
2003681,Karlstone ,5900 White Creek Rd,Marlette,Michigan,48453
2003682,Potato Lane pit,potato lane,Cornell,Michigan,49818
2003683,KEO Sand & Gravel LLC,11696 Indian Rd,Kewadin,Michigan,49648
2003684,RT Sand & Gravel ,2990 Quarry Rd,Rogers City,Michigan,49779
2003685,Pineview,9542 Beard Rd.,Laingsburg,Michigan,48848
2003686,Portable Plant 2,5405 East Michigan Ave.,Jackson,Michigan,49201
2003687,Wash Plant #1,3700 Patterson Road,Middleville,Michigan,49333
2003688,Hazemag/Metsco Crusher Astec Screen ,7590 Weiss Rd,Alpena,Michigan,497078837
2003689,Powerscreen,Patterson Road,Middleville,Michigan,49333
2003690,Allegan Sand and Gravel,2107 122nd Ave,Allegan,Michigan,49010
2003691,Powerscreen #2,Patterson Road,Middleville,Michigan,49333
2003692,Lake Ann Sand & Gravel,19174 Almira Road,Lake Ann,Michigan,49650
2003693,"Mansfield Aggregates, LLC",5589 S. Maple Island Road,Hesperia,Michigan,49421
2003694,Haddix,14086 W. State Rd,Grand Ledge,Michigan,48837
2003695,Cedarapids,653 Iron Pin Trail,Gwinn,Michigan,49841
2003696,Westbrook Pit,5600 Stone Rd.,Ionia,Michigan,48846
2100043,Winnebago Quarry,N/A,N/A,Minnesota,N/A
2100046,Yeadke Quarry,N/A,N/A,Minnesota,N/A
2100129,Kielmeyer Goodhue County Sand & Gravel,N/A,N/A,Minnesota,N/A
2100317,No 277 Tfl Pit,N/A,N/A,Minnesota,N/A
2100356,Snider Lake Pit And Mill,N/A,N/A,Minnesota,N/A
2100446,HAPPYLAND PIT,N/A,N/A,Minnesota,N/A
2100449,Wash Plant 45709,4101 Bemidji Ave. N.,Bemidji,Minnesota,56601
2100450,#2 PLANT,N/A,N/A,Minnesota,N/A
2100451,Brooklyn Trucking,N/A,N/A,Minnesota,N/A
2100453,Rediehs Pit,N/A,N/A,Minnesota,N/A
2100454,Glyndon Sand And Gravel Pit,N/A,N/A,Minnesota,N/A
2100458,Arrowhead Sand & Gravel Pit,N/A,N/A,Minnesota,N/A
2100459,Arsenal Pit And Mill,N/A,N/A,Minnesota,N/A
2100460,Atwater Pit & Mill,N/A,N/A,Minnesota,N/A
2100464,Belle Plaine Pit,N/A,N/A,Minnesota,N/A
2100465,Bemidji Blacktop Sand & Gravel,N/A,N/A,Minnesota,N/A
2100468,Biesanz Sand And Gravel Pit,N/A,N/A,Minnesota,N/A
2100472,Sand & Gravel Pit,N/A,N/A,Minnesota,N/A
2100474,Trio Wash Plant,3000 Rangeline Road,Grand Rapids,Minnesota,55744
2100475,Varner Pit,N/A,N/A,Minnesota,N/A
2100478,G N Lindsay Pit,N/A,N/A,Minnesota,N/A
2100482,EL JAY CONE 6042,N/A,N/A,Minnesota,N/A
2100486,Osseo Pit,7865 Jefferson Hwy.,Maple Grove,Minnesota,55369
2100489,Scanlon Pit,N/A,N/A,Minnesota,N/A
2100491,New London Materials,21350 Hwy 23 NE,New London,Minnesota,56273
2100492,MAPLE GROVE PLANT,11590 County Rd. 109,Maple Grove,Minnesota,55369
2100496,Plaisted Sand,11555 205th. Avenue NW.,Elk River,Minnesota,55330
2100497,DANUBE WASHED SAND AND GRAVEL,N/A,N/A,Minnesota,N/A
2100498,CANBY PIT,204 East 8th St.,Canby,Minnesota,56220
2100503,45400,4787 Shadow Wood Dr NE,Sauk Rapids,Minnesota,56379
2100504,Munger Pit Or Munger Pit & Mill,N/A,N/A,Minnesota,N/A
2100505,East Range Gravel,N/A,N/A,Minnesota,N/A
2100507,Glenn Pit,N/A,N/A,Minnesota,N/A
2100508,Kraemer Pit,N/A,N/A,Minnesota,N/A
2100509,Johnson Pit,N/A,N/A,Minnesota,N/A
2100510,Conrock Materials Incorporated,N/A,N/A,Minnesota,N/A
2100511,Cedar Rapids #14644,N/A,N/A,Minnesota,N/A
2100514,Fischer Sand & Aggregate,15255 Johnny Cake Ridge Road A,Apple Valley,Minnesota,55124
2100517,Johnson Aggregates,37058 Ottawa Road,Le Sueur,Minnesota,56058
2100519,Rip Rap,4787 Shadow Wood Dr NE,Sauk Rapids,Minnesota,56379
2100521,#0521 Guaranteed Wash Plant,55600 Hilldale Lane,Mankato,Minnesota,56001
2100522,BLUE EARTH COUNTY PITS,N/A,N/A,Minnesota,N/A
2100523,H & S Asphalt Company,N/A,N/A,Minnesota,N/A
2100525,C.R. CRUSHER 29074,N/A,N/A,Minnesota,N/A
2100529,Cedarapids 6045,20633 Tiger St. NW,Elk River,Minnesota,55330
2100531,Wolverton Pit & Mill,N/A,N/A,Minnesota,N/A
2100535,Amrize Nelson Plant,11250 Grey Cloud Island Drive,Cottage Grove,Minnesota,55016
2100539,MN Portable Wash (A5764 Wash Plant),5801 Highway 95 NE,Sauk Rapids,Minnesota,56379
2100543,"Kielmeyer Construction, Inc.",RR,Nerstrand,Minnesota,55053
2100545,Kielmeyer Rice County S & G,N/A,N/A,Minnesota,N/A
2100548,Felton Plant,3.5 miles east of Felton on 34,Felton,Minnesota,56536
2100550,L & J Sand And Gravel,N/A,N/A,Minnesota,N/A
2100553,WASH PLANT,N/A,N/A,Minnesota,N/A
2100559,Bryan Pit And Mill,N/A,N/A,Minnesota,N/A
2100560,Mapco Sand & Gravel,N/A,N/A,Minnesota,N/A
2100562,"MARSHALL SAND & GRAVEL, INC.",N/A,N/A,Minnesota,N/A
2100566,"Meeker Washed Sand & Gravel, Inc.",63810 - 195th Street,Litchfield,Minnesota,55355
2100569,Mesaba Construction Company Deer La,N/A,N/A,Minnesota,N/A
2100570,Mooney Pit,N/A,N/A,Minnesota,N/A
2100576,Northern Sand & Gravel,"MN Hwy 92 West, PO Box 5",Trail,Minnesota,56684
2100578,Sand And Gravel,N/A,N/A,Minnesota,N/A
2100579,Medford Wash Plant,7725 21st Avenue NW,Medford,Minnesota,55049
2100580,DUNDAS PIT,N/A,N/A,Minnesota,N/A
2100582,Red Wing Pit,N/A,N/A,Minnesota,N/A
2100583,Pronk Pit And Mill,1832 241st Street,Edgerton,Minnesota,56128
2100584,Country Club Pit,N/A,N/A,Minnesota,N/A
2100587,45505,22488 Jay Ave,Richmond,Minnesota,56368
2100590,Casperson Pit,N/A,N/A,Minnesota,N/A
2100591,Ready Mix Sand & Gravel,2734 90th Ave SW,Byron,Minnesota,55920
2100595,ALLIS CHALMER III,N/A,N/A,Minnesota,N/A
2100596,44481,4787 Shadow Wood Dr NE,Sauk Rapids,Minnesota,56379
2100598,Rolle Ready Mix Pit,N/A,N/A,Minnesota,N/A
2100605,Coleman Pit,N/A,N/A,Minnesota,N/A
2100608,Rosemount Pit,N/A,N/A,Minnesota,N/A
2100611,High Country Hard Rock - Williams Pit,State Hwy 125,Walden,Colorado,80480
2100613,Thunselle Pit And Mill,N/A,N/A,Minnesota,N/A
2100614,East Rosemount Pit,10620 Courthouse Blvd,Inver Grove Heights,Minnesota,55076
2100618,Spring Gravel Wash Plant,N/A,N/A,Minnesota,N/A
2100619,Preussers Sand And Gravel Pit,N/A,N/A,Minnesota,N/A
2100620,Standard Building Material S & G,N/A,N/A,Minnesota,N/A
2100621,Starbuck Cement,Corner Hwy. 28 & 300th. Ave. ,Starbuck,Minnesota,56381
2100623,Forester Pit,1 mile West & 1.5 miles South,Halma,Minnesota,56729
2100630,Hill Lake Pit,Hwy. 169 E,Taconite ,Minnesota,55786
2100633,Lauren Pit,Boomers Rd. ,Two Harbors,Minnesota,55616
2100636,Mattson Pit,N/A,N/A,Minnesota,N/A
2100638,Elk River Pit,N/A,N/A,Minnesota,N/A
2100641,Consolidated Ready Mix,1011 330th street,Bellingham,Minnesota,56212
2100642,Wabasha Pit and Mill,1005 Shields Ave,Wabasha,Minnesota,55981
2100644,Portable Screener,2020 North Spring St.,New Ulm,Minnesota,56073
2100645,CRUSHER PLANT 3,N/A,Fergus Falls,Minnesota,56538
2100646,Chapman Pit And Mill,N/A,N/A,Minnesota,N/A
2100648,Willett Sand And Gravel,N/A,N/A,Minnesota,N/A
2100650,Windom & Buhlers,1405 Cottonwood Lake Dr.,Windom,Minnesota,56101
2100651,Caldwell Pit,44307 County Road 13,Windom,Minnesota,56101
2100652,Winona Aggregate Pit & Mill,N/A,N/A,Minnesota,N/A
2100657,CARVER PIT,14060 JONOTHAN CARVER PARKWAY,CARVER,Minnesota,55318
2100658,William Mueller & Sons Stewart Pit,N/A,N/A,Minnesota,N/A
2100661,Hopkins Pit And Mill,N/A,N/A,Minnesota,N/A
2100662,Nicollet County Pit,N/A,N/A,Minnesota,N/A
2100663,Lokens Pit And Mill,N/A,N/A,Minnesota,N/A
2100667,Hopkins Plant,N/A,N/A,Minnesota,N/A
2100669,Heikala Pit & Mill,N/A,N/A,Minnesota,N/A
2100678,Plant 2,7831 Co Rd 921,Virginia,Minnesota,557922955
2100691,Oscar Erickson Pit,N/A,N/A,Minnesota,N/A
2100693,"Coons Aggregate Supply, LLC",4607 Canosia Road,Saginaw,Minnesota,55779
2100719,Grant Pit And Mill,N/A,N/A,Minnesota,N/A
2100722,Prior Lake Aggregates Inc ,8680 West 158th Street,Prior Lake,Minnesota,55372
2100724,Mille Lacs Agg & Concrete Pit,N/A,N/A,Minnesota,N/A
2100725,Johnson Pit,N/A,N/A,Minnesota,N/A
2100728,Swartout Pit,N/A,N/A,Minnesota,N/A
2100730,Frank Whitney Sand & Gravel,N/A,N/A,Minnesota,N/A
2100839,CRUSHER & WASH PLANT,N/A,N/A,Minnesota,N/A
2100843,Cottage Grove,N/A,N/A,Minnesota,N/A
2100844,Alexander Construction Co Inc 86th,N/A,N/A,Minnesota,N/A
2100845,McNamara Contracting Inc,Nw 1/4 - Sec 33-131-37 W,Rosemount,Minnesota,55068
2100848,Long Prairie Ready Mix Incorporated,N/A,N/A,Minnesota,N/A
2100852,Hatchery Pit,N/A,N/A,Minnesota,N/A
2100854,Economy Ready Mix Braham Pit & Mill,N/A,N/A,Minnesota,N/A
2100855,Alexander Construction Co Inc Gravel Pit,N/A,N/A,Minnesota,N/A
2100856,Amrize Lakeland Plant,16164 Hudson Blvd.,Lakeland,Minnesota,55043
2100857,Underwood Wash Plant,525 Kennedy Park Road,Fergus Falls,Minnesota,56537
2100858,Pinz Pit And Mill #1,N/A,N/A,Minnesota,N/A
2100860,Hudson Pit 713 & Mill,N/A,N/A,Minnesota,N/A
2100865,Bush Pit,N/A,N/A,Minnesota,N/A
2100875,Maple Grove Pit,N/A,N/A,Minnesota,N/A
2100876,#0876 Dundas Wash Plant,14250 Highway 3,Dundas,Minnesota,55019
2100880,Jammer Lake Pit - Virginia ,MM 77,Britt,Minnesota,55710
2100919,Olman Pit And Mill,N/A,N/A,Minnesota,N/A
2100924,FARIBAULT COUNTY PITS,N/A,N/A,Minnesota,N/A
2100937,Munsterteiger Pit And Mill,N/A,N/A,Minnesota,N/A
2100938,Smith Pit,N/A,N/A,Minnesota,N/A
2100946,Hodgman Pit And Mill,N/A,N/A,Minnesota,N/A
2100956,Jaspersen Pit,N/A,N/A,Minnesota,N/A
2100980,Schumacker Pit,N/A,N/A,Minnesota,N/A
2100989,Rupp #1,N/A,N/A,Minnesota,N/A
2100993,Crushing Plant,N/A,N/A,Minnesota,N/A
2100995,Bartel Pit And Mill,N/A,N/A,Minnesota,N/A
2101035,355 Pioneer Crusher,831 Park Avenue,Hamburg,Minnesota,55339
2101064,Severson Pit,N/A,N/A,Minnesota,N/A
2101104,Quenemon Pit,N/A,N/A,Minnesota,N/A
2101105,Tostenson Pit,N/A,N/A,Minnesota,N/A
2101109,Liychik No 601,N/A,N/A,Minnesota,N/A
2101110,MN Portable #5,"7200 Hemlock Lane, Suite 200",Maple Grove,Minnesota,553116480
2101111,Anderson #609,N/A,N/A,Minnesota,N/A
2101112,Maple Grove Pit,"7200 Hemlock Lane, Suite 200",Maple Grove,Minnesota,553116480
2101120,Judson Sand Pit,N/A,N/A,Minnesota,N/A
2101123,Hawkinson (Metso) Crusher #1,501 West County Rd #63,Grand Rapids,Minnesota,55744
2101218,Elk River South Pit,12450 Ranch Road NW,Elk River,Minnesota,55330
2101220,ELK RIVER PIT,21591 Hwy. 169,Elk River,Minnesota,55330
2101228,Stripping Plant 1,408 6th St,Prinsburg,Minnesota,562810208
2101234,BRACHT PIT & MILL,N/A,N/A,Minnesota,N/A
2101236,Racine Sand & Gravel Pit,N/A,N/A,Minnesota,N/A
2101246,Arnie Samuelson Pit,N/A,N/A,Minnesota,N/A
2101248,Loeffler Pit & Mill,N/A,N/A,Minnesota,N/A
2101251,Rikke Pit & Mill,N/A,N/A,Minnesota,N/A
2101254,Hetle Pit,43273 Grandview Ave,Belview,Minnesota,56214
2101256,Fehn Companies Screener,7363 Cameron Ave,Monticello,Minnesota,55362
2101257,Annandale Rock Products,12128 State Hwy. 55 NW,Annandale,Minnesota,55302
2101265,Noltiemeyer Pit & Mill,N/A,N/A,Minnesota,N/A
2101266,Lindgren Pit & Mill,N/A,N/A,Minnesota,N/A
2101274,Felton Pit & Mill,13472 170th St N . ,Felton,Minnesota,56536
2101277,Amrize Pit  #52,11700 Highway #23,Lake Park,Minnesota,56554
2101278,Mack Pit & Mill,N/A,N/A,Minnesota,N/A
2101279,Kohn Pit,N/A,N/A,Minnesota,N/A
2101287,Benedict Pit,7610 50th. Ave. S. ,Sabin,Minnesota,56580
2101289,Fitzgerald Portable Crusher No 1,9 Osborn Ave,Sabin,Minnesota,56580
2101291,Olness Pit,N/A,N/A,Minnesota,N/A
2101299,LAKE CITY PIT,N/A,N/A,Minnesota,N/A
2101300,Red Wing Ready Mix Pit,N/A,N/A,Minnesota,N/A
2101302,H.P. 400,6324 Hwy 194,Saginaw,Minnesota,55779
2101304,Craig Pit And Mill,N/A,N/A,Minnesota,N/A
2101320,Luverne Wash Plant,1450 131st Street,Luverne,Minnesota,56156
2101324,Amrize Park Region Pit-Mill,20316 State Highway #34,Park Rapids,Minnesota,56470
2101326,Joe Reller Crushing,N/A,N/A,Minnesota,N/A
2101327,Degroat Pit & Mill,N/A,N/A,Minnesota,N/A
2101328,No 85 Pit & Mill,N/A,N/A,Minnesota,N/A
2101353,Nester Plant And Pit,N/A,N/A,Minnesota,N/A
2101354,Montevideo Plant And Pit,N/A,N/A,Minnesota,N/A
2101355,St Peter Shop,N/A,N/A,Minnesota,N/A
2101374,Kitlson County Lake Bronson Pit,N/A,N/A,Minnesota,N/A
2101389,Becker Wash Plant #3,2220 Hawkeye Drive,Sioux City,Iowa,51105
2101396,Portable Wash Plant 1,408 6th St,Prinsburg,Minnesota,562810208
2101406,KASOTA PLANT,N/A,N/A,Minnesota,N/A
2101407,Britt Pit And Mill,N/A,N/A,Minnesota,N/A
2101419,Plant 5,525 Kennedy Park Road,Fergus Falls,Minnesota,56537
2101423,EL-JAY CONE CRSHR(1207),N/A,N/A,Minnesota,N/A
2101427,SCHUBITZKE GRAVEL PIT,N/A,N/A,Minnesota,N/A
2101449,Morris Blacktop Pit & Mill,N/A,N/A,Minnesota,N/A
2101450,Weberg Pit And Mill,N/A,N/A,Minnesota,N/A
2101457,Lakeshore Blacktop Pit,N/A,N/A,Minnesota,N/A
2101460,Kielmeyer Dakota County S & G,N/A,N/A,Minnesota,N/A
2101465,Hillman Pit,N/A,N/A,Minnesota,N/A
2101468,LONG PIT,N/A,N/A,Minnesota,N/A
2101469,Anderson Pit & Mill,28741 County Hwy. 26,Detroit Lakes,Minnesota,56501
2101470,Jenson Pit And Mill,N/A,N/A,Minnesota,N/A
2101472,North Farm,N/A,N/A,Minnesota,N/A
2101478,North Pit & Mill,N/A,N/A,Minnesota,N/A
2101482,Sanford Pit & Mill,N/A,N/A,Minnesota,N/A
2101483,Fields Pit,N/A,N/A,Minnesota,N/A
2101494,Mattson Deep Lake Pit & Mill,N/A,N/A,Minnesota,N/A
2101497,Crusher 24712,N/A,N/A,Minnesota,N/A
2101498,Hoffman Pit And Mill,N/A,N/A,Minnesota,N/A
2101499,Peters Pit And Mill,N/A,N/A,Minnesota,N/A
2101502,N W Concrete Products,N/A,N/A,Minnesota,N/A
2101504,543 Crusher,8137 Old Hwy. Rd. N.,St. Cloud,Minnesota,56301
2101507,Perham Ready Mix & Aggregate Incorporate,N/A,N/A,Minnesota,N/A
2101508,Leustek Pit,N/A,N/A,Minnesota,N/A
2101513,Mangusson Pit & Mill,N/A,N/A,Minnesota,N/A
2101515,#72 50 VE Pioneer Crusher,28873 Scenic Biway,Belle Plaine,Minnesota,56011
2101516,Steffeanhagen Pit,N/A,N/A,Minnesota,N/A
2101522,Theiman Pit And Mill,N/A,N/A,Minnesota,N/A
2101523,Clayton Thomson Pit & Mill,N/A,N/A,Minnesota,N/A
2101562,Henroy Komatz Pit,N/A,N/A,Minnesota,N/A
2101572,Plant 1,7831 Co Rd 921,Virginia,Minnesota,557922955
2101578,Portable Cedar Rapids,N/A,N/A,Minnesota,N/A
2101593,MN Portable #2,7200 Hemlock Lane Suite 200,Maple Grove ,Minnesota,553116480
2101612,Hawk Creek Pit,N/A,N/A,Minnesota,N/A
2101619,44483,4787 Shadow Wood Dr NE,Sauk Rapids,Minnesota,56379
2101623,Witte Pit And Mill,N/A,N/A,Minnesota,N/A
2101627,Elliason Pit And Mill,N/A,N/A,Minnesota,N/A
2101631,Morrison County Pits,N/A,N/A,Minnesota,N/A
2101635,Portable Crusher #1,28463 250th. Avenue SW.,Crookston,Minnesota,567168808
2101638,218 Plant,Intersection of MN 32 & US Hwy 2,Crookston,Minnesota,56716
2101642,Davidson Ready Mix,12513 Center St. W.,Thief River Falls,Minnesota,567018712
2101644,Weberg Pit,N/A,N/A,Minnesota,N/A
2101646,Black Gold Pit And Mill,N/A,N/A,Minnesota,N/A
2101651,Whalan Ready-Mix Incorporated,N/A,N/A,Minnesota,N/A
2101652,Jergens Pit & Mill,N/A,N/A,Minnesota,N/A
2101654,Kreger Pit & Mill,N/A,N/A,Minnesota,N/A
2101656,Antony Pit And Mill,N/A,N/A,Minnesota,N/A
2101661,Berg Pit,N/A,N/A,Minnesota,N/A
2101663,Clarks Grove Pit,75417 255th Street,Clarks Grove,Minnesota,56016
2101665,Evans Pit,N/A,N/A,Minnesota,N/A
2101669,Granite City Sand And Gravel,N/A,N/A,Minnesota,N/A
2101670,Scandia Pit,N/A,N/A,Minnesota,N/A
2101671,Miller Excavating Incorporated Pit #5,15250 100th Street N,Stillwater,Minnesota,55082
2101672,Herberg Pit And Mill,N/A,N/A,Minnesota,N/A
2101679,Cumber's Pit,115 South Central Ave.,Park Rapids,Minnesota,56470
2101680,Bunker Pit,N/A,N/A,Minnesota,N/A
2101682,Lee Pit,N/A,N/A,Minnesota,N/A
2101683,Hans Hanson Pit,N/A,N/A,Minnesota,N/A
2101684,Parsons Pit,N/A,N/A,Minnesota,N/A
2101686,Serbus Mill,N/A,N/A,Minnesota,N/A
2101689,Grace Lake Pit No 1 And Mill,N/A,N/A,Minnesota,N/A
2101692,Benson Pit & Mill,N/A,N/A,Minnesota,N/A
2101697,Turner Pits,1552 170th Ave.,Wolverton,Minnesota,56594
2101699,Morris-Nebtz Pit,N/A,N/A,Minnesota,N/A
2101702,Amrize Empire Plant,16251 Biscayne Avenue,Farmington,Minnesota,55024
2101703,Plehal Pit,N/A,N/A,Minnesota,N/A
2101705,Garrison Sand And Gravel,N/A,N/A,Minnesota,N/A
2101706,Crusher,Hwy 71 S,Eagle Bend,Minnesota,56446
2101713,Pierson Pit And Mill,N/A,N/A,Minnesota,N/A
2101714,Lumm Levell Pit,N/A,N/A,Minnesota,N/A
2101717,Scheidt Pit And Wash Plant,N/A,N/A,Minnesota,N/A
2101718,Sheedy Pit And Mill,N/A,N/A,Minnesota,N/A
2101729,Roseau County Pits,N/A,N/A,Minnesota,N/A
2101732,Ranier Pit,N/A,N/A,Minnesota,N/A
2101742,Midcon Paving Incorporated,N/A,N/A,Minnesota,N/A
2101793,Spinler Pit And Mill,N/A,N/A,Minnesota,N/A
2101794,Waseca Pit & Mill,13113  315th. Avenue,Waseca,Minnesota,56093
2101796,Spokane #1 Impacter,N/A,N/A,Minnesota,N/A
2101801,Long Pit And Mill,N/A,N/A,Minnesota,N/A
2101808,Nickerson Pit And Mill,N/A,N/A,Minnesota,N/A
2101809,Baker Pit And Mill,N/A,N/A,Minnesota,N/A
2101810,EL-JAY #2,N/A,N/A,Minnesota,N/A
2101811,NORMAN DEHMER EXCAVATING,N/A,N/A,Minnesota,N/A
2101812,"DEL ZOTTO PRODUCTS, INC.",N/A,N/A,Minnesota,N/A
2101813,North Central Aggregates,4590 West Raymond Road,Gilbert,Minnesota,55741
2101814,Marshek Pit,N/A,N/A,Minnesota,N/A
2101816,Ron Thompson Pit And Mill,N/A,N/A,Minnesota,N/A
2101817,El Jay Screen (1229),N/A,N/A,Minnesota,N/A
2101820,Ulland Bros Shops,N/A,N/A,Minnesota,N/A
2101823,Nemeth Pit & Mill,N/A,N/A,Minnesota,N/A
2101824,Brown Pit,N/A,N/A,Minnesota,N/A
2101826,Casper Pit,N/A,N/A,Minnesota,N/A
